건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2002,2011,서일타운,면목동,"1,000",중랑구,3,35,7,29.7,68-2,11260,4
2002,2011,서일타운,면목동,"3,000",중랑구,3,25,13,32.67,68-2,11260,5
2009,2011,성진빌딩,면목동,"3,000",중랑구,3,35,14,23.46,105-43,11260,6
2009,2011,대우오피스텔,면목동,"6,000",중랑구,3,0,15,18.97,72-36,11260,3
2009,2011,성진빌딩,면목동,"2,000",중랑구,3,40,25,23.4,105-43,11260,6
2004,2011,라메즈오피스텔(104-21),상봉동,"5,500",중랑구,3,0,3,22.32,104-21,11260,4
2000,2011,시네마시티,상봉동,"3,000",중랑구,3,0,5,31.68,92-2,11260,12
2004,2011,경운오피스텔,상봉동,"5,500",중랑구,3,0,9,18.83,88-46,11260,7
2002,2011,갑을 오피스텔,상봉동,"5,000",중랑구,3,0,10,30.05,84-5,11260,2
2004,2011,미래오피스텔,상봉동,"6,000",중랑구,3,0,12,26.52,106-4,11260,4
2000,2011,시네마시티,상봉동,"3,000",중랑구,3,0,17,31.68,92-2,11260,11
2000,2011,시네마시티,상봉동,"3,000",중랑구,3,0,22,31.68,92-2,11260,10
2004,2011,라메즈오피스텔(104-32),상봉동,"6,000",중랑구,3,0,24,26.6,104-32,11260,2
2004,2011,미래오피스텔,상봉동,"5,000",중랑구,3,0,30,21.13,106-4,11260,3
2003,2011,(174-32),묵동,"1,500",중랑구,3,35,1,21.42,174-32,11260,3
2004,2011,삼호오피스텔,묵동,"1,000",중랑구,3,44,5,19.95,176-12,11260,5
2004,2011,삼호오피스텔,묵동,"1,000",중랑구,3,35,20,20.79,176-12,11260,1
2008,2011,한일써너스빌리젠시 1단지,망우동,"15,000",중랑구,3,0,30,59.29,479,11260,15
2003,2011,디아뜨갤러리,신내동,"9,000",중랑구,3,0,2,35.1,648,11260,5
2003,2011,디아뜨갤러리,신내동,500,중랑구,3,62,9,35.1,648,11260,3
2009,2011,대우오피스텔,면목동,"8,000",중랑구,4,0,12,38.58,72-36,11260,6
2007,2011,리더스빌딩,면목동,"1,000",중랑구,4,40,15,19.25,633-9,11260,2
2009,2011,성진빌딩,면목동,500,중랑구,4,65,23,23.92,105-43,11260,5
2003,2011,한일써너스빌,상봉동,"1,000",중랑구,4,60,8,32.48,81-5,11260,24
2004,2011,경운오피스텔,상봉동,"5,500",중랑구,4,0,12,28.82,88-46,11260,2
2004,2011,미래오피스텔,상봉동,"5,000",중랑구,4,0,30,25.02,106-4,11260,2
2004,2011,묵동신도주상복합,묵동,"1,000",중랑구,4,55,8,28.51,169-10,11260,3
2008,2011,한일써너스빌리젠시 1단지,망우동,"15,000",중랑구,4,0,2,59.63,479,11260,8
2003,2011,디아뜨갤러리,신내동,"8,000",중랑구,4,0,23,35.1,648,11260,5
