건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2001,2017,서정오피스텔,안암동4가,"2,000",성북구,11,40,21,26.16,29-2,11290,3
2002,2017,(82),보문동2가,"8,900",성북구,11,10,17,22.46,82,11290,2
2003,2017,씨엠오스빌,장위동,"1,500",성북구,11,37,27,26.56,50-35,11290,3
2002,2017,다솜오피스텔,석관동,"6,000",성북구,11,0,1,19.11,337-31,11290,2
2002,2017,(335-2),석관동,"2,000",성북구,11,35,5,25,335-2,11290,3
2003,2017,브룩스톤오피스텔,석관동,"10,000",성북구,11,0,13,33.15,135-2,11290,2
2003,2017,브룩스톤오피스텔,석관동,"10,000",성북구,11,0,17,33.15,135-2,11290,2
2003,2017,해피엔딩 오피스텔,동소문동6가,"10,000",성북구,12,0,7,34.03,143-5,11290,8
2003,2017,돈암동 메트로빌,동소문동6가,"16,000",성북구,12,0,11,33.97,121,11290,3
2015,2017,시티플레이스,동소문동6가,"4,000",성북구,12,55,28,18.3,3-1,11290,7
2003,2017,해피엔딩 오피스텔,동소문동6가,"14,000",성북구,12,0,28,42.56,143-5,11290,6
2003,2017,해피엔딩 오피스텔,동소문동6가,"14,000",성북구,12,0,29,38.93,143-5,11290,8
2014,2017,(298-7),삼선동5가,"9,000",성북구,12,0,7,21.67,298-7,11290,5
2003,2017,광남 제니텔,삼선동5가,"1,000",성북구,12,55,23,27.69,298-10,11290,12
2002,2017,동선아르텔,동선동1가,"1,000",성북구,12,40,28,21.46,85-66,11290,7
2001,2017,피아빌딩,동선동3가,"8,000",성북구,12,0,4,29.42,40-1,11290,3
2003,2017,1,동선동3가,"5,000",성북구,12,30,5,51.1,14-3,11290,5
2003,2017,1,동선동3가,"2,000",성북구,12,50,23,24.64,14-3,11290,2
2017,2017,(140),동선동4가,"3,000",성북구,12,50,1,17.96,140,11290,4
2012,2017,(132),동선동4가,"5,500",성북구,12,0,9,38.26,132,11290,2
2011,2017,벨라미아 오피스텔,동선동4가,"3,000",성북구,12,55,16,21.13,295-4,11290,15
2002,2017,(119-9),안암동2가,"1,000",성북구,12,45,14,25.2,119-9,11290,6
2002,2017,(82),보문동2가,"8,000",성북구,12,15,4,22.51,82,11290,2
2015,2017,정안타워빌,정릉동,"22,000",성북구,12,0,5,57.31,480-1,11290,3
2004,2017,월드 오피스텔II,정릉동,"5,000",성북구,12,22,6,17.92,882-5,11290,3
2004,2017,월드 오피스텔II,정릉동,"3,000",성북구,12,34,8,17.92,882-5,11290,4
2015,2017,정안타워빌,정릉동,"11,000",성북구,12,0,12,33.03,480-1,11290,4
