건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2003,2011,아카데미하우스,상도동,"4,700",동작구,3,0,31,12.38,183-15,11590,5
2002,2011,남성오피스텔,사당동,"1,000",동작구,3,40,3,15.51,212-1,11590,5
2004,2011,다라실,사당동,"4,000",동작구,3,25,15,16,1031-23,11590,4
2004,2011,다라실,사당동,"2,000",동작구,3,40,16,16.5,1031-23,11590,2
2003,2011,(219-11),사당동,"3,000",동작구,3,40,31,25.9,219-11,11590,4
2003,2011,(394-5),대방동,"1,000",동작구,3,45,2,21.84,394-5,11590,2
2003,2011,(394-5),대방동,"6,000",동작구,3,0,16,19.74,394-5,11590,7
2003,2011,대방동 오피스텔,대방동,"8,000",동작구,3,10,22,25.13,385-22,11590,2
2006,2011,동작상떼빌,신대방동,"2,000",동작구,3,140,10,86.39,719,11590,23
2006,2011,동작상떼빌,신대방동,"13,000",동작구,3,0,17,51.21,719,11590,8
2003,2011,아카데미하우스,상도동,"4,500",동작구,4,0,23,13.86,183-15,11590,4
2003,2011,(219-11),사당동,"1,000",동작구,4,60,1,25.89,219-11,11590,5
2002,2011,(1007-19),사당동,"3,000",동작구,4,15,10,16.13,1007-19,11590,7
2002,2011,남성오피스텔,사당동,"3,000",동작구,4,20,29,15.51,212-1,11590,3
2003,2011,대방오피스텔,대방동,"7,000",동작구,4,0,13,27.5,337-1,11590,3
2003,2011,대방오피스텔,대방동,"10,000",동작구,4,0,19,41.04,337-1,11590,3
2006,2011,동작상떼빌,신대방동,"14,000",동작구,4,0,7,52.49,719,11590,6
2006,2011,동작상떼빌,신대방동,"14,000",동작구,4,0,16,52.49,719,11590,4
2003,2011,(219-11),사당동,"2,000",동작구,5,45,18,20.72,219-11,11590,5
2004,2011,다라실,사당동,"3,000",동작구,5,35,20,16.5,1031-23,11590,8
2004,2011,다라실,사당동,500,동작구,5,48,22,13.5,1031-23,11590,5
2003,2011,(219-11),사당동,"1,000",동작구,5,65,23,26.64,219-11,11590,5
2004,2011,다라실,사당동,"7,000",동작구,5,0,23,16,1031-23,11590,3
2003,2011,대방오피스텔,대방동,"6,500",동작구,5,0,16,20.52,337-1,11590,7
2003,2011,대방오피스텔,대방동,"9,000",동작구,5,0,25,41.04,337-1,11590,2
2003,2011,대방오피스텔,대방동,"5,000",동작구,5,0,31,20.52,337-1,11590,8
2003,2011,아카데미하우스,상도동,"4,500",동작구,6,0,25,13.86,183-15,11590,3
2004,2011,다라실,사당동,"4,000",동작구,6,20,25,16.5,1031-23,11590,7
2003,2011,(394-5),대방동,"5,500",동작구,6,0,2,22.65,394-5,11590,6
2003,2011,대방동 오피스텔,대방동,"2,000",동작구,6,40,6,27.78,385-22,11590,3
2003,2011,대방동 오피스텔,대방동,"8,500",동작구,6,0,15,25.13,385-22,11590,5
2006,2011,동작상떼빌,신대방동,"8,000",동작구,6,60,20,65.53,719,11590,21
2006,2011,동작상떼빌,신대방동,"12,500",동작구,6,0,27,38.07,719,11590,12
2003,2011,옥동오피스텔,상도동,"3,500",동작구,7,0,20,14.76,183-28,11590,1
2003,2011,아카데미하우스,상도동,"4,000",동작구,7,0,31,13.44,183-15,11590,1
2002,2011,이수오피스텔,사당동,"6,500",동작구,7,0,11,12.75,1007-29,11590,4
2004,2011,다라실,사당동,"3,000",동작구,7,28,17,13.5,1031-23,11590,4
2003,2011,(219-11),사당동,"3,000",동작구,7,40,24,23.68,219-11,11590,2
2003,2011,(336-6),대방동,"7,000",동작구,7,0,1,27.3,336-6,11590,6
2003,2011,(394-5),대방동,"6,000",동작구,7,0,9,21.84,394-5,11590,8
2006,2011,동작상떼빌,신대방동,"22,000",동작구,7,0,9,90.63,719,11590,25
