건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2002,2011,제이캐슬레지던스,상수동,"1,000",마포구,1,50,3,21.06,345-3,11440,2
2003,2011,상수 아뜨리에,상수동,"8,000",마포구,1,0,12,16.1,93-89,11440,4
2002,2011,오벨리스크,상수동,"7,000",마포구,1,0,22,19.3,339-15,11440,3
2003,2011,에덴 팰리스 오피스텔,서교동,"8,000",마포구,1,10,20,19.8,458-11,11440,3
2003,2011,에덴 팰리스 오피스텔,서교동,"1,000",마포구,1,65,28,19.8,458-11,11440,5
2004,2011,동양한강트레벨,서교동,"1,500",마포구,1,65,29,29.09,394-25,11440,5
2003,2011,(458-15),서교동,"1,000",마포구,1,53,31,24.96,458-15,11440,2
2003,2011,월드오피스텔,합정동,"4,000",마포구,1,40,6,20.52,362-14,11440,4
2003,2011,월드오피스텔,합정동,"8,000",마포구,1,0,18,20.52,362-14,11440,6
2003,2011,월드오피스텔,합정동,"2,000",마포구,1,56,24,21.06,362-14,11440,5
2003,2011,월드오피스텔,합정동,"8,000",마포구,1,0,31,20.52,362-14,11440,6
2005,2011,이안상암,성산동,"16,000",마포구,1,0,5,60.62,591-1,11440,7
2002,2011,그린 오피스텔,성산동,"1,000",마포구,1,45,7,20.9,648-8,11440,7
2004,2011,골든빌오피스텔(51-2),성산동,"1,000",마포구,1,50,11,23.86,51-2,11440,6
2002,2011,그린 오피스텔,성산동,"1,000",마포구,1,45,11,20.9,648-8,11440,7
2003,2011,동호 오피스텔,성산동,"6,500",마포구,1,0,11,20.16,277-4,11440,4
2002,2011,현일오피스텔,성산동,"5,000",마포구,1,0,11,22.2,210-26,11440,5
2003,2011,골든빌오피스텔(50-10),성산동,"6,500",마포구,1,0,15,25.9,50-10,11440,4
2004,2011,골든빌오피스텔(51-2),성산동,"1,500",마포구,1,45,15,23.86,51-2,11440,5
2003,2011,동호 오피스텔,성산동,"6,000",마포구,1,0,19,20.72,277-4,11440,5
2004,2011,금창타워,성산동,"9,000",마포구,1,0,19,17.91,123-8,11440,8
2003,2011,골든빌오피스텔(50-10),성산동,"7,000",마포구,1,0,21,23.76,50-10,11440,3
2002,2011,현일오피스텔,성산동,"4,800",마포구,1,0,26,20.19,210-26,11440,5
2003,2011,동호 오피스텔,성산동,"7,000",마포구,1,0,27,20.72,277-4,11440,3
2005,2011,이안상암,성산동,"10,000",마포구,1,0,31,60.62,591-1,11440,9
2007,2011,DMC 이안상암2단지,상암동,"20,000",마포구,1,0,13,98.87,1653,11440,22
2007,2011,DMC 이안상암1단지,상암동,"20,000",마포구,1,0,18,111.34,1654,11440,26
2002,2011,(15-3),공덕동,"6,500",마포구,2,0,12,19.72,15-3,11440,4
2002,2011,(15-3),공덕동,"6,000",마포구,2,0,13,19.72,15-3,11440,5
2002,2011,(15-3),공덕동,"7,500",마포구,2,0,21,19.72,15-3,11440,12
2002,2011,(15-3),공덕동,"3,000",마포구,2,35,26,19.72,15-3,11440,4
2006,2011,마포트라팰리스,도화동,"28,000",마포구,2,0,7,76.81,559,11440,15
2006,2011,마포트라팰리스,도화동,"27,000",마포구,2,0,14,80.3,559,11440,23
2006,2011,마포트라팰리스,도화동,"40,000",마포구,2,0,18,106.47,559,11440,24
2006,2011,마포트라팰리스,도화동,"31,000",마포구,2,0,19,73.72,559,11440,31
2006,2011,마포트라팰리스,도화동,"28,000",마포구,2,0,28,80.3,559,11440,15
2006,2011,마포트라팰리스,도화동,"27,000",마포구,2,0,28,73.72,559,11440,20
2003,2011,뷰이십일 오피스텔,대흥동,"1,000",마포구,2,50,26,16.56,3-59,11440,4
2004,2011,(109-100),노고산동,"6,000",마포구,2,0,9,15.84,109-100,11440,5
1998,2011,(1-1),노고산동,"7,000",마포구,2,0,11,31.12,1-1,11440,10
2003,2011,고산빌딩,노고산동,"6,500",마포구,2,5,11,19.11,107-82,11440,3
2003,2011,고산빌딩,노고산동,"7,000",마포구,2,0,12,23.47,107-82,11440,5
