건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2003,2011,봉천오피스텔,봉천동,"4,500",관악구,2,0,14,16.2,1686-19,11620,1
2004,2011,이즈빌,봉천동,"4,000",관악구,2,15,14,17.16,1595-3,11620,7
2002,2011,장원오피스텔,봉천동,"1,000",관악구,2,45,14,16.7,876-27,11620,3
2004,2011,(881-8),봉천동,"3,000",관악구,2,30,14,19.38,881-8,11620,3
2003,2011,(881-3),봉천동,"1,000",관악구,2,35,14,14.4,881-3,11620,2
2010,2011,케이타워 오피스텔,봉천동,"5,000",관악구,2,30,14,18.24,882-4,11620,9
2000,2011,봉천동오피스텔,봉천동,"5,000",관악구,2,0,14,19.38,876-9,11620,3
2010,2011,케이타워 오피스텔,봉천동,"3,000",관악구,2,40,15,18.24,882-4,11620,3
2004,2011,(881-8),봉천동,"4,000",관악구,2,20,15,18.56,881-8,11620,4
2000,2011,봉천동오피스텔,봉천동,"5,000",관악구,2,0,15,19.38,876-9,11620,4
2002,2011,반석오피스텔,봉천동,"3,000",관악구,2,33,15,21.13,948-7,11620,2
2002,2011,반석오피스텔,봉천동,"2,000",관악구,2,43,15,21.13,948-7,11620,7
2001,2011,봉천빌딩,봉천동,500,관악구,2,57,15,20,930-40,11620,5
2003,2011,(29-22),봉천동,"6,000",관악구,2,10,15,20.72,29-22,11620,7
2004,2011,(877-4),봉천동,"5,300",관악구,2,0,16,12.6,877-4,11620,4
2004,2011,마이죤,봉천동,"3,000",관악구,2,25,17,16.5,876-16,11620,6
2000,2011,봉천동오피스텔,봉천동,"5,700",관악구,2,0,17,19.38,876-9,11620,3
2003,2011,이아오피스텔,봉천동,"4,000",관악구,2,15,17,13.83,881-2,11620,5
2003,2011,(29-22),봉천동,"6,000",관악구,2,0,18,20.16,29-22,11620,7
2003,2011,한빛오피스텔,봉천동,"9,000",관악구,2,0,18,41.06,40-24,11620,5
1998,2011,제일캠퍼스텔,봉천동,"4,500",관악구,2,0,18,15.28,1566-10,11620,3
2010,2011,케이타워 오피스텔,봉천동,"2,000",관악구,2,50,19,18.24,882-4,11620,3
2003,2011,오크밸리,봉천동,"6,000",관악구,2,0,19,18.54,960-12,11620,3
