,gu,date,평당보증금,평당월세
562,광진구,2012-11,192.9476190476191,0.22380952380952382
563,광진구,2012-12,251.53703703703707,0.11944444444444446
564,광진구,2013-01,219.25862068965517,0.2172413793103448
565,광진구,2013-02,225.86923076923077,0.21410256410256404
566,광진구,2013-03,262.3358974358974,0.1551282051282051
567,광진구,2013-04,235.07812499999997,0.178125
568,광진구,2013-05,286.9365853658538,0.19878048780487806
569,광진구,2013-06,229.5361111111111,0.2701388888888889
570,광진구,2013-07,193.60789473684218,0.2723684210526316
571,광진구,2013-08,203.20000000000007,0.31982758620689655
572,광진구,2013-09,225.81111111111116,0.24305555555555555
573,광진구,2013-10,173.94666666666677,0.275
574,광진구,2013-11,218.67894736842103,0.19210526315789472
575,광진구,2013-12,241.61904761904754,0.2226190476190476
576,광진구,2014-01,150.0894736842105,0.31973684210526315
577,광진구,2014-02,200.94193548387094,0.2741935483870967
578,광진구,2014-03,225.74090909090907,0.225
579,광진구,2014-04,193.87894736842108,0.25921052631578945
580,광진구,2014-05,228.5000000000001,0.23333333333333336
581,광진구,2014-06,235.11904761904765,0.2845238095238095
582,광진구,2014-07,185.03000000000003,0.29875
583,광진구,2014-08,256.6227272727274,0.2125
584,광진구,2014-09,323.7388888888888,0.1416666666666667
585,광진구,2014-10,280.94634146341446,0.2554878048780488
586,광진구,2014-11,332.81774193548387,0.2524193548387097
587,광진구,2014-12,265.95809523809504,0.3342857142857143
588,광진구,2015-01,180.28461538461522,0.392948717948718
589,광진구,2015-02,152.97272727272727,0.4318181818181819
590,광진구,2015-03,235.92903225806444,0.2717741935483871
591,광진구,2015-04,197.22571428571425,0.3385714285714286
592,광진구,2015-05,287.37999999999977,0.2891666666666667
593,광진구,2015-06,248.16923076923075,0.30096153846153845
594,광진구,2015-07,247.3178571428571,0.32589285714285715
595,광진구,2015-08,158.77407407407404,0.4555555555555556
596,광진구,2015-09,285.49000000000007,0.28375000000000006
597,광진구,2015-10,297.94499999999977,0.304375
598,광진구,2015-11,270.7076923076923,0.30448717948717946
599,광진구,2015-12,203.8849056603773,0.4372641509433962
600,광진구,2016-01,220.4820000000001,0.32600000000000007
601,광진구,2016-02,179.67659574468092,0.4569148936170213
602,광진구,2016-03,241.61578947368412,0.3177631578947368
603,광진구,2016-04,216.1062499999999,0.37812499999999993
604,광진구,2016-05,228.47297297297283,0.3797297297297298
605,광진구,2016-06,216.0299999999999,0.45833333333333354
606,광진구,2016-07,262.5567567567567,0.3966216216216216
607,광진구,2016-08,200.8863636363637,0.4113636363636364
608,광진구,2016-09,286.7666666666667,0.28257575757575765
609,광진구,2016-10,374.0166666666668,0.21750000000000005
610,광진구,2016-11,274.03076923076935,0.3682692307692308
611,광진구,2016-12,250.16499999999982,0.34874999999999995
612,광진구,2017-01,183.36875,0.4406249999999999
613,광진구,2017-02,257.6723076923077,0.3811538461538462
614,광진구,2017-03,334.63953488372096,0.2668604651162791
615,광진구,2017-04,327.904347826087,0.31739130434782614
616,광진구,2017-05,273.8333333333334,0.2881944444444444
617,광진구,2017-06,330.16190476190474,0.23095238095238094
618,광진구,2017-07,255.4203389830506,0.34957627118644075
619,광진구,2017-08,212.84130434782614,0.40923913043478266
620,광진구,2017-09,341.65692307692314,0.31269230769230766
621,광진구,2017-10,331.5387387387389,0.40090090090090097
622,광진구,2017-11,267.2743589743586,0.41025641025641013
623,광진구,2017-12,356.8849999999997,0.36166666666666686
624,광진구,2018-01,240.20927835051543,0.4992268041237114
625,광진구,2018-02,259.19113924050635,0.4316455696202532
626,광진구,2018-03,246.5301886792452,0.33962264150943394
627,광진구,2018-04,230.59523809523805,0.3095238095238095
628,광진구,2018-05,292.17884615384594,0.3432692307692307
629,광진구,2018-06,403.24246575342494,0.34075342465753433
630,광진구,2018-07,394.73068181818235,0.39147727272727284
631,광진구,2018-08,270.57142857142856,0.47806122448979593
632,광진구,2018-09,316.4690476190476,0.3500000000000001
633,광진구,2018-10,280.41698113207536,0.43915094339622646
634,광진구,2018-11,336.8698113207548,0.4066037735849057
635,광진구,2018-12,330.3809523809523,0.4360119047619048
636,광진구,2019-01,307.93555555555554,0.4296296296296297
637,광진구,2019-02,372.3276190476187,0.40047619047619054
638,광진구,2019-03,319.131746031746,0.3341269841269841
639,광진구,2019-04,348.20930232558146,0.23662790697674416
640,광진구,2019-05,378.8960784313727,0.2838235294117647
641,광진구,2019-06,473.8955882352943,0.3143382352941176
642,광진구,2019-07,448.83466666666664,0.3483333333333334
643,광진구,2019-08,294.575,0.46406250000000004
644,광진구,2019-09,432.8333333333333,0.3646666666666666
645,광진구,2019-10,470.0253012048195,0.3644578313253012
646,광진구,2019-11,519.4368421052634,0.30460526315789477
647,광진구,2019-12,366.4657894736846,0.48333333333333334
648,구로구,2011-01,174.7483870967743,0.0
649,구로구,2011-02,180.8033333333333,0.0
650,구로구,2011-03,205.36842105263165,0.0
651,구로구,2011-04,181.99305555555543,0.0
652,구로구,2011-05,207.35176470588237,0.0
653,구로구,2011-06,176.3396825396824,0.0
654,구로구,2011-07,198.69450549450542,0.0
655,구로구,2011-08,185.5705128205126,0.0
656,구로구,2011-09,182.44257425742552,0.0
657,구로구,2011-10,216.4257425742575,0.0
658,구로구,2011-11,233.72083333333342,0.0
659,구로구,2011-12,213.27622950819696,0.0
660,구로구,2012-01,213.3708661417322,0.0
661,구로구,2012-02,204.2450292397661,0.0
662,구로구,2012-03,229.21968503937032,0.0
663,구로구,2012-04,214.39166666666662,0.0
664,구로구,2012-05,215.98615384615363,0.0
665,구로구,2012-06,209.50294117647093,0.0
666,구로구,2012-07,189.93783783783806,0.0
667,구로구,2012-08,200.5649253731346,0.0
668,구로구,2012-09,217.18957055214742,0.0
669,구로구,2012-10,216.28848920863314,0.0
670,구로구,2012-11,201.5246153846153,0.0
671,구로구,2012-12,190.86477987421367,0.0
672,구로구,2013-01,183.1402061855669,0.0
673,구로구,2013-02,179.19230769230754,0.0
674,구로구,2013-03,196.21079136690608,0.0
675,구로구,2013-04,183.26090909090905,0.0
676,구로구,2013-05,223.01186440677958,0.0
677,구로구,2013-06,174.7863636363637,0.0
678,구로구,2013-07,183.94585987261146,0.0
679,구로구,2013-08,201.0612676056341,0.0
680,구로구,2013-09,196.80890410958924,0.0
681,구로구,2013-10,216.9859459459461,0.0
682,구로구,2013-11,184.16666666666666,0.0
683,구로구,2013-12,191.58719999999997,0.0
684,구로구,2014-01,220.93409090909097,0.0
685,구로구,2014-02,198.74178403755897,0.0
686,구로구,2014-03,229.04400000000052,0.0
687,구로구,2014-04,201.1107784431136,0.0
688,구로구,2014-05,248.7857142857142,0.0
689,구로구,2014-06,227.8590361445783,0.0
690,구로구,2014-07,226.50862068965543,0.0
691,구로구,2014-08,208.58896103896112,0.0
692,구로구,2014-09,228.75555555555596,0.0
693,구로구,2014-10,219.2445652173914,0.0
694,구로구,2014-11,208.08098159509223,0.0
695,구로구,2014-12,221.9091891891898,0.0
696,구로구,2015-01,217.23333333333377,0.0
697,구로구,2015-02,195.15742574257416,0.0
698,구로구,2015-03,214.4770833333333,0.0
699,구로구,2015-04,228.56687116564413,0.0
700,구로구,2015-05,209.94705882352943,0.0
701,구로구,2015-06,219.60457516339875,0.0
702,구로구,2015-07,216.66619718309857,0.0
703,구로구,2015-08,218.90862068965538,0.0
704,구로구,2015-09,200.42162162162165,0.0
705,구로구,2015-10,202.91336898395704,0.0
706,구로구,2015-11,218.52645161290297,0.0
707,구로구,2015-12,255.10628571428572,0.0
708,구로구,2016-01,246.00116279069803,0.0
709,구로구,2016-02,236.331272727273,0.0
710,구로구,2016-03,219.22995391705078,0.0
711,구로구,2016-04,231.56878980891716,0.0
712,구로구,2016-05,219.33529411764718,0.0
713,구로구,2016-06,218.82905027932958,0.0
714,구로구,2016-07,217.89111111111112,0.0
715,구로구,2016-08,213.7886486486489,0.0
716,구로구,2016-09,227.0740540540543,0.0
717,구로구,2016-10,250.6437499999999,0.0
718,구로구,2016-11,207.76783625730997,0.0
719,구로구,2016-12,230.3676829268295,0.0
720,구로구,2017-01,233.19744897959183,0.0
721,구로구,2017-02,224.40506329113944,0.0
722,구로구,2017-03,222.56142857142876,0.0
723,구로구,2017-04,208.40416666666658,0.0
724,구로구,2017-05,228.13540372670795,0.0
725,구로구,2017-06,224.71269035533015,0.0
726,구로구,2017-07,231.7867052023124,0.0
727,구로구,2017-08,280.4837837837837,0.0
728,구로구,2017-09,232.85584415584412,0.0
729,구로구,2017-10,263.5704225352112,0.0
730,구로구,2017-11,232.8878048780489,0.0
731,구로구,2017-12,248.27515151515166,0.0
732,구로구,2018-01,271.6004716981131,0.0
733,구로구,2018-02,224.51300813008172,0.0
734,구로구,2018-03,278.40300429184606,0.0
735,구로구,2018-04,248.91019417475718,0.0
736,구로구,2018-05,281.7569620253163,0.0
737,구로구,2018-06,291.2235955056179,0.0
738,구로구,2018-07,299.95057471264397,0.0
739,구로구,2018-08,289.8411483253589,0.0
740,구로구,2018-09,310.8347058823532,0.0
741,구로구,2018-10,294.15454545454566,0.0
742,구로구,2018-11,287.8816326530612,0.0
743,구로구,2018-12,310.6538860103628,0.0
744,구로구,2019-01,295.5915322580645,0.0
745,구로구,2019-02,257.49702127659566,0.0
746,구로구,2019-03,300.9891752577319,0.0
747,구로구,2019-04,310.57105263157877,0.0
748,구로구,2019-05,337.23304347826104,0.0
749,구로구,2019-06,383.10755287009056,0.0
750,구로구,2019-07,355.35751295336695,0.0
751,구로구,2019-08,337.3661246612448,0.0
752,구로구,2019-09,321.8730627306263,0.0
753,구로구,2019-10,361.60173010380527,0.0
754,구로구,2019-11,316.9711711711715,0.0
755,구로구,2019-12,324.9017937219733,0.0
756,금천구,2011-01,148.94545454545448,0.0
757,금천구,2011-02,193.05405405405398,0.0
758,금천구,2011-03,203.53599999999997,0.0
759,금천구,2011-04,159.32941176470584,0.0
760,금천구,2011-05,166.475,0.0
761,금천구,2011-06,177.85555555555558,0.0
762,금천구,2011-07,165.83529411764698,0.0
763,금천구,2011-08,163.50344827586204,0.0
764,금천구,2011-09,182.57058823529414,0.0
765,금천구,2011-10,164.10666666666665,0.0
766,금천구,2011-11,183.7625,0.0
767,금천구,2011-12,158.0714285714286,0.0
768,금천구,2012-01,190.9842105263158,0.0
769,금천구,2012-02,197.25555555555562,0.0
770,금천구,2012-03,218.68750000000009,0.0
771,금천구,2012-04,166.4227272727273,0.0
772,금천구,2012-05,163.03999999999994,0.0
773,금천구,2012-06,223.96470588235303,0.0
774,금천구,2012-07,168.75999999999993,0.0
775,금천구,2012-08,219.66071428571425,0.0
776,금천구,2012-09,197.0137931034482,0.0
777,금천구,2012-10,223.14736842105265,0.0
778,금천구,2012-11,158.14857142857156,0.0
779,금천구,2012-12,146.68000000000004,0.0
780,금천구,2013-01,137.51935483870966,0.0
781,금천구,2013-02,178.54000000000008,0.0
782,금천구,2013-03,186.8777777777778,0.0
783,금천구,2013-04,127.58518518518521,0.0
784,금천구,2013-05,170.68799999999996,0.0
785,금천구,2013-06,131.82962962962966,0.0
786,금천구,2013-07,197.8282051282051,0.0
787,금천구,2013-08,189.9203703703704,0.0
788,금천구,2013-09,160.2355555555555,0.0
789,금천구,2013-10,164.04081632653057,0.0
790,금천구,2013-11,126.12564102564104,0.0
791,금천구,2013-12,134.8666666666666,0.0
792,금천구,2014-01,215.03030303030295,0.0
793,금천구,2014-02,166.03720930232555,0.0
794,금천구,2014-03,190.8548387096773,0.0
795,금천구,2014-04,190.41515151515134,0.0
796,금천구,2014-05,206.2896551724138,0.0
797,금천구,2014-06,239.01428571428576,0.0
798,금천구,2014-07,366.5752380952381,0.0
799,금천구,2014-08,230.0905405405407,0.0
800,금천구,2014-09,224.5725490196079,0.0
801,금천구,2014-10,172.31551724137933,0.0
802,금천구,2014-11,197.59482758620715,0.0
803,금천구,2014-12,154.77222222222213,0.0
804,금천구,2015-01,166.76842105263145,0.0
805,금천구,2015-02,168.22631578947366,0.0
806,금천구,2015-03,210.2312499999999,0.0
807,금천구,2015-04,168.44642857142853,0.0
808,금천구,2015-05,199.595652173913,0.0
809,금천구,2015-06,152.8181818181818,0.0
810,금천구,2015-07,210.2571428571429,0.0
811,금천구,2015-08,195.17428571428565,0.0
812,금천구,2015-09,235.0315789473683,0.0
813,금천구,2015-10,210.538775510204,0.0
814,금천구,2015-11,210.8038461538461,0.0
815,금천구,2015-12,190.904255319149,0.0
816,금천구,2016-01,184.46774193548382,0.0
817,금천구,2016-02,292.0309090909092,0.0
818,금천구,2016-03,290.523076923077,0.0
819,금천구,2016-04,296.5100000000001,0.0
820,금천구,2016-05,245.39607843137256,0.0
821,금천구,2016-06,389.6571428571432,0.0
822,금천구,2016-07,412.44772727272715,0.0
823,금천구,2016-08,385.0900000000002,0.0
824,금천구,2016-09,286.09818181818184,0.0
825,금천구,2016-10,289.24999999999994,0.0
826,금천구,2016-11,261.34468085106374,0.0
827,금천구,2016-12,284.7800000000001,0.0
828,금천구,2017-01,267.50909090909096,0.0
829,금천구,2017-02,266.08173076923083,0.0
830,금천구,2017-03,236.93557692307695,0.0
831,금천구,2017-04,282.41486486486485,0.0
832,금천구,2017-05,263.5568965517241,0.0
833,금천구,2017-06,273.0135593220341,0.0
834,금천구,2017-07,276.3857142857144,0.0
835,금천구,2017-08,313.63571428571424,0.0
836,금천구,2017-09,282.7524590163934,0.0
837,금천구,2017-10,287.4075471698112,0.0
838,금천구,2017-11,287.33275862069,0.0
839,금천구,2017-12,255.56930693069293,0.0
840,금천구,2018-01,231.41528662420436,0.0
841,금천구,2018-02,271.594680851064,0.0
842,금천구,2018-03,312.3396396396394,0.0
843,금천구,2018-04,271.4544303797467,0.0
844,금천구,2018-05,354.2790123456794,0.0
845,금천구,2018-06,381.3680851063825,0.0
846,금천구,2018-07,298.28211382113886,0.0
847,금천구,2018-08,349.5417582417584,0.0
848,금천구,2018-09,374.65487804878063,0.0
849,금천구,2018-10,405.9999999999999,0.0
850,금천구,2018-11,343.18039215686275,0.0
851,금천구,2018-12,406.8513698630136,0.0
852,금천구,2019-01,383.09162011173174,0.0
853,금천구,2019-02,373.8456521739132,0.0
854,금천구,2019-03,379.4225225225228,0.0
855,금천구,2019-04,370.3236363636361,0.0
856,금천구,2019-05,425.7329787234038,0.0
857,금천구,2019-06,454.58220858895686,0.0
858,금천구,2019-07,454.2770992366412,0.0
859,금천구,2019-08,425.5897849462359,0.0
860,금천구,2019-09,434.04658385093205,0.0
861,금천구,2019-10,488.31312499999933,0.0
862,금천구,2019-11,405.66434108527164,0.0
863,금천구,2019-12,380.1554973821991,0.0
864,노원구,2011-01,190.0624999999999,0.0
865,노원구,2011-02,175.6,0.0
866,노원구,2011-03,134.3882352941176,0.0
867,노원구,2011-04,180.95,0.0
868,노원구,2011-05,196.91428571428568,0.0
869,노원구,2011-06,157.31818181818178,0.0
870,노원구,2011-07,144.86521739130438,0.0
871,노원구,2011-08,159.65416666666673,0.0
872,노원구,2011-09,170.3333333333333,0.0
873,노원구,2011-10,209.19,0.0
874,노원구,2011-11,193.52500000000003,0.0
875,노원구,2011-12,206.7789473684211,0.0
876,노원구,2012-01,184.29090909090903,0.0
877,노원구,2012-02,160.11935483870968,0.0
878,노원구,2012-03,199.68518518518522,0.0
879,노원구,2012-04,190.12222222222223,0.0
880,노원구,2012-05,173.84375,0.0
881,노원구,2012-06,178.8285714285714,0.0
882,노원구,2012-07,185.06896551724145,0.0
883,노원구,2012-08,167.14800000000002,0.0
884,노원구,2012-09,127.67826086956514,0.0
885,노원구,2012-10,176.46086956521734,0.0
886,노원구,2012-11,203.80666666666667,0.0
887,노원구,2012-12,182.85882352941175,0.0
888,노원구,2013-01,185.45128205128205,0.0
889,노원구,2013-02,169.40000000000003,0.0
890,노원구,2013-03,154.26666666666674,0.0
891,노원구,2013-04,188.22777777777773,0.0
892,노원구,2013-05,130.21363636363628,0.0
893,노원구,2013-06,182.6758620689655,0.0
894,노원구,2013-07,113.5578947368421,0.0
895,노원구,2013-08,149.89199999999994,0.0
896,노원구,2013-09,165.308,0.0
897,노원구,2013-10,144.15625000000003,0.0
898,노원구,2013-11,204.76666666666662,0.0
899,노원구,2013-12,187.04000000000008,0.0
900,노원구,2014-01,151.84054054054056,0.0
901,노원구,2014-02,189.196,0.0
902,노원구,2014-03,182.8083333333334,0.0
903,노원구,2014-04,131.12692307692313,0.0
904,노원구,2014-05,166.5952380952381,0.0
905,노원구,2014-06,173.0322580645161,0.0
906,노원구,2014-07,183.51428571428573,0.0
907,노원구,2014-08,194.36206896551727,0.0
908,노원구,2014-09,181.57352941176475,0.0
909,노원구,2014-10,117.06666666666663,0.0
910,노원구,2014-11,106.41666666666673,0.0
911,노원구,2014-12,192.8483870967742,0.0
912,노원구,2015-01,112.90799999999999,0.0
913,노원구,2015-02,165.93888888888884,0.0
914,노원구,2015-03,145.8392857142857,0.0
915,노원구,2015-04,209.67500000000004,0.0
916,노원구,2015-05,183.33999999999997,0.0
917,노원구,2015-06,148.9866666666666,0.0
918,노원구,2015-07,129.45999999999998,0.0
919,노원구,2015-08,178.46,0.0
920,노원구,2015-09,162.83076923076928,0.0
921,노원구,2015-10,141.35357142857143,0.0
922,노원구,2015-11,185.87222222222223,0.0
923,노원구,2015-12,154.4045454545454,0.0
924,노원구,2016-01,154.82424242424244,0.0
925,노원구,2016-02,155.06562500000004,0.0
926,노원구,2016-03,142.26363636363638,0.0
927,노원구,2016-04,131.32105263157897,0.0
928,노원구,2016-05,224.11500000000007,0.0
929,노원구,2016-06,155.96206896551723,0.0
930,노원구,2016-07,207.75789473684213,0.0
931,노원구,2016-08,158.29047619047626,0.0
932,노원구,2016-09,126.64705882352936,0.0
933,노원구,2016-10,221.24400000000003,0.0
934,노원구,2016-11,143.6166666666667,0.0
935,노원구,2016-12,146.11612903225813,0.0
936,노원구,2017-01,161.548,0.0
937,노원구,2017-02,183.59090909090895,0.0
938,노원구,2017-03,184.8322580645161,0.0
939,노원구,2017-04,146.29565217391306,0.0
940,노원구,2017-05,209.7692307692308,0.0
941,노원구,2017-06,165.49333333333328,0.0
942,노원구,2017-07,164.692,0.0
943,노원구,2017-08,129.8428571428571,0.0
944,노원구,2017-09,150.00000000000003,0.0
945,노원구,2017-10,189.825,0.0
946,노원구,2017-11,159.91818181818178,0.0
947,노원구,2017-12,171.54499999999996,0.0
948,노원구,2018-01,197.4727272727273,0.0
949,노원구,2018-02,170.01944444444453,0.0
950,노원구,2018-03,174.12258064516132,0.0
951,노원구,2018-04,169.8230769230769,0.0
952,노원구,2018-05,182.24782608695648,0.0
953,노원구,2018-06,208.5960000000001,0.0
954,노원구,2018-07,164.97999999999996,0.0
955,노원구,2018-08,159.4689655172414,0.0
956,노원구,2018-09,146.1217391304348,0.0
957,노원구,2018-10,195.58333333333343,0.0
958,노원구,2018-11,187.74500000000003,0.0
959,노원구,2018-12,134.18999999999988,0.0
960,노원구,2019-01,246.68620689655177,0.0
961,노원구,2019-02,165.03720930232558,0.0
962,노원구,2019-03,200.4666666666667,0.0
963,노원구,2019-04,248.13809523809527,0.0
964,노원구,2019-05,175.17000000000004,0.0
965,노원구,2019-06,167.43333333333334,0.0
966,노원구,2019-07,160.79999999999995,0.0
967,노원구,2019-08,171.35882352941172,0.0
968,노원구,2019-09,153.05652173913043,0.0
969,노원구,2019-10,180.58780487804884,0.0
970,노원구,2019-11,171.8933333333334,0.0
971,노원구,2019-12,153.4350000000001,0.0
972,도봉구,2011-01,149.6346153846155,0.0
973,도봉구,2011-02,144.5727272727273,0.0
974,도봉구,2011-03,136.45,0.0
975,도봉구,2011-04,121.46842105263156,0.0
976,도봉구,2011-05,123.92692307692315,0.0
977,도봉구,2011-06,78.78461538461539,0.0
978,도봉구,2011-07,138.12857142857143,0.0
979,도봉구,2011-08,149.33749999999998,0.0
980,도봉구,2011-09,161.20000000000007,0.0
981,도봉구,2011-10,112.77647058823527,0.0
982,도봉구,2011-11,176.14705882352945,0.0
983,도봉구,2011-12,179.8428571428572,0.0
984,도봉구,2012-01,153.77083333333326,0.0
985,도봉구,2012-02,143.9250000000001,0.0
986,도봉구,2012-03,157.32857142857145,0.0
987,도봉구,2012-04,114.86666666666666,0.0
988,도봉구,2012-05,153.6866666666667,0.0
989,도봉구,2012-06,89.97857142857143,0.0
990,도봉구,2012-07,164.88333333333333,0.0
991,도봉구,2012-08,130.55000000000004,0.0
992,도봉구,2012-09,155.13636363636365,0.0
993,도봉구,2012-10,149.98750000000004,0.0
994,도봉구,2012-11,152.02222222222224,0.0
995,도봉구,2012-12,177.44444444444449,0.0
996,도봉구,2013-01,200.016,0.0
997,도봉구,2013-02,130.8114285714286,0.0
998,도봉구,2013-03,139.26896551724136,0.0
999,도봉구,2013-04,124.80416666666669,0.0
1000,도봉구,2013-05,127.41052631578944,0.0
1001,도봉구,2013-06,187.76249999999996,0.0
1002,도봉구,2013-07,110.54827586206893,0.0
1003,도봉구,2013-08,130.78846153846158,0.0
1004,도봉구,2013-09,137.33846153846156,0.0
1005,도봉구,2013-10,157.7333333333333,0.0
1006,도봉구,2013-11,124.48333333333332,0.0
1007,도봉구,2013-12,118.98499999999999,0.0
1008,도봉구,2014-01,125.40000000000003,0.0
1009,도봉구,2014-02,124.29999999999998,0.0
1010,도봉구,2014-03,148.17222222222225,0.0
1011,도봉구,2014-04,135.03181818181812,0.0
1012,도봉구,2014-05,159.3529411764706,0.0
1013,도봉구,2014-06,152.42608695652166,0.0
1014,도봉구,2014-07,135.20869565217396,0.0
1015,도봉구,2014-08,132.75909090909087,0.0
1016,도봉구,2014-09,139.6782608695652,0.0
1017,도봉구,2014-10,181.12222222222226,0.0
1018,도봉구,2014-11,184.02352941176466,0.0
1019,도봉구,2014-12,139.5888888888889,0.0
1020,도봉구,2015-01,141.46842105263156,0.0
1021,도봉구,2015-02,130.27307692307687,0.0
1022,도봉구,2015-03,112.58181818181811,0.0
1023,도봉구,2015-04,199.66521739130437,0.0
1024,도봉구,2015-05,161.2333333333333,0.0
1025,도봉구,2015-06,105.80833333333335,0.0
1026,도봉구,2015-07,142.15199999999996,0.0
1027,도봉구,2015-08,165.7842105263158,0.0
1028,도봉구,2015-09,125.46428571428571,0.0
1029,도봉구,2015-10,119.98064516129023,0.0
1030,도봉구,2015-11,112.66000000000001,0.0
1031,도봉구,2015-12,184.32857142857137,0.0
1032,도봉구,2016-01,135.46666666666673,0.0
1033,도봉구,2016-02,131.051724137931,0.0
1034,도봉구,2016-03,139.4444444444444,0.0
1035,도봉구,2016-04,155.91428571428568,0.0
1036,도봉구,2016-05,106.12857142857145,0.0
1037,도봉구,2016-06,165.60625,0.0
1038,도봉구,2016-07,156.09047619047624,0.0
1039,도봉구,2016-08,137.87727272727267,0.0
1040,도봉구,2016-09,119.41578947368421,0.0
1041,도봉구,2016-10,166.7137931034483,0.0
1042,도봉구,2016-11,170.46956521739128,0.0
1043,도봉구,2016-12,136.46800000000002,0.0
1044,도봉구,2017-01,169.1736842105263,0.0
1045,도봉구,2017-02,181.12631578947372,0.0
1046,도봉구,2017-03,179.0127659574469,0.0
1047,도봉구,2017-04,214.41081081081074,0.0
1048,도봉구,2017-05,205.78314606741574,0.0
1049,도봉구,2017-06,176.6281249999997,0.0
1050,도봉구,2017-07,151.27894736842111,0.0
1051,도봉구,2017-08,215.05,0.0
1052,도봉구,2017-09,183.06060606060592,0.0
1053,도봉구,2017-10,160.81200000000007,0.0
1054,도봉구,2017-11,172.147619047619,0.0
1055,도봉구,2017-12,210.29999999999998,0.0
1056,도봉구,2018-01,190.36296296296297,0.0
1057,도봉구,2018-02,198.01000000000002,0.0
1058,도봉구,2018-03,210.4764705882353,0.0
1059,도봉구,2018-04,229.94814814814825,0.0
1060,도봉구,2018-05,174.6090909090909,0.0
1061,도봉구,2018-06,143.70000000000013,0.0
1062,도봉구,2018-07,201.7775000000001,0.0
1063,도봉구,2018-08,271.81136363636375,0.0
1064,도봉구,2018-09,265.58500000000004,0.0
1065,도봉구,2018-10,308.74772727272733,0.0
1066,도봉구,2018-11,236.99322033898292,0.0
1067,도봉구,2018-12,241.60851063829782,0.0
1068,도봉구,2019-01,199.44782608695638,0.0
1069,도봉구,2019-02,225.77692307692283,0.0
1070,도봉구,2019-03,271.856923076923,0.0
1071,도봉구,2019-04,270.85604395604366,0.0
1072,도봉구,2019-05,281.5724999999999,0.0
1073,도봉구,2019-06,307.56627906976706,0.0
1074,도봉구,2019-07,244.14799999999988,0.0
1075,도봉구,2019-08,249.78888888888898,0.0
1076,도봉구,2019-09,171.71388888888907,0.0
1077,도봉구,2019-10,191.06481481481484,0.0
1078,도봉구,2019-11,278.857142857143,0.0
1079,도봉구,2019-12,259.18222222222215,0.0
1080,동대문구,2011-01,162.88181818181818,0.2403409090909091
1081,동대문구,2011-02,144.20909090909086,0.03257575757575758
1082,동대문구,2011-03,154.67916666666665,0.0
1083,동대문구,2011-04,197.81153846153845,0.0
1084,동대문구,2011-05,159.28750000000005,0.0
1085,동대문구,2011-06,200.41363636363639,0.0
1086,동대문구,2011-07,160.1695652173913,0.0
1087,동대문구,2011-08,170.35000000000005,0.0
1088,동대문구,2011-09,167.36428571428573,0.0
1089,동대문구,2011-10,189.7551724137932,0.0
1090,동대문구,2011-11,178.1499999999999,0.0
1091,동대문구,2011-12,132.01034482758624,0.0
1092,동대문구,2012-01,173.67249999999999,0.0
1093,동대문구,2012-02,136.20222222222222,0.0
1094,동대문구,2012-03,150.89354838709676,0.0
1095,동대문구,2012-04,245.91428571428574,0.0
1096,동대문구,2012-05,174.96666666666673,0.0
1097,동대문구,2012-06,201.0941176470588,0.0
1098,동대문구,2012-07,209.03076923076915,0.0
1099,동대문구,2012-08,195.58979591836732,0.0
1100,동대문구,2012-09,190.5113636363635,0.0
1101,동대문구,2012-10,234.64999999999992,0.0
1102,동대문구,2012-11,230.98125000000007,0.0
1103,동대문구,2012-12,199.0000000000001,0.0
1104,동대문구,2013-01,164.79428571428582,0.0
1105,동대문구,2013-02,173.18222222222235,0.0
1106,동대문구,2013-03,134.6868421052632,0.0
1107,동대문구,2013-04,141.1236842105263,0.0
1108,동대문구,2013-05,186.7111111111111,0.0
1109,동대문구,2013-06,186.19615384615386,0.0
1110,동대문구,2013-07,166.8735294117647,0.0
1111,동대문구,2013-08,168.55250000000007,0.0
1112,동대문구,2013-09,147.05172413793105,0.0
1113,동대문구,2013-10,177.13333333333335,0.0
1114,동대문구,2013-11,180.8,0.0
1115,동대문구,2013-12,145.94583333333324,0.0
1116,동대문구,2014-01,154.22916666666677,0.0
1117,동대문구,2014-02,153.29333333333332,0.0
1118,동대문구,2014-03,158.5823529411764,0.0
1119,동대문구,2014-04,153.36341463414638,0.0
1120,동대문구,2014-05,208.92162162162165,0.0
1121,동대문구,2014-06,199.94999999999996,0.0
1122,동대문구,2014-07,137.5999999999999,0.0
1123,동대문구,2014-08,203.02884615384608,0.0
1124,동대문구,2014-09,171.1742857142857,0.0
1125,동대문구,2014-10,197.49772727272727,0.0
1126,동대문구,2014-11,184.6259999999998,0.0
1127,동대문구,2014-12,187.81724137931033,0.0
1128,동대문구,2015-01,178.7729166666667,0.0
1129,동대문구,2015-02,225.66969696969696,0.0
1130,동대문구,2015-03,149.84076923076918,0.0
1131,동대문구,2015-04,163.0835616438357,0.0
1132,동대문구,2015-05,160.13043478260872,0.0
1133,동대문구,2015-06,195.03714285714284,0.0
1134,동대문구,2015-07,220.82315789473722,0.0
1135,동대문구,2015-08,190.9428571428572,0.0
1136,동대문구,2015-09,182.31406249999998,0.0
1137,동대문구,2015-10,251.58181818181842,0.0
1138,동대문구,2015-11,237.15569620253177,0.0
1139,동대문구,2015-12,142.7302752293577,0.0
1140,동대문구,2016-01,164.76694915254225,0.0
1141,동대문구,2016-02,131.43097345132742,0.0
