"year","month","gu","price","kind"
"2010","08",동대문구,355.1,"2"
"2010","08",중랑구,354.6,"2"
"2010","08",성북구,351.1,"2"
"2010","08",강북구,317.7,"2"
"2010","08",도봉구,314.2,"2"
"2010","08",노원구,322.9,"2"
"2010","08",은평구,324.6,"2"
"2010","08",서대문구,345.6,"2"
"2010","08",마포구,436.3,"2"
"2010","08",양천구,361.8,"2"
"2010","08",강서구,334.5,"2"
"2010","08",구로구,320.9,"2"
"2010","08",금천구,321.4,"2"
"2010","08",영등포구,353.4,"2"
"2010","08",동작구,409.1,"2"
"2010","08",관악구,355.7,"2"
"2010","08",서초구,595.8,"2"
"2010","08",강남구,649.2,"2"
"2010","08",송파구,427.8,"2"
"2010","08",강동구,412.8,"2"
"2010","09",종로구,375.8,"2"
"2010","09",중구,396.8,"2"
"2010","09",용산구,625.1,"2"
"2010","09",성동구,397.9,"2"
"2010","09",광진구,445.9,"2"
"2010","09",동대문구,346.8,"2"
"2010","09",중랑구,387.6,"2"
"2010","09",성북구,358.5,"2"
"2010","09",강북구,307.2,"2"
"2010","09",도봉구,297.1,"2"
"2010","09",노원구,315.1,"2"
"2010","09",은평구,328.9,"2"
"2010","09",서대문구,325.3,"2"
"2010","09",마포구,421.4,"2"
"2010","09",양천구,343.9,"2"
"2010","09",강서구,352.7,"2"
"2010","09",구로구,301.8,"2"
"2010","09",금천구,331.7,"2"
"2010","09",영등포구,361.0,"2"
"2010","09",동작구,423.4,"2"
"2010","09",관악구,344.8,"2"
"2010","09",서초구,574.4,"2"
"2010","09",강남구,589.9,"2"
"2010","09",송파구,482.4,"2"
"2010","09",강동구,417.7,"2"
"2011","01",종로구,411.8,"2"
"2011","01",중구,488.4,"2"
"2011","01",용산구,774.8,"2"
"2011","01",성동구,655.2,"2"
"2011","01",광진구,442.2,"2"
"2011","01",동대문구,338.1,"2"
"2011","01",중랑구,369.2,"2"
"2011","01",성북구,365.9,"2"
"2011","01",강북구,327.4,"2"
"2011","01",도봉구,305.1,"2"
"2011","01",노원구,331.5,"2"
"2011","01",은평구,340.8,"2"
"2011","01",서대문구,324.0,"2"
"2011","01",마포구,471.4,"2"
"2011","01",양천구,373.2,"2"
"2011","01",강서구,341.9,"2"
"2011","01",구로구,322.5,"2"
"2011","01",금천구,331.5,"2"
"2011","01",영등포구,407.9,"2"
"2011","01",동작구,434.0,"2"
"2011","01",관악구,355.7,"2"
"2011","01",서초구,667.3,"2"
"2011","01",강남구,590.8,"2"
"2011","01",송파구,517.7,"2"
"2011","01",강동구,403.0,"2"
"2011","10",종로구,405.4,"2"
"2011","10",중구,473.4,"2"
"2011","10",용산구,724.1,"2"
"2011","10",성동구,525.4,"2"
"2011","10",광진구,415.8,"2"
"2011","10",동대문구,335.0,"2"
"2011","10",중랑구,403.7,"2"
"2011","10",성북구,322.2,"2"
"2011","10",강북구,314.5,"2"
"2011","10",도봉구,308.5,"2"
"2011","10",노원구,368.8,"2"
"2011","10",은평구,335.6,"2"
"2011","10",서대문구,355.4,"2"
"2011","10",마포구,503.7,"2"
"2011","10",양천구,332.1,"2"
"2011","10",강서구,338.5,"2"
"2011","10",구로구,317.0,"2"
"2011","10",금천구,316.5,"2"
"2011","10",영등포구,399.2,"2"
"2011","10",동작구,413.1,"2"
"2011","10",관악구,347.0,"2"
"2011","10",서초구,577.8,"2"
"2011","10",강남구,615.8,"2"
"2011","10",송파구,488.8,"2"
"2011","10",강동구,412.8,"2"
"2011","11",종로구,392.5,"2"
"2011","11",중구,379.7,"2"
"2011","11",용산구,643.5,"2"
"2011","11",성동구,539.6,"2"
"2011","11",광진구,455.8,"2"
"2011","11",동대문구,364.1,"2"
"2011","11",중랑구,400.4,"2"
"2011","11",성북구,348.9,"2"
"2011","11",강북구,344.7,"2"
"2011","11",도봉구,307.5,"2"
"2011","11",노원구,397.7,"2"
"2011","11",은평구,343.4,"2"
"2011","11",서대문구,297.1,"2"
"2011","11",마포구,529.4,"2"
"2011","11",양천구,360.5,"2"
"2011","11",강서구,330.5,"2"
"2011","11",구로구,329.4,"2"
"2011","11",금천구,318.6,"2"
"2011","11",영등포구,456.1,"2"
"2011","11",동작구,420.3,"2"
"2011","11",관악구,357.3,"2"
"2011","11",서초구,515.5,"2"
"2011","11",강남구,609.6,"2"
"2011","11",송파구,477.2,"2"
"2011","11",강동구,411.0,"2"
"2011","12",종로구,396.9,"2"
"2011","12",중구,353.0,"2"
"2011","12",용산구,704.1,"2"
"2011","12",성동구,444.9,"2"
"2011","12",광진구,561.4,"2"
"2011","12",동대문구,378.5,"2"
"2011","12",중랑구,401.3,"2"
"2011","12",성북구,328.5,"2"
"2011","12",강북구,302.9,"2"
"2011","12",도봉구,296.0,"2"
"2011","12",노원구,394.0,"2"
"2011","12",은평구,337.2,"2"
"2011","12",서대문구,333.3,"2"
"2011","12",마포구,657.1,"2"
"2011","12",양천구,356.2,"2"
"2011","12",강서구,320.8,"2"
"2011","12",구로구,334.0,"2"
"2011","12",금천구,326.9,"2"
"2011","12",영등포구,434.6,"2"
"2011","12",동작구,420.9,"2"
"2011","12",관악구,376.2,"2"
"2011","12",서초구,541.0,"2"
"2011","12",강남구,548.4,"2"
"2011","12",송파구,493.1,"2"
"2011","12",강동구,455.8,"2"
"2011","02",종로구,376.1,"2"
"2011","02",중구,442.3,"2"
"2011","02",용산구,791.4,"2"
"2011","02",성동구,485.6,"2"
"2011","02",광진구,448.6,"2"
"2011","02",동대문구,382.6,"2"
"2011","02",중랑구,387.8,"2"
"2011","02",성북구,359.9,"2"
"2011","02",강북구,322.2,"2"
"2011","02",도봉구,318.7,"2"
"2011","02",노원구,325.1,"2"
"2011","02",은평구,350.6,"2"
"2011","02",서대문구,347.8,"2"
"2011","02",마포구,497.1,"2"
"2011","02",양천구,372.9,"2"
"2011","02",강서구,344.1,"2"
"2011","02",구로구,357.5,"2"
"2011","02",금천구,349.9,"2"
"2011","02",영등포구,374.9,"2"
"2011","02",동작구,416.2,"2"
"2011","02",관악구,362.8,"2"
"2011","02",서초구,633.6,"2"
"2011","02",강남구,581.6,"2"
"2011","02",송파구,504.3,"2"
"2011","02",강동구,419.2,"2"
"2011","03",종로구,374.6,"2"
"2011","03",중구,367.3,"2"
"2011","03",용산구,712.6,"2"
"2011","03",성동구,458.5,"2"
"2011","03",광진구,428.6,"2"
"2011","03",동대문구,361.6,"2"
"2011","03",중랑구,378.3,"2"
"2011","03",성북구,352.2,"2"
"2011","03",강북구,314.8,"2"
"2011","03",도봉구,307.0,"2"
"2011","03",노원구,326.5,"2"
"2011","03",은평구,338.0,"2"
"2011","03",서대문구,331.0,"2"
"2011","03",마포구,471.5,"2"
"2011","03",양천구,364.6,"2"
"2011","03",강서구,350.6,"2"
"2011","03",구로구,337.4,"2"
"2011","03",금천구,341.9,"2"
"2011","03",영등포구,372.5,"2"
"2011","03",동작구,402.5,"2"
"2011","03",관악구,353.5,"2"
"2011","03",서초구,624.5,"2"
"2011","03",강남구,619.8,"2"
"2011","03",송파구,502.2,"2"
"2011","03",강동구,409.1,"2"
"2011","04",종로구,396.6,"2"
"2011","04",중구,487.1,"2"
"2011","04",용산구,662.1,"2"
"2011","04",성동구,521.1,"2"
"2011","04",광진구,430.6,"2"
"2011","04",동대문구,396.7,"2"
"2011","04",중랑구,370.4,"2"
"2011","04",성북구,359.6,"2"
"2011","04",강북구,319.9,"2"
"2011","04",도봉구,300.7,"2"
"2011","04",노원구,344.3,"2"
"2011","04",은평구,338.1,"2"
"2011","04",서대문구,365.9,"2"
"2011","04",마포구,532.5,"2"
"2011","04",양천구,344.8,"2"
"2011","04",강서구,338.8,"2"
"2011","04",구로구,336.9,"2"
"2011","04",금천구,331.6,"2"
"2011","04",영등포구,400.1,"2"
"2011","04",동작구,422.6,"2"
"2011","04",관악구,374.2,"2"
"2011","04",서초구,697.4,"2"
"2011","04",강남구,661.6,"2"
"2011","04",송파구,493.7,"2"
"2011","04",강동구,428.4,"2"
"2011","05",종로구,375.0,"2"
"2011","05",중구,374.1,"2"
"2011","05",용산구,670.6,"2"
"2011","05",성동구,416.6,"2"
"2011","05",광진구,427.6,"2"
"2011","05",동대문구,370.3,"2"
"2011","05",중랑구,374.2,"2"
"2011","05",성북구,360.7,"2"
"2011","05",강북구,324.9,"2"
"2011","05",도봉구,283.9,"2"
"2011","05",노원구,353.3,"2"
"2011","05",은평구,338.6,"2"
"2011","05",서대문구,334.6,"2"
"2011","05",마포구,443.9,"2"
"2011","05",양천구,353.2,"2"
"2011","05",강서구,331.7,"2"
"2011","05",구로구,363.1,"2"
"2011","05",금천구,351.7,"2"
"2011","05",영등포구,490.1,"2"
"2011","05",동작구,386.9,"2"
"2011","05",관악구,335.7,"2"
"2011","05",서초구,592.3,"2"
"2011","05",강남구,627.5,"2"
"2011","05",송파구,506.1,"2"
"2011","05",강동구,429.4,"2"
"2011","06",종로구,429.0,"2"
"2011","06",중구,482.6,"2"
"2011","06",용산구,819.0,"2"
"2011","06",성동구,413.7,"2"
"2011","06",광진구,465.3,"2"
"2011","06",동대문구,369.9,"2"
"2011","06",중랑구,358.8,"2"
"2011","06",성북구,370.9,"2"
"2011","06",강북구,325.6,"2"
"2011","06",도봉구,297.5,"2"
"2011","06",노원구,351.3,"2"
"2011","06",은평구,331.0,"2"
"2011","06",서대문구,357.3,"2"
"2011","06",마포구,467.4,"2"
"2011","06",양천구,344.0,"2"
"2011","06",강서구,334.8,"2"
"2011","06",구로구,345.3,"2"
"2011","06",금천구,306.7,"2"
"2011","06",영등포구,400.7,"2"
"2011","06",동작구,394.9,"2"
"2011","06",관악구,353.3,"2"
"2011","06",서초구,576.0,"2"
"2011","06",강남구,669.9,"2"
"2011","06",송파구,484.4,"2"
"2011","06",강동구,440.1,"2"
"2011","07",종로구,406.2,"2"
"2011","07",중구,356.3,"2"
"2011","07",용산구,796.2,"2"
"2011","07",성동구,442.5,"2"
"2011","07",광진구,460.4,"2"
"2011","07",동대문구,358.2,"2"
"2011","07",중랑구,382.6,"2"
"2011","07",성북구,336.3,"2"
"2011","07",강북구,315.7,"2"
"2011","07",도봉구,304.2,"2"
"2011","07",노원구,332.9,"2"
"2011","07",은평구,331.4,"2"
"2011","07",서대문구,340.5,"2"
"2011","07",마포구,474.5,"2"
"2011","07",양천구,328.9,"2"
"2011","07",강서구,335.7,"2"
"2011","07",구로구,316.3,"2"
"2011","07",금천구,309.9,"2"
"2011","07",영등포구,469.8,"2"
"2011","07",동작구,417.3,"2"
"2011","07",관악구,354.9,"2"
"2011","07",서초구,639.3,"2"
"2011","07",강남구,820.7,"2"
"2011","07",송파구,474.5,"2"
"2011","07",강동구,422.0,"2"
"2011","08",종로구,362.0,"2"
"2011","08",중구,412.2,"2"
"2011","08",용산구,633.9,"2"
"2011","08",성동구,488.9,"2"
"2011","08",광진구,458.4,"2"
"2011","08",동대문구,380.5,"2"
"2011","08",중랑구,368.8,"2"
"2011","08",성북구,355.2,"2"
"2011","08",강북구,321.2,"2"
"2011","08",도봉구,294.7,"2"
"2011","08",노원구,360.9,"2"
"2011","08",은평구,330.3,"2"
"2011","08",서대문구,312.6,"2"
"2011","08",마포구,503.7,"2"
"2011","08",양천구,337.6,"2"
"2011","08",강서구,337.2,"2"
"2011","08",구로구,349.9,"2"
"2011","08",금천구,334.7,"2"
"2011","08",영등포구,412.5,"2"
"2011","08",동작구,431.3,"2"
"2011","08",관악구,346.3,"2"
"2011","08",서초구,496.4,"2"
"2011","08",강남구,914.1,"2"
"2011","08",송파구,497.2,"2"
"2011","08",강동구,458.8,"2"
"2011","09",종로구,383.0,"2"
"2011","09",중구,376.6,"2"
"2011","09",용산구,708.6,"2"
"2011","09",성동구,450.3,"2"
"2011","09",광진구,464.0,"2"
"2011","09",동대문구,377.4,"2"
"2011","09",중랑구,389.1,"2"
"2011","09",성북구,326.5,"2"
"2011","09",강북구,314.4,"2"
"2011","09",도봉구,324.3,"2"
"2011","09",노원구,375.3,"2"
"2011","09",은평구,334.6,"2"
"2011","09",서대문구,381.6,"2"
"2011","09",마포구,465.6,"2"
"2011","09",양천구,322.3,"2"
"2011","09",강서구,345.8,"2"
"2011","09",구로구,354.9,"2"
"2011","09",금천구,330.3,"2"
"2011","09",영등포구,429.4,"2"
"2011","09",동작구,417.4,"2"
"2011","09",관악구,350.9,"2"
"2011","09",서초구,637.4,"2"
"2011","09",강남구,632.8,"2"
"2011","09",송파구,484.8,"2"
"2011","09",강동구,415.7,"2"
"2012","01",종로구,431.1,"2"
"2012","01",중구,402.8,"2"
"2012","01",용산구,675.2,"2"
"2012","01",성동구,588.4,"2"
"2012","01",광진구,622.3,"2"
"2012","01",동대문구,362.8,"2"
"2012","01",중랑구,386.8,"2"
"2012","01",성북구,321.5,"2"
"2012","01",강북구,309.3,"2"
"2012","01",도봉구,311.2,"2"
"2012","01",노원구,327.9,"2"
"2012","01",은평구,339.8,"2"
"2012","01",서대문구,334.4,"2"
"2012","01",마포구,450.7,"2"
"2012","01",양천구,354.7,"2"
"2012","01",강서구,342.6,"2"
"2012","01",구로구,350.3,"2"
"2012","01",금천구,340.4,"2"
"2012","01",영등포구,456.1,"2"
"2012","01",동작구,426.0,"2"
"2012","01",관악구,333.7,"2"
"2012","01",서초구,591.9,"2"
"2012","01",강남구,638.5,"2"
"2012","01",송파구,476.0,"2"
"2012","01",강동구,407.1,"2"
"2012","10",종로구,353.4,"2"
"2012","10",중구,359.2,"2"
"2012","10",용산구,1070.4,"2"
"2012","10",성동구,438.4,"2"
"2012","10",광진구,458.5,"2"
"2012","10",동대문구,377.6,"2"
"2012","10",중랑구,402.5,"2"
"2012","10",성북구,291.5,"2"
"2012","10",강북구,295.4,"2"
"2012","10",도봉구,285.4,"2"
"2012","10",노원구,327.8,"2"
"2012","10",은평구,333.8,"2"
"2012","10",서대문구,316.7,"2"
"2012","10",마포구,435.1,"2"
"2012","10",양천구,302.2,"2"
"2012","10",강서구,333.0,"2"
"2012","10",구로구,344.2,"2"
"2012","10",금천구,355.4,"2"
"2012","10",영등포구,413.2,"2"
"2012","10",동작구,394.7,"2"
"2012","10",관악구,385.8,"2"
"2012","10",서초구,597.7,"2"
"2012","10",강남구,511.7,"2"
"2012","10",송파구,457.9,"2"
"2012","10",강동구,439.8,"2"
"2012","11",종로구,359.2,"2"
"2012","11",중구,395.4,"2"
"2012","11",용산구,710.1,"2"
"2012","11",성동구,458.1,"2"
"2012","11",광진구,478.9,"2"
"2012","11",동대문구,554.2,"2"
"2012","11",중랑구,357.0,"2"
"2012","11",성북구,330.9,"2"
"2012","11",강북구,305.5,"2"
"2012","11",도봉구,318.1,"2"
"2012","11",노원구,331.7,"2"
"2012","11",은평구,318.8,"2"
"2012","11",서대문구,312.6,"2"
"2012","11",마포구,549.6,"2"
"2012","11",양천구,342.0,"2"
"2012","11",강서구,321.1,"2"
"2012","11",구로구,311.2,"2"
"2012","11",금천구,345.0,"2"
"2012","11",영등포구,479.4,"2"
"2012","11",동작구,424.5,"2"
"2012","11",관악구,362.6,"2"
"2012","11",서초구,556.7,"2"
"2012","11",강남구,682.8,"2"
"2012","11",송파구,462.3,"2"
"2012","11",강동구,478.1,"2"
"2012","12",종로구,404.3,"2"
"2012","12",중구,385.5,"2"
"2012","12",용산구,652.0,"2"
"2012","12",성동구,475.1,"2"
"2012","12",광진구,460.0,"2"
"2012","12",동대문구,348.5,"2"
"2012","12",중랑구,449.4,"2"
"2012","12",성북구,308.7,"2"
"2012","12",강북구,300.4,"2"
"2012","12",도봉구,293.9,"2"
"2012","12",노원구,258.8,"2"
"2012","12",은평구,320.8,"2"
"2012","12",서대문구,308.8,"2"
"2012","12",마포구,493.5,"2"
"2012","12",양천구,365.6,"2"
"2012","12",강서구,313.8,"2"
"2012","12",구로구,344.0,"2"
"2012","12",금천구,355.9,"2"
"2012","12",영등포구,553.3,"2"
"2012","12",동작구,389.6,"2"
"2012","12",관악구,362.7,"2"
"2012","12",서초구,617.8,"2"
"2012","12",강남구,667.4,"2"
"2012","12",송파구,516.4,"2"
"2012","12",강동구,439.7,"2"
"2012","02",종로구,398.0,"2"
"2012","02",중구,406.4,"2"
"2012","02",용산구,660.5,"2"
"2012","02",성동구,541.7,"2"
"2012","02",광진구,489.7,"2"
"2012","02",동대문구,370.9,"2"
"2012","02",중랑구,405.8,"2"
"2012","02",성북구,353.1,"2"
"2012","02",강북구,330.3,"2"
"2012","02",도봉구,308.3,"2"
"2012","02",노원구,314.8,"2"
"2012","02",은평구,343.0,"2"
"2012","02",서대문구,348.7,"2"
"2012","02",마포구,430.3,"2"
"2012","02",양천구,347.4,"2"
"2012","02",강서구,334.6,"2"
"2012","02",구로구,342.3,"2"
"2012","02",금천구,337.8,"2"
"2012","02",영등포구,398.7,"2"
"2012","02",동작구,411.9,"2"
"2012","02",관악구,360.3,"2"
"2012","02",서초구,569.8,"2"
"2012","02",강남구,593.2,"2"
"2012","02",송파구,478.9,"2"
"2012","02",강동구,417.3,"2"
"2012","03",종로구,393.8,"2"
"2012","03",중구,394.6,"2"
"2012","03",용산구,694.3,"2"
"2012","03",성동구,475.3,"2"
"2012","03",광진구,477.2,"2"
"2012","03",동대문구,377.5,"2"
"2012","03",중랑구,395.2,"2"
"2012","03",성북구,337.4,"2"
"2012","03",강북구,322.4,"2"
"2012","03",도봉구,312.3,"2"
"2012","03",노원구,372.8,"2"
"2012","03",은평구,356.8,"2"
"2012","03",서대문구,328.9,"2"
"2012","03",마포구,503.3,"2"
"2012","03",양천구,325.9,"2"
"2012","03",강서구,334.6,"2"
"2012","03",구로구,331.8,"2"
"2012","03",금천구,328.5,"2"
"2012","03",영등포구,401.6,"2"
"2012","03",동작구,410.5,"2"
"2012","03",관악구,347.1,"2"
"2012","03",서초구,645.2,"2"
"2012","03",강남구,701.8,"2"
"2012","03",송파구,462.2,"2"
"2012","03",강동구,431.0,"2"
"2012","04",종로구,409.6,"2"
"2012","04",중구,428.8,"2"
"2012","04",용산구,570.2,"2"
"2012","04",성동구,476.9,"2"
"2012","04",광진구,454.1,"2"
"2012","04",동대문구,352.9,"2"
"2012","04",중랑구,404.0,"2"
"2012","04",성북구,310.6,"2"
"2012","04",강북구,315.3,"2"
"2012","04",도봉구,302.7,"2"
"2012","04",노원구,311.0,"2"
"2012","04",은평구,347.6,"2"
"2012","04",서대문구,458.3,"2"
"2012","04",마포구,467.0,"2"
"2012","04",양천구,348.6,"2"
"2012","04",강서구,369.2,"2"
"2012","04",구로구,328.6,"2"
"2012","04",금천구,351.5,"2"
"2012","04",영등포구,403.8,"2"
"2012","04",동작구,400.5,"2"
"2012","04",관악구,331.1,"2"
"2012","04",서초구,620.1,"2"
"2012","04",강남구,584.4,"2"
"2012","04",송파구,475.9,"2"
"2012","04",강동구,424.7,"2"
"2012","05",종로구,401.3,"2"
"2012","05",중구,402.8,"2"
"2012","05",용산구,718.7,"2"
"2012","05",성동구,457.1,"2"
"2012","05",광진구,470.3,"2"
"2012","05",동대문구,351.8,"2"
"2012","05",중랑구,407.6,"2"
"2012","05",성북구,338.3,"2"
"2012","05",강북구,325.0,"2"
"2012","05",도봉구,312.6,"2"
"2012","05",노원구,310.8,"2"
"2012","05",은평구,355.0,"2"
"2012","05",서대문구,335.7,"2"
"2012","05",마포구,529.9,"2"
"2012","05",양천구,316.4,"2"
"2012","05",강서구,338.7,"2"
"2012","05",구로구,317.0,"2"
"2012","05",금천구,338.6,"2"
"2012","05",영등포구,338.2,"2"
"2012","05",동작구,426.0,"2"
"2012","05",관악구,343.0,"2"
"2012","05",서초구,560.5,"2"
"2012","05",강남구,682.5,"2"
"2012","05",송파구,478.8,"2"
"2012","05",강동구,514.9,"2"
"2012","06",종로구,408.5,"2"
"2012","06",중구,399.1,"2"
"2012","06",용산구,630.0,"2"
"2012","06",성동구,421.0,"2"
"2012","06",광진구,469.0,"2"
"2012","06",동대문구,373.5,"2"
"2012","06",중랑구,378.2,"2"
"2012","06",성북구,327.1,"2"
"2012","06",강북구,323.1,"2"
"2012","06",도봉구,317.9,"2"
"2012","06",노원구,272.7,"2"
"2012","06",은평구,327.2,"2"
"2012","06",서대문구,348.8,"2"
"2012","06",마포구,472.1,"2"
"2012","06",양천구,335.4,"2"
"2012","06",강서구,326.1,"2"
"2012","06",구로구,351.3,"2"
"2012","06",금천구,369.4,"2"
"2012","06",영등포구,486.7,"2"
"2012","06",동작구,400.9,"2"
"2012","06",관악구,345.6,"2"
"2012","06",서초구,587.7,"2"
"2012","06",강남구,653.8,"2"
"2012","06",송파구,471.7,"2"
"2012","06",강동구,424.7,"2"
"2012","07",종로구,352.8,"2"
"2012","07",중구,412.7,"2"
"2012","07",용산구,893.6,"2"
"2012","07",성동구,389.9,"2"
"2012","07",광진구,455.0,"2"
"2012","07",동대문구,368.8,"2"
"2012","07",중랑구,376.3,"2"
"2012","07",성북구,322.9,"2"
"2012","07",강북구,300.7,"2"
"2012","07",도봉구,297.9,"2"
"2012","07",노원구,416.0,"2"
"2012","07",은평구,334.9,"2"
"2012","07",서대문구,322.4,"2"
"2012","07",마포구,497.6,"2"
"2012","07",양천구,313.8,"2"
"2012","07",강서구,321.1,"2"
"2012","07",구로구,350.5,"2"
"2012","07",금천구,351.0,"2"
"2012","07",영등포구,439.3,"2"
"2012","07",동작구,395.7,"2"
"2012","07",관악구,346.3,"2"
"2012","07",서초구,579.2,"2"
"2012","07",강남구,565.4,"2"
"2012","07",송파구,460.1,"2"
"2012","07",강동구,442.0,"2"
"2012","08",종로구,357.3,"2"
"2012","08",중구,409.4,"2"
"2012","08",용산구,629.7,"2"
"2012","08",성동구,335.3,"2"
"2012","08",광진구,485.9,"2"
"2012","08",동대문구,348.7,"2"
"2012","08",중랑구,382.3,"2"
"2012","08",성북구,308.2,"2"
"2012","08",강북구,316.2,"2"
"2012","08",도봉구,360.3,"2"
"2012","08",노원구,444.3,"2"
"2012","08",은평구,325.2,"2"
"2012","08",서대문구,330.1,"2"
"2012","08",마포구,430.6,"2"
"2012","08",양천구,302.5,"2"
"2012","08",강서구,310.0,"2"
"2012","08",구로구,333.8,"2"
"2012","08",금천구,330.2,"2"
"2012","08",영등포구,467.1,"2"
"2012","08",동작구,406.4,"2"
"2012","08",관악구,349.5,"2"
"2012","08",서초구,599.8,"2"
"2012","08",강남구,690.5,"2"
"2012","08",송파구,460.6,"2"
"2012","08",강동구,451.8,"2"
"2012","09",종로구,399.2,"2"
"2012","09",중구,440.7,"2"
"2012","09",용산구,658.7,"2"
"2012","09",성동구,482.7,"2"
"2012","09",광진구,453.2,"2"
"2012","09",동대문구,379.8,"2"
"2012","09",중랑구,449.2,"2"
"2012","09",성북구,359.1,"2"
"2012","09",강북구,312.3,"2"
"2012","09",도봉구,302.2,"2"
"2012","09",노원구,320.3,"2"
"2012","09",은평구,330.0,"2"
"2012","09",서대문구,335.4,"2"
"2012","09",마포구,444.9,"2"
"2012","09",양천구,320.7,"2"
"2012","09",강서구,334.4,"2"
"2012","09",구로구,352.2,"2"
"2012","09",금천구,341.4,"2"
"2012","09",영등포구,459.5,"2"
"2012","09",동작구,433.1,"2"
"2012","09",관악구,351.4,"2"
"2012","09",서초구,608.7,"2"
"2012","09",강남구,568.0,"2"
"2012","09",송파구,485.3,"2"
"2012","09",강동구,443.4,"2"
"2013","01",종로구,400.2,"2"
"2013","01",중구,391.7,"2"
"2013","01",용산구,582.8,"2"
"2013","01",성동구,468.2,"2"
"2013","01",광진구,425.3,"2"
"2013","01",동대문구,360.6,"2"
"2013","01",중랑구,400.8,"2"
"2013","01",성북구,390.2,"2"
"2013","01",강북구,313.3,"2"
"2013","01",도봉구,285.2,"2"
"2013","01",노원구,498.1,"2"
"2013","01",은평구,322.2,"2"
"2013","01",서대문구,301.9,"2"
"2013","01",마포구,429.4,"2"
"2013","01",양천구,341.0,"2"
"2013","01",강서구,328.2,"2"
"2013","01",구로구,345.1,"2"
"2013","01",금천구,370.0,"2"
"2013","01",영등포구,358.3,"2"
"2013","01",동작구,388.3,"2"
"2013","01",관악구,341.9,"2"
"2013","01",서초구,566.0,"2"
"2013","01",강남구,591.0,"2"
"2013","01",송파구,454.8,"2"
"2013","01",강동구,493.5,"2"
"2013","10",종로구,394.6,"2"
"2013","10",중구,438.8,"2"
"2013","10",용산구,644.4,"2"
"2013","10",성동구,410.3,"2"
"2013","10",광진구,470.3,"2"
"2013","10",동대문구,363.9,"2"
"2013","10",중랑구,411.9,"2"
"2013","10",성북구,324.5,"2"
"2013","10",강북구,319.2,"2"
"2013","10",도봉구,292.8,"2"
"2013","10",노원구,303.7,"2"
"2013","10",은평구,316.3,"2"
"2013","10",서대문구,321.5,"2"
"2013","10",마포구,435.3,"2"
"2013","10",양천구,325.0,"2"
"2013","10",강서구,336.4,"2"
"2013","10",구로구,351.1,"2"
"2013","10",금천구,333.6,"2"
"2013","10",영등포구,396.3,"2"
"2013","10",동작구,405.9,"2"
"2013","10",관악구,370.8,"2"
"2013","10",서초구,609.9,"2"
"2013","10",강남구,649.6,"2"
"2013","10",송파구,471.5,"2"
"2013","10",강동구,496.2,"2"
"2013","11",종로구,380.5,"2"
"2013","11",중구,406.6,"2"
"2013","11",용산구,709.4,"2"
"2013","11",성동구,435.1,"2"
"2013","11",광진구,463.8,"2"
"2013","11",동대문구,395.3,"2"
"2013","11",중랑구,380.7,"2"
"2013","11",성북구,357.1,"2"
"2013","11",강북구,282.0,"2"
"2013","11",도봉구,286.6,"2"
"2013","11",노원구,383.1,"2"
"2013","11",은평구,311.2,"2"
"2013","11",서대문구,363.4,"2"
"2013","11",마포구,516.5,"2"
"2013","11",양천구,344.3,"2"
"2013","11",강서구,347.2,"2"
"2013","11",구로구,370.5,"2"
"2013","11",금천구,337.0,"2"
"2013","11",영등포구,461.7,"2"
"2013","11",동작구,405.4,"2"
"2013","11",관악구,425.2,"2"
"2013","11",서초구,601.6,"2"
"2013","11",강남구,640.6,"2"
"2013","11",송파구,481.4,"2"
"2013","11",강동구,449.0,"2"
"2013","12",종로구,344.2,"2"
"2013","12",중구,441.5,"2"
"2013","12",용산구,706.5,"2"
"2013","12",성동구,474.7,"2"
"2013","12",광진구,471.5,"2"
"2013","12",동대문구,498.6,"2"
"2013","12",중랑구,455.4,"2"
"2013","12",성북구,359.8,"2"
"2013","12",강북구,334.0,"2"
"2013","12",도봉구,305.7,"2"
"2013","12",노원구,482.3,"2"
"2013","12",은평구,296.8,"2"
"2013","12",서대문구,395.6,"2"
"2013","12",마포구,511.9,"2"
"2013","12",양천구,373.5,"2"
"2013","12",강서구,333.8,"2"
"2013","12",구로구,402.8,"2"
"2013","12",금천구,348.4,"2"
"2013","12",영등포구,367.0,"2"
"2013","12",동작구,439.0,"2"
"2013","12",관악구,403.7,"2"
"2013","12",서초구,592.5,"2"
"2013","12",강남구,700.0,"2"
"2013","12",송파구,479.1,"2"
"2013","12",강동구,477.5,"2"
"2013","02",종로구,392.9,"2"
"2013","02",중구,429.5,"2"
"2013","02",용산구,561.2,"2"
"2013","02",성동구,454.5,"2"
"2013","02",광진구,431.0,"2"
"2013","02",동대문구,345.7,"2"
"2013","02",중랑구,445.9,"2"
"2013","02",성북구,335.4,"2"
"2013","02",강북구,311.3,"2"
"2013","02",도봉구,290.5,"2"
"2013","02",노원구,557.2,"2"
"2013","02",은평구,334.2,"2"
"2013","02",서대문구,298.0,"2"
"2013","02",마포구,472.2,"2"
"2013","02",양천구,372.8,"2"
"2013","02",강서구,324.7,"2"
"2013","02",구로구,314.0,"2"
"2013","02",금천구,361.6,"2"
"2013","02",영등포구,399.6,"2"
"2013","02",동작구,392.7,"2"
"2013","02",관악구,389.1,"2"
"2013","02",서초구,560.1,"2"
"2013","02",강남구,589.8,"2"
"2013","02",송파구,467.0,"2"
"2013","02",강동구,456.9,"2"
