건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2005,2011,정릉동,"15,000",정릉풍림아이원,1,0,24,59.88,239,11290,17
2003,2011,정릉동,"17,500",정릉푸른마을동아,1,0,25,84.96,210,11290,14
2009,2011,정릉동,"16,000",우정에쉐르,1,0,25,59.9,1033,11290,16
2008,2011,정릉동,"20,500",정릉힐스테이트3차,1,0,25,84.97,1031,11290,5
2006,2011,정릉동,"16,500",정릉e-편한세상,1,0,25,59.77,1028,11290,1
1999,2011,정릉동,"23,500",쌍용2,1,0,25,114.6,1017,11290,5
2005,2011,정릉동,"5,000",정릉풍림아이원,1,85,26,84.09,239,11290,6
2008,2011,정릉동,"10,000",정릉힐스테이트3차,1,55,26,59.98,1031,11290,8
2000,2011,정릉동,"16,000","정릉성원아파트 101동, 102동",1,0,26,84.91,1019,11290,3
1999,2011,정릉동,"13,500",태영,1,0,26,59.42,1018,11290,17
2008,2011,정릉동,"21,000",라온유,1,0,26,84.65,1034,11290,19
1999,2011,정릉동,"15,000",태영,1,0,26,59.42,1018,11290,2
1999,2011,정릉동,"18,000",정릉중앙하이츠아파트,1,0,27,114.83,809,11290,12
2005,2011,정릉동,"3,200",정릉풍림아이원(임대),1,0,27,32.76,239-5,11290,11
2008,2011,정릉동,"19,000",정릉힐스테이트3차,1,0,27,84.97,1031,11290,7
2005,2011,정릉동,"15,000",정릉풍림아이원,1,0,27,59.88,239,11290,12
2005,2011,정릉동,"18,000",정릉풍림아이원,1,0,28,84.09,239,11290,8
2005,2011,정릉동,"19,000",정릉푸르지오,1,0,28,84.89,406,11290,3
2005,2011,정릉동,"21,000",정릉풍림아이원,1,0,28,114.75,239,11290,12
2004,2011,정릉동,"19,000",정릉하이츠빌1단지,1,0,28,84.98,494,11290,14
2005,2011,정릉동,"19,000",정릉하이츠빌2단지,1,0,28,84.95,435,11290,8
2008,2011,정릉동,"19,500",라온유,1,0,28,84.65,1034,11290,3
2000,2011,정릉동,"18,000",정릉우성아파트 101~105동,1,0,29,84.96,1020,11290,5
2006,2011,정릉동,"24,000",정릉e-편한세상,1,0,29,114.56,1028,11290,9
2006,2011,정릉동,"17,000",정릉e-편한세상,1,0,29,59.77,1028,11290,10
2006,2011,정릉동,"16,500",정릉e-편한세상,1,0,29,59.77,1028,11290,8
1999,2011,정릉동,"15,000",정릉스카이 쌍용 아파트,1,0,31,59.9,1014,11290,5
1999,2011,정릉동,"15,000",쌍용2,1,0,31,59.9,1017,11290,4
2006,2011,정릉동,"18,500",정릉e-편한세상,1,0,31,85,1028,11290,15
2005,2011,길음동,"12,000",길음뉴타운4단지(e편한세상),1,0,1,84.64,1281,11290,1
1998,2011,길음동,"6,000",돈암2-1삼부,1,50,3,59.94,1276,11290,8
1998,2011,길음동,"14,000",돈암2-1삼부,1,0,3,59.94,1276,11290,1
2005,2011,길음동,"17,000",길음뉴타운4단지(e편한세상),1,0,3,59.86,1281,11290,8
2007,2011,길음동,"21,000",길음뉴타운6단지(래미안),1,0,3,59.373,1283,11290,3
2007,2011,길음동,"20,500",길음뉴타운6단지(래미안),1,0,3,59.373,1283,11290,20
2000,2011,길음동,"15,000",길음현대,1,0,3,59.98,1277,11290,7
2003,2011,길음동,"27,000",길음뉴타운1단지(래미안길음1차),1,0,3,114.98,1279,11290,8
2005,2011,길음동,"21,000",길음뉴타운3단지푸르지오,1,0,3,84.97,1280-1,11290,11
2003,2011,길음동,"21,000",길음뉴타운1단지(래미안길음1차),1,0,3,84.96,1279,11290,16
2005,2011,길음동,"22,000",길음뉴타운4단지(e편한세상),1,0,3,84.64,1281,11290,13
2005,2011,길음동,"20,000",길음뉴타운4단지(e편한세상),1,0,3,84.64,1281,11290,8
2006,2011,길음동,"30,000",길음뉴타운5단지(래미안),1,0,4,114.93,1282,11290,14
2003,2011,길음동,"22,000",길음뉴타운1단지(래미안길음1차),1,0,4,84.96,1279,11290,13
2005,2011,길음동,"24,000",길음뉴타운2단지푸르지오,1,0,4,114.73,1280,11290,1
2005,2011,길음동,"12,000",길음뉴타운4단지(e편한세상),1,50,4,84.64,1281,11290,5
2005,2011,길음동,"20,000",길음뉴타운2단지푸르지오,1,0,5,84.97,1280,11290,8
2003,2011,길음동,"26,000",길음뉴타운1단지(래미안길음1차),1,0,5,114.98,1279,11290,6
2003,2011,길음동,"22,000",길음뉴타운1단지(래미안길음1차),1,0,5,84.96,1279,11290,4
2003,2011,길음동,"20,000",길음뉴타운1단지(래미안길음1차),1,0,5,84.96,1279,11290,1
2003,2011,길음동,"21,500",길음뉴타운1단지(래미안길음1차),1,0,5,84.96,1279,11290,7
2005,2011,길음동,"22,000",길음뉴타운2단지푸르지오,1,0,6,84.97,1280,11290,3
2005,2011,길음동,"17,000",길음뉴타운2단지푸르지오,1,0,6,59.99,1280,11290,10
2005,2011,길음동,"21,000",길음뉴타운4단지(e편한세상),1,0,6,84.64,1281,11290,5
2000,2011,길음동,"7,000",길음현대,1,0,6,32.98,1277,11290,10
2000,2011,길음동,"15,000",길음현대,1,0,6,59.98,1277,11290,13
2005,2011,길음동,"18,000",길음뉴타운4단지(e편한세상),1,0,6,59.86,1281,11290,16
2005,2011,길음동,"16,000",길음뉴타운3단지푸르지오,1,0,6,59.99,1280-1,11290,1
2006,2011,길음동,"24,000",길음뉴타운5단지(래미안),1,0,7,84.96,1282,11290,4
