건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2005,2011,(506),중계동,"9,000",노원구,3,0,31,41.68,506,11350,5
2003,2011,카펠라오피스텔,월계동,"7,000",노원구,4,0,15,33.75,366-3,11350,3
2004,2011,북부포커스빌,공릉동,"6,000",노원구,4,0,13,37.1,661-3,11350,6
2005,2011,토마토파르코,상계동,"9,500",노원구,4,0,1,36.77,1267,11350,4
2004,2011,오피앙,상계동,"4,000",노원구,4,20,1,27.78,1258,11350,12
2003,2011,수락네스트죤,상계동,"7,600",노원구,4,0,11,30.38,1132-28,11350,6
2003,2011,하이베라스,상계동,"8,000",노원구,4,0,18,39.29,1262,11350,9
2004,2011,오피앙,상계동,"6,500",노원구,4,0,21,23.37,1258,11350,11
2003,2011,수락네스트죤,상계동,"7,700",노원구,4,0,23,29.97,1132-28,11350,6
2003,2011,하이베라스,상계동,"1,000",노원구,4,55,30,34.95,1262,11350,5
2005,2011,(506),중계동,"23,000",노원구,4,0,4,93.37,506,11350,8
2004,2011,씨앤미,중계동,"1,000",노원구,4,65,5,34.67,509-1,11350,8
2005,2011,(506),중계동,"14,000",노원구,4,0,19,83.62,506,11350,13
2002,2011,새롬스타빌,중계동,"2,000",노원구,4,35,22,27.26,360-12,11350,2
2005,2011,(506),중계동,"16,000",노원구,4,0,23,69.03,506,11350,9
2005,2011,(506),중계동,"15,000",노원구,4,0,26,59.64,506,11350,5
2005,2011,(506),중계동,"10,000",노원구,4,95,28,93.37,506,11350,9
2003,2011,카펠라오피스텔,월계동,"7,000",노원구,5,0,10,30,366-3,11350,3
2005,2011,토마토파르코,상계동,"9,000",노원구,5,0,12,36.77,1267,11350,4
2004,2011,오피앙,상계동,"6,500",노원구,5,0,16,23.37,1258,11350,10
2003,2011,하이베라스,상계동,"8,000",노원구,5,0,16,37.57,1262,11350,3
2003,2011,하이베라스,상계동,"3,000",노원구,5,40,20,41.35,1262,11350,9
2005,2011,토마토파르코,상계동,"8,500",노원구,5,0,21,36.77,1267,11350,3
2005,2011,토마토파르코,상계동,"8,000",노원구,5,10,27,36.77,1267,11350,7
2004,2011,오피앙,상계동,"2,000",노원구,5,35,31,23.37,1258,11350,8
2005,2011,(506),중계동,"15,000",노원구,5,0,5,59.64,506,11350,5
2005,2011,(506),중계동,"21,000",노원구,5,0,9,80.96,506,11350,8
2005,2011,(506),중계동,"20,000",노원구,5,0,10,89.12,506,11350,10
2005,2011,(506),중계동,"2,000",노원구,5,60,13,41.68,506,11350,11
2005,2011,(506),중계동,"15,000",노원구,5,15,13,83.62,506,11350,10
2005,2011,(506),중계동,"13,000",노원구,5,0,31,59.64,506,11350,11
2003,2011,카펠라오피스텔,월계동,"6,500",노원구,6,0,18,30,366-3,11350,4
2004,2011,로우폴리스,공릉동,"6,500",노원구,6,0,17,21.09,670-11,11350,11
2003,2011,엘네스트빌 오피스텔,공릉동,"2,000",노원구,6,40,21,22.8,653-5,11350,5
2004,2011,오피앙,상계동,"2,000",노원구,6,35,1,23.37,1258,11350,4
2005,2011,토마토파르코,상계동,"8,500",노원구,6,0,9,36.77,1267,11350,5
2003,2011,수락네스트죤,상계동,"8,000",노원구,6,0,10,29.97,1132-28,11350,4
2005,2011,토마토파르코,상계동,"7,000",노원구,6,0,15,36.77,1267,11350,6
2003,2011,하이베라스,상계동,"8,500",노원구,6,0,24,36.29,1262,11350,4
2004,2011,오피앙,상계동,"1,000",노원구,6,45,25,23.37,1258,11350,7
2004,2011,오피앙,상계동,"1,000",노원구,6,45,29,23.37,1258,11350,11
2005,2011,(506),중계동,"1,000",노원구,6,75,24,41.68,506,11350,12
2003,2011,카펠라오피스텔,월계동,"2,000",노원구,7,40,19,30,366-3,11350,5
