거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
"34,600",2003,2010,명륜1가,대보,2,6,80.77,36-5,11110,3
"54,000",1995,2010,명륜2가,아남1,2,1,84.9,4,11110,15
"29,300",1993,2010,창신동,창신쌍용2,2,2,79.87,703,11110,2
"25,500",2002,2010,창신동,MID그린(7동),2,5,59.04,601-8,11110,3
"27,500",1993,2010,창신동,창신쌍용2,2,6,64.66,703,11110,6
"25,300",1968,2010,창신동,동대문,2,8,28.8,328-17,11110,4
"27,500",1992,2010,창신동,창신쌍용1,2,9,54.7,702,11110,13
"25,000",2002,2010,창신동,MID그린(5동),2,10,59.04,601-4,11110,3
"39,000",2003,2010,창신동,창신이수,2,11,84.5,23-816,11110,3
"24,000",1993,2010,창신동,창신쌍용2,2,11,54.7,703,11110,12
"26,000",2002,2010,창신동,MID그린(8동),2,19,59.01,602-1,11110,6
"24,500",1993,2010,창신동,창신쌍용2,2,20,54.7,703,11110,9
"34,500",1992,2010,창신동,창신쌍용1,2,23,79.87,702,11110,4
"41,950",2003,2010,창신동,창신이수,2,25,84.5,23-816,11110,3
"37,000",1992,2010,창신동,창신쌍용1,2,26,79.87,702,11110,9
"22,800",2002,2010,창신동,MID그린(2동),2,26,54.72,601-1,11110,6
"52,800",2004,2010,숭인동,롯데캐슬천지인,2,1,84.95,76,11110,10
"57,250",2004,2010,숭인동,롯데캐슬천지인,2,17,84.95,76,11110,25
"37,700",2008,2010,숭인동,종로센트레빌,2,19,59.92,2-1,11110,4
"53,450",2000,2010,무악동,현대,2,2,84.92,82,11110,13
"61,500",2008,2010,무악동,인왕산아이파크,2,4,84.858,60,11110,4
"68,000",2008,2010,무악동,인왕산아이파크,2,22,84.858,60,11110,6
"77,700",2008,2010,사직동,광화문풍림스페이스본(101동~105동),3,11,94.51,9,11110,9
"41,300",1983,2010,당주동,세종,3,20,93.4,100,11110,6
"138,500",2003,2010,내수동,경희궁 파크팰리스,3,8,146.39,95,11110,6
"80,000",2003,2010,내수동,경희궁 파크팰리스,3,22,117.26,95,11110,2
"59,452",2008,2010,견지동,대성스카이렉스,3,11,137.55,110,11110,11
"84,878",2008,2010,견지동,대성스카이렉스,3,30,149.8,110,11110,15
"40,000",1998,2010,익선동,운현신화타워,3,4,90.13,30-6,11110,8
"19,400",2003,2010,익선동,현대뜨레비앙,3,5,48.54,55,11110,3
"18,000",2003,2010,익선동,현대뜨레비앙,3,17,36.08,55,11110,9
"24,900",2003,2010,익선동,현대뜨레비앙,3,23,48.54,55,11110,9
"18,500",2003,2010,익선동,현대뜨레비앙,3,24,46.64,55,11110,2
"47,050",2006,2010,인의동,효성쥬얼리시티,3,14,84.7,48-2,11110,16
"29,300",2004,2010,이화동,송림아마레스아파트,3,19,84.42,9-1,11110,4
"54,800",1995,2010,명륜2가,아남1,3,2,84.9,4,11110,17
"47,000",1995,2010,명륜2가,아남1,3,4,84.9,4,11110,1
"55,000",1995,2010,명륜2가,아남1,3,12,84.9,4,11110,12
"60,000",1995,2010,명륜2가,아남1,3,18,84.9,4,11110,9
"53,000",1995,2010,명륜2가,아남1,3,23,84.9,4,11110,16
"25,000",1993,2010,창신동,창신쌍용2,3,2,64.66,703,11110,1
"34,900",1992,2010,창신동,창신쌍용1,3,3,79.87,702,11110,11
"21,000",1970,2010,창신동,동문상가,3,3,56.69,436-41,11110,5
"50,000",1999,2010,창신동,두산,3,4,84.9,232,11110,7
"26,500",1993,2010,창신동,창신쌍용2,3,5,64.66,703,11110,7
"23,300",2002,2010,창신동,MID그린(2동),3,7,59.47,601-1,11110,4
"38,500",1992,2010,창신동,창신쌍용1,3,10,79.87,702,11110,13
"39,000",1992,2010,창신동,창신쌍용1,3,13,79.87,702,11110,5
"26,000",1968,2010,창신동,동대문,3,16,28.8,328-17,11110,5
"60,000",2003,2010,창신동,창신이수,3,20,120.84,23-816,11110,9
"21,000",1970,2010,창신동,동문상가,3,20,56.69,436-41,11110,5
"27,000",1993,2010,창신동,창신쌍용2,3,20,64.66,703,11110,12
"22,500",1993,2010,창신동,창신쌍용2,3,22,54.7,703,11110,10
"25,100",1968,2010,창신동,동대문,3,23,28.8,328-17,11110,5
"24,100",1993,2010,창신동,창신쌍용2,3,26,54.7,703,11110,8
"64,500",2004,2010,숭인동,롯데캐슬천지인,3,2,112.54,76,11110,10
"51,000",2008,2010,숭인동,종로센트레빌,3,16,84.92,2-1,11110,7
"64,500",2008,2010,숭인동,종로센트레빌,3,27,114.67,2-1,11110,10
"20,500",1971,2010,행촌동,대성맨션,3,20,94.94,41-1,11110,5
"15,000",1997,2010,평창동,갑을,3,2,64.88,595,11110,13
"9,800",1997,2010,평창동,갑을,3,5,30.55,595,11110,12
"39,000",1998,2010,평창동,삼성,3,18,84.93,596,11110,6
"59,500",2001,2010,평창동,롯데낙천대,3,19,110.53,72,11110,2
"122,000",2004,2010,평창동,벽산블루밍평창힐스,3,29,209.98,45,11110,2
"29,000",2004,2010,부암동,부암스카이뷰,3,9,76.65,218-1,11110,4
"50,490",2000,2010,무악동,현대,3,7,84.92,82,11110,3
"64,000",2008,2010,무악동,인왕산아이파크,3,11,84.858,60,11110,9
"53,500",2000,2010,무악동,현대,3,17,84.92,82,11110,12
"49,980",2000,2010,무악동,현대,3,22,84.92,82,11110,14
"54,680",2000,2010,무악동,현대,3,30,84.92,82,11110,13
"87,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),4,3,126.34,9,11110,3
"125,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),4,27,147.31,9,11110,8
"47,500",1983,2010,당주동,세종,4,13,104.73,100,11110,5
"46,500",1983,2010,당주동,세종,4,27,104.73,100,11110,2
"102,000",2003,2010,내수동,경희궁 파크팰리스,4,9,117.26,95,11110,10
"84,900",2003,2010,내수동,경희궁 파크팰리스,4,21,117.26,95,11110,16
"18,000",2003,2010,익선동,현대뜨레비앙,4,10,43.98,55,11110,5
"36,000",1998,2010,익선동,운현신화타워,4,30,78.23,30-6,11110,15
"32,000",1996,2010,명륜2가,아남2,4,1,59.4,236,11110,5
"58,300",1995,2010,명륜2가,아남1,4,26,84.9,4,11110,14
"22,000",1993,2010,창신동,창신쌍용2,4,4,54.7,703,11110,1
"27,400",1992,2010,창신동,창신쌍용1,4,6,54.7,702,11110,4
"24,500",1993,2010,창신동,창신쌍용2,4,16,64.66,703,11110,14
"9,000",1999,2010,창신동,(627-120),4,19,45.04,627-120,11110,3
"31,200",1999,2010,창신동,두산,4,20,59.95,232,11110,9
"25,000",1992,2010,창신동,창신쌍용1,4,29,54.7,702,11110,3
"38,300",1992,2010,창신동,창신쌍용1,4,30,79.87,702,11110,9
"19,200",1997,2010,숭인동,오성,4,2,56.66,888,11110,1
"55,000",2009,2010,숭인동,종로청계힐스테이트,4,3,84.9478,766,11110,5
"18,500",1998,2010,숭인동,하림빌라트,4,3,47.63,473,11110,2
"55,500",2004,2010,숭인동,롯데캐슬천지인,4,10,84.95,76,11110,28
"55,500",2004,2010,숭인동,롯데캐슬천지인,4,19,84.95,76,11110,29
"36,000",2008,2010,숭인동,종로센트레빌,4,22,59.92,2-1,11110,6
"52,300",2008,2010,숭인동,종로센트레빌,4,24,84.92,2-1,11110,9
"42,000",2009,2010,숭인동,종로청계힐스테이트,4,24,84.9478,766,11110,12
"40,000",2005,2010,구기동,렉스팰리스,4,13,140.56,95-1,11110,2
"40,000",2005,2010,구기동,렉스팰리스,4,30,140.56,95-1,11110,2
"26,400",1998,2010,평창동,삼성,4,11,59.97,596,11110,11
"96,500",2004,2010,평창동,벽산블루밍평창힐스,4,24,155.97,45,11110,3
"101,000",2003,2010,내수동,경희궁 파크팰리스,5,8,146.33,95,11110,14
"17,750",2003,2010,익선동,현대뜨레비앙,5,12,36.08,55,11110,7
"18,000",2003,2010,익선동,현대뜨레비앙,5,25,48.54,55,11110,4
"19,800",2003,2010,익선동,현대뜨레비앙,5,28,43.98,55,11110,6
"56,500",1995,2010,명륜2가,아남1,5,10,84.8,4,11110,18
"32,000",1999,2010,창신동,두산,5,1,59.95,232,11110,15
"35,400",1992,2010,창신동,창신쌍용1,5,14,79.87,702,11110,7
"35,000",1973,2010,창신동,동대문맨션,5,14,98.91,578-5,11110,3
"36,000",1993,2010,창신동,창신쌍용2,5,20,79.87,703,11110,9
"32,200",1999,2010,창신동,두산,5,22,59.95,232,11110,2
"35,000",1992,2010,창신동,창신쌍용1,5,28,79.87,702,11110,7
"66,000",2004,2010,숭인동,롯데캐슬천지인,5,8,112.54,76,11110,17
"34,500",1979,2010,숭인동,숭인상가,5,11,78.75,204-11,11110,7
"65,000",2004,2010,숭인동,롯데캐슬천지인,5,18,112.54,76,11110,8
"15,300",1997,2010,숭인동,도시그린빌라,5,22,44.4,181-121,11110,3
"45,000",2006,2010,부암동,별빛고운,5,31,119.1,235-2,11110,4
"83,500",2008,2010,무악동,인왕산아이파크,5,10,114.931,60,11110,6
"85,000",2008,2010,무악동,인왕산아이파크,5,26,114.931,60,11110,5
"120,500",2008,2010,사직동,광화문풍림스페이스본(101동~105동),6,1,151.81,9,11110,9
"110,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),6,22,147.31,9,11110,13
"21,000",2005,2010,수송동,로얄팰리스스위트,6,15,29.31,85,11110,12
"77,992",2008,2010,견지동,대성스카이렉스,6,15,137.55,110,11110,11
"25,000",2003,2010,명륜1가,리치캐슬아파트,6,25,71.31,33-85,11110,2
"45,000",2006,2010,창신동,브라운스톤창신,6,1,84.81,23-76,11110,14
"33,000",1993,2010,창신동,창신쌍용2,6,5,79.87,703,11110,12
"25,000",1999,2010,창신동,두산,6,13,59.95,232,11110,6
"25,700",1992,2010,창신동,창신쌍용1,6,13,54.7,702,11110,4
"35,800",1999,2010,창신동,두산,6,15,59.95,232,11110,8
"32,000",1993,2010,창신동,창신쌍용2,6,21,79.87,703,11110,6
"27,500",1992,2010,창신동,창신쌍용1,6,29,54.7,702,11110,8
"38,200",2008,2010,숭인동,종로센트레빌,6,1,59.92,2-1,11110,9
"50,000",2008,2010,숭인동,종로센트레빌,6,15,84.92,2-1,11110,5
"51,750",2008,2010,숭인동,종로센트레빌,6,26,84.92,2-1,11110,6
"32,000",2003,2010,구기동,포시즌,6,7,76.74,95-15,11110,5
"61,500",2008,2010,무악동,인왕산아이파크,6,26,84.858,60,11110,7
"20,000",2003,2010,익선동,현대뜨레비앙,7,17,45.5,55,11110,7
"52,800",1995,2010,명륜2가,아남1,7,1,84.9,4,11110,3
"34,000",1993,2010,창신동,창신쌍용2,7,1,79.87,703,11110,5
"32,200",1999,2010,창신동,두산,7,3,59.95,232,11110,18
"23,000",1993,2010,창신동,창신쌍용2,7,4,54.7,703,11110,6
"35,000",1992,2010,창신동,창신쌍용1,7,23,79.87,702,11110,6
"39,400",2008,2010,숭인동,종로센트레빌,7,1,59.92,2-1,11110,8
"20,000",1997,2010,숭인동,도시그린빌라,7,3,58.79,181-121,11110,4
"45,000",2009,2010,숭인동,종로청계힐스테이트,7,18,84.9478,766,11110,20
"10,200",1997,2010,평창동,갑을,7,12,32.54,595,11110,9
"30,000",1998,2010,평창동,삼성,7,12,84.93,596,11110,4
"34,500",1998,2010,평창동,삼성,7,24,84.98,596,11110,2
"19,500",1998,2010,신영동,대아파크빌,7,14,59.22,254,11110,6
"42,000",2000,2010,무악동,현대,7,5,60,82,11110,10
"64,200",2008,2010,무악동,인왕산아이파크,7,13,84.858,60,11110,9
"63,000",2008,2010,무악동,인왕산아이파크,7,24,84.858,60,11110,8
"136,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),8,23,151.81,9,11110,11
"34,600",1981,2010,신문로1가,신문로맨션,8,21,98.31,238,11110,10
"18,000",2003,2010,익선동,현대뜨레비앙,8,9,46.64,55,11110,2
"15,700",2003,2010,익선동,현대뜨레비앙,8,10,46.64,55,11110,2
"53,000",1995,2010,명륜2가,아남1,8,7,84.9,4,11110,5
"55,200",1995,2010,명륜2가,아남1,8,7,84.9,4,11110,11
"36,500",1992,2010,창신동,창신쌍용1,8,9,79.87,702,11110,8
"31,500",1999,2010,창신동,두산,8,10,59.95,232,11110,4
"33,000",1993,2010,창신동,창신쌍용2,8,17,79.87,703,11110,12
"31,750",1999,2010,창신동,두산,8,26,59.95,232,11110,10
"54,500",1999,2010,창신동,두산,8,29,84.9,232,11110,14
"24,000",2000,2010,숭인동,주숭보아파트,8,28,59.9,535,11110,6
"7,450",1971,2010,행촌동,대성맨션,8,27,30.28,41-1,11110,4
"85,000",2002,2010,평창동,노블레스빌,8,30,220.92,155-1,11110,7
"47,750",2000,2010,무악동,현대,8,1,84.92,82,11110,4
"58,450",2000,2010,무악동,현대,8,3,114.9,82,11110,6
"32,990",2000,2010,무악동,현대,8,19,60,82,11110,6
"64,200",2008,2010,무악동,인왕산아이파크,8,25,84.858,60,11110,6
"75,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),9,4,94.51,9,11110,8
"117,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),9,17,158.99,9,11110,5
"19,600",2003,2010,익선동,현대뜨레비앙,9,28,46.64,55,11110,3
"49,200",1996,2010,명륜2가,아남2,9,9,84.9,236,11110,8
"23,000",1993,2010,창신동,창신쌍용2,9,7,54.7,703,11110,7
"36,000",1992,2010,창신동,창신쌍용1,9,16,79.87,702,11110,6
"32,000",1999,2010,창신동,두산,9,20,59.95,232,11110,14
"29,000",1993,2010,창신동,창신쌍용2,9,25,79.87,703,11110,4
"26,000",1993,2010,창신동,창신쌍용2,9,29,64.66,703,11110,10
"42,000",2009,2010,숭인동,종로청계힐스테이트,9,6,59.9426,766,11110,17
"61,800",2004,2010,숭인동,롯데캐슬천지인,9,16,112.54,76,11110,8
"60,000",2004,2010,숭인동,롯데캐슬천지인,9,27,112.54,76,11110,7
"9,350",1997,2010,평창동,갑을,9,13,30.46,595,11110,10
"28,500",1996,2010,평창동,일성빌라트,9,14,59.82,145-5,11110,4
"50,000",2007,2010,필운동,두레엘리시안,10,18,84.74,174-1,11110,3
"58,500",2008,2010,사직동,광화문풍림스페이스본(101동~105동),10,27,70.8,9,11110,1
"29,000",2005,2010,수송동,로얄팰리스스위트,10,29,39.67,85,11110,16
"14,500",1970,2010,창신동,동문상가,10,6,42.39,436-41,11110,6
"23,000",1993,2010,창신동,창신쌍용2,10,15,64.66,703,11110,4
"33,000",1992,2010,창신동,창신쌍용1,10,18,79.87,702,11110,3
"25,450",1992,2010,창신동,창신쌍용1,10,25,54.7,702,11110,8
"34,000",1993,2010,창신동,창신쌍용2,10,28,79.87,703,11110,11
"63,000",2008,2010,숭인동,종로센트레빌,10,19,114.67,2-1,11110,3
"41,000",2009,2010,숭인동,종로청계힐스테이트,10,31,59.9426,766,11110,2
"26,800",1998,2010,평창동,삼성,10,2,59.97,596,11110,11
"25,700",1998,2010,평창동,삼성,10,4,59.97,596,11110,11
"29,000",1996,2010,평창동,일성빌라트,10,7,59.82,145-5,11110,3
"12,000",1997,2010,평창동,갑을,10,18,30.46,595,11110,13
"96,000",2004,2010,평창동,벽산블루밍평창힐스,10,18,186.9,45,11110,3
"33,500",1998,2010,신영동,대아파크빌,10,13,84.84,254,11110,7
"62,000",2008,2010,무악동,인왕산아이파크,10,9,84.858,60,11110,12
"32,480",2000,2010,무악동,현대,10,15,60,82,11110,10
"36,490",2000,2010,무악동,현대,10,16,60,82,11110,12
"59,000",2000,2010,무악동,현대,10,18,114.9,82,11110,12
"31,390",2000,2010,무악동,현대,10,29,60,82,11110,4
"51,700",2002,2010,신교동,신현(102동),11,29,84.82,6-11,11110,3
"49,000",2007,2010,필운동,두레엘리시안,11,6,84.74,174-1,11110,2
"93,800",2008,2010,사직동,광화문풍림스페이스본(101동~105동),11,10,108.55,9,11110,4
"74,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),11,11,94.51,9,11110,8
"76,700",2008,2010,사직동,광화문풍림스페이스본(101동~105동),11,15,94.51,9,11110,4
"143,500",2008,2010,사직동,광화문풍림스페이스본(106동),11,19,163.33,9-1,11110,13
"40,000",1981,2010,당주동,롯데미도파광화문빌딩,11,9,93.36,145,11110,8
"112,000",2003,2010,내수동,경희궁 파크팰리스,11,15,146.39,95,11110,15
"29,000",1968,2010,낙원동,낙원,11,25,65.92,288,11110,13
"45,000",1995,2010,명륜2가,아남1,11,15,84.9,4,11110,5
"51,250",1995,2010,명륜2가,아남1,11,25,84.9,4,11110,2
"59,300",1995,2010,명륜2가,아남1,11,26,84.9,4,11110,12
"47,900",1992,2010,창신동,창신쌍용1,11,1,106.62,702,11110,9
"39,000",2006,2010,창신동,브라운스톤창신,11,5,84.81,23-76,11110,9
"33,500",1999,2010,창신동,두산,11,12,59.95,232,11110,4
"22,000",2002,2010,창신동,MID그린(1동),11,16,59.55,601,11110,5
"25,500",1992,2010,창신동,창신쌍용1,11,19,54.7,702,11110,4
"24,500",1968,2010,창신동,동대문,11,22,28.8,328-17,11110,3
"45,700",1999,2010,창신동,두산,11,22,84.9,232,11110,7
"20,000",1970,2010,창신동,동문상가,11,25,56.69,436-41,11110,6
"13,000",1968,2010,창신동,동대문,11,26,28.8,328-17,11110,4
"66,000",2004,2010,숭인동,롯데캐슬천지인,11,7,111.73,76,11110,23
"59,500",2004,2010,숭인동,롯데캐슬천지인,11,10,111.73,76,11110,6
"30,500",1979,2010,숭인동,숭인상가,11,17,78.75,204-11,11110,7
"54,700",2009,2010,숭인동,종로청계힐스테이트,11,17,84.9478,766,11110,9
"46,000",2008,2010,숭인동,종로센트레빌,11,25,84.92,2-1,11110,1
"50,000",2005,2010,구기동,렉스팰리스,11,7,135.33,95-1,11110,1
"26,000",2003,2010,구기동,포시즌,11,29,74.23,95-15,11110,5
"34,000",1998,2010,평창동,삼성,11,1,84.93,596,11110,11
"33,000",1998,2010,평창동,삼성,11,4,84.98,596,11110,10
"33,000",1998,2010,평창동,삼성,11,11,84.93,596,11110,3
"29,900",1996,2010,평창동,일성빌라트,11,12,59.82,145-5,11110,5
"9,800",1997,2010,평창동,갑을,11,19,30.46,595,11110,6
"38,180",2000,2010,무악동,현대,11,9,60,82,11110,12
"61,000",2008,2010,무악동,인왕산아이파크,11,12,84.858,60,11110,12
"47,490",2000,2010,무악동,현대,11,12,84.92,82,11110,7
"53,990",2000,2010,무악동,현대,11,13,84.92,82,11110,11
"62,000",2008,2010,무악동,인왕산아이파크,11,15,84.858,60,11110,17
"47,990",2000,2010,무악동,현대,11,19,84.92,82,11110,11
"58,500",2008,2010,무악동,인왕산아이파크,11,20,84.858,60,11110,6
"34,290",2000,2010,무악동,현대,11,22,60,82,11110,5
"63,500",2008,2010,무악동,인왕산아이파크,11,23,84.858,60,11110,10
"64,500",2008,2010,무악동,인왕산아이파크,11,23,84.858,60,11110,6
"87,000",2008,2010,무악동,인왕산아이파크,11,28,114.931,60,11110,14
"51,000",2000,2010,청운동,청운현대,12,31,78.78,56-45,11110,3
"79,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),12,4,94.51,9,11110,4
"77,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),12,13,94.51,9,11110,1
"78,000",2008,2010,사직동,광화문풍림스페이스본(101동~105동),12,24,94.51,9,11110,2
"115,000",2003,2010,내수동,경희궁 파크팰리스,12,9,148.09,95,11110,14
"103,500",2004,2010,내수동,경희궁의아침2단지,12,14,124.17,71,11110,5
"21,200",2005,2010,수송동,로얄팰리스스위트,12,20,29.31,85,11110,15
"21,000",2003,2010,익선동,현대뜨레비앙,12,2,48.54,55,11110,5
"20,500",2003,2010,익선동,현대뜨레비앙,12,8,48.54,55,11110,4
"19,800",2003,2010,익선동,현대뜨레비앙,12,17,46.64,55,11110,4
"19,900",2003,2010,익선동,현대뜨레비앙,12,21,48.54,55,11110,7
"19,500",2003,2010,익선동,현대뜨레비앙,12,28,48.54,55,11110,2
"47,100",2006,2010,인의동,효성쥬얼리시티,12,1,106.81,48-2,11110,10
"22,000",1999,2010,동숭동,동성아파트(1동),12,28,57.96,4-161,11110,4
"35,000",2004,2010,혜화동,혜화훼미리,12,7,114.19,20-12,11110,2
"49,000",1996,2010,명륜2가,아남2,12,6,84.9,236,11110,7
"58,000",1995,2010,명륜2가,아남1,12,17,84.9,4,11110,13
"30,500",1999,2010,명륜2가,아남3,12,25,47.43,237,11110,4
"29,500",1999,2010,명륜2가,아남3,12,27,50.49,237,11110,4
"33,800",1996,2010,명륜2가,아남2,12,27,59.4,236,11110,2
"55,000",1995,2010,명륜2가,아남1,12,27,84.9,4,11110,8
"33,200",1999,2010,창신동,두산,12,4,59.95,232,11110,17
"22,250",1993,2010,창신동,창신쌍용2,12,6,54.7,703,11110,9
"31,500",1999,2010,창신동,두산,12,10,59.95,232,11110,18
"23,500",1993,2010,창신동,창신쌍용2,12,12,54.7,703,11110,7
"34,900",1993,2010,창신동,창신쌍용2,12,14,79.87,703,11110,14
"26,000",1993,2010,창신동,창신쌍용2,12,15,64.66,703,11110,11
"25,200",1992,2010,창신동,창신쌍용1,12,16,54.7,702,11110,3
"47,500",1999,2010,창신동,두산,12,17,84.9,232,11110,19
"21,000",1993,2010,창신동,창신쌍용2,12,24,54.7,703,11110,4
"37,500",1992,2010,창신동,창신쌍용1,12,24,79.87,702,11110,6
"46,900",1999,2010,창신동,두산,12,24,84.9,232,11110,3
"42,500",1992,2010,창신동,창신쌍용1,12,28,106.62,702,11110,3
"35,900",1992,2010,창신동,창신쌍용1,12,29,79.87,702,11110,10
"44,000",2006,2010,창신동,브라운스톤창신,12,29,84.81,23-76,11110,10
"24,300",1992,2010,창신동,창신쌍용1,12,29,54.7,702,11110,2
"24,000",1993,2010,창신동,창신쌍용2,12,29,64.66,703,11110,13
"14,800",1993,2010,창신동,창신쌍용2,12,30,54.7,703,11110,5
"30,000",1993,2010,창신동,창신쌍용2,12,30,79.87,703,11110,3
"31,000",1999,2010,창신동,두산,12,31,59.95,232,11110,5
"50,000",2009,2010,숭인동,종로청계힐스테이트,12,1,84.9478,766,11110,7
"37,600",2008,2010,숭인동,종로센트레빌,12,3,59.92,2-1,11110,5
"50,000",2008,2010,숭인동,종로센트레빌,12,13,84.92,2-1,11110,2
"69,000",2004,2010,숭인동,롯데캐슬천지인,12,20,112.54,76,11110,4
"47,300",2008,2010,숭인동,종로센트레빌,12,28,84.92,2-1,11110,4
"26,000",2002,2010,숭인동,동문 (482-0),12,28,59.64,482,11110,3
"66,000",2001,2010,평창동,롯데낙천대,12,14,110.53,72,11110,2
"55,000",2003,2010,평창동,크래스빌,12,20,187.9,46-1,11110,2
"20,000",1998,2010,신영동,대아파크빌,12,28,59.22,254,11110,7
"44,000",2000,2010,무악동,현대,12,3,84.92,82,11110,14
"61,000",2008,2010,무악동,인왕산아이파크,12,4,84.858,60,11110,4
"52,490",2000,2010,무악동,현대,12,6,84.92,82,11110,18
"72,000",2000,2010,무악동,현대,12,14,114.9,82,11110,17
"63,100",2008,2010,무악동,인왕산아이파크,12,28,84.858,60,11110,15
"36,380",2000,2010,무악동,현대,12,30,60,82,11110,6
"55,800",2000,2011,청운동,청운현대,1,12,84.51,56-45,11110,5
"59,000",2000,2011,청운동,청운현대,1,21,84.51,56-45,11110,4
"53,500",2002,2011,신교동,신현(101동),1,8,84.82,6-13,11110,4
"67,000",2008,2011,사직동,광화문풍림스페이스본(101동~105동),1,6,94.51,9,11110,1
"63,500",2008,2011,사직동,광화문풍림스페이스본(101동~105동),1,6,70.8,9,11110,13
"130,000",2008,2011,사직동,광화문풍림스페이스본(106동),1,14,153.42,9-1,11110,7
"38,000",1994,2011,내수동,세종로대우,1,31,66.96,167,11110,10
"96,000",2008,2011,견지동,대성스카이렉스,1,19,149.72,110,11110,7
"32,000",1998,2011,익선동,운현신화타워,1,12,57.18,30-6,11110,9
"20,500",2003,2011,익선동,현대뜨레비앙,1,18,48.54,55,11110,2
"20,000",2003,2011,익선동,현대뜨레비앙,1,21,48.54,55,11110,6
"19,000",2003,2011,익선동,현대뜨레비앙,1,22,46.64,55,11110,2
"45,500",2006,2011,인의동,효성쥬얼리시티,1,21,84.64,48-2,11110,9
"54,500",1995,2011,명륜2가,아남1,1,15,84.8,4,11110,14
"28,300",1999,2011,명륜2가,아남3,1,17,47.43,237,11110,3
"59,700",1995,2011,명륜2가,아남1,1,21,84.9,4,11110,18
"36,000",1992,2011,창신동,창신쌍용1,1,3,79.87,702,11110,10
"25,000",1992,2011,창신동,창신쌍용1,1,4,54.7,702,11110,3
"31,800",1999,2011,창신동,두산,1,5,59.95,232,11110,4
"48,500",1999,2011,창신동,두산,1,10,84.9,232,11110,16
"50,000",1999,2011,창신동,두산,1,20,84.9,232,11110,11
"24,250",1992,2011,창신동,창신쌍용1,1,25,54.7,702,11110,2
"18,000",2002,2011,창신동,그린,1,26,41.96,23-326,11110,2
"36,000",1992,2011,창신동,창신쌍용1,1,27,79.87,702,11110,8
"40,750",2009,2011,숭인동,종로청계힐스테이트,1,7,59.9426,766,11110,4
"37,000",2008,2011,숭인동,종로센트레빌,1,9,59.92,2-1,11110,4
"38,000",2008,2011,숭인동,종로센트레빌,1,17,59.92,2-1,11110,2
