건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2000,2011,홍제동,"30,000",인왕산현대,1,0,31,114.72,460,11410,11
2000,2011,홍제동,"16,000",홍제원현대(459-0),1,0,31,59.93,459,11410,4
1999,2011,대현동,"15,000",럭키대현,1,0,2,59.7,144,11410,5
1999,2011,대현동,"25,000",럭키대현,1,0,6,83.38,144,11410,2
2007,2011,대현동,"2,000",예스에이피엠,1,100,8,38.72,145,11410,10
1999,2011,대현동,"3,000",럭키대현,1,110,12,83.38,144,11410,10
1999,2011,대현동,"14,000",럭키대현,1,30,13,59.7,144,11410,7
1999,2011,대현동,"25,000",럭키대현,1,0,15,83.38,144,11410,9
1999,2011,대현동,"19,000",럭키대현,1,0,18,59.7,144,11410,4
1999,2011,대현동,"26,000",럭키대현,1,0,18,83.38,144,11410,7
1999,2011,대현동,"20,000",럭키대현,1,0,20,59.7,144,11410,6
1999,2011,대현동,"4,000",럭키대현,1,90,24,59.7,144,11410,8
1999,2011,대현동,"1,000",럭키대현,1,46,25,83.38,144,11410,4
1999,2011,대현동,"10,000",럭키대현,1,50,28,59.7,144,11410,3
1999,2011,대현동,"3,000",럭키대현,1,110,28,83.38,144,11410,5
1999,2011,대현동,"18,000",럭키대현,1,0,28,59.7,144,11410,13
1999,2011,대현동,"27,000",럭키대현,1,0,29,83.38,144,11410,9
1999,2011,대현동,"20,000",럭키대현,1,30,31,83.38,144,11410,6
2000,2011,창천동,"20,000",광남캐스빌1(512-4),1,0,8,70.45,512-4,11410,4
2002,2011,창천동,"12,000",삼성아트빌,1,0,8,44.48,501-14,11410,3
1993,2011,연희동,"32,000",대림,1,0,3,119.49,700,11410,3
2002,2011,연희동,"34,000",대우푸르지오,1,0,3,114.705,739,11410,14
2002,2011,연희동,"18,000",대우푸르지오,1,0,5,59.584,739,11410,6
2001,2011,연희동,"26,000",성원,1,0,8,84.95,740,11410,6
1993,2011,연희동,"22,000",대림,1,0,10,84.74,700,11410,7
2004,2011,연희동,"16,000",선명(102동),1,0,11,59.83,703-25,11410,7
2001,2011,연희동,"26,000",성원,1,0,11,84.95,740,11410,13
2001,2011,연희동,"27,000",성원,1,0,12,84.95,740,11410,13
2002,2011,연희동,"35,000",대우푸르지오,1,0,12,114.705,739,11410,10
2002,2011,연희동,"5,000",대우푸르지오,1,100,14,59.584,739,11410,10
2001,2011,연희동,"27,000",성원,1,0,14,84.95,740,11410,19
2002,2011,연희동,"10,000",대우푸르지오,1,60,15,59.584,739,11410,22
2002,2011,연희동,"18,000",대우푸르지오,1,0,15,59.584,739,11410,20
2002,2011,연희동,"20,000",대우푸르지오,1,0,16,59.79,739,11410,17
2001,2011,연희동,"23,000",성원,1,0,18,84.95,740,11410,3
1971,2011,연희동,"6,000",은하,1,0,18,49.59,105-4,11410,5
1999,2011,연희동,"15,000",임광,1,0,18,59.96,738,11410,15
2001,2011,연희동,"25,000",성원,1,0,20,84.95,740,11410,10
2002,2011,연희동,"10,000",대우푸르지오,1,60,21,59.79,739,11410,4
1999,2011,연희동,"17,000",임광,1,0,21,59.96,738,11410,18
1972,2011,연희동,"5,500",연희궁,1,0,24,42.38,196-1,11410,2
2002,2011,연희동,"20,000",대우푸르지오,1,0,25,59.584,739,11410,16
1981,2011,연희동,"8,000",홍연,1,0,25,57.02,729,11410,5
2002,2011,연희동,"10,000",대우푸르지오,1,60,26,59.584,739,11410,8
2002,2011,연희동,"8,000",대우푸르지오,1,80,28,59.584,739,11410,17
2002,2011,연희동,"25,000",대우푸르지오,1,0,29,84.706,739,11410,1
1997,2011,홍은동,"18,000",홍은동벽산,1,0,2,84.96,455,11410,6
1990,2011,홍은동,"14,000",풍림2,1,0,3,58.5,453-2,11410,11
2002,2011,홍은동,"19,000",홍은동풍림아이원,1,0,5,84.918,460,11410,6
2011,2011,홍은동,"20,000",반석블레스,1,0,5,84.92,440-1,11410,10
1987,2011,홍은동,"11,000",유원,1,0,8,54.54,22,11410,13
1997,2011,홍은동,"26,000",홍은동벽산,1,0,8,142.98,455,11410,13
2002,2011,홍은동,"25,000",홍은동풍림아이원,1,0,10,116.101,460,11410,20
2001,2011,홍은동,"13,000",풍림아트빌(277-43),1,0,10,76.41,277-43,11410,1
1988,2011,홍은동,"11,000",풍림1차,1,0,10,64.53,440-3,11410,1
1992,2011,홍은동,"26,500",동아빌라(188-72),1,0,11,164.92,188-72,11410,6
1997,2011,홍은동,"18,000",홍은동벽산,1,0,13,84.96,455,11410,15
1987,2011,홍은동,"15,000",유원,1,0,14,84.6,22,11410,1
1997,2011,홍은동,"13,000",홍은동벽산,1,0,14,58.64,455,11410,12
1987,2011,홍은동,"13,000",유원,1,0,14,64.26,22,11410,13
2011,2011,홍은동,"20,000",반석블레스,1,0,15,84.92,440-1,11410,2
1990,2011,홍은동,"14,000",풍림2,1,0,15,58.5,453-2,11410,6
