건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2004,2011,시흥동,"13,000",관악산벽산타운5,1,0,29,59.34,1013,11545,8
1982,2011,시흥동,"8,000",남서울건영아파트,1,0,31,53.39,992-2,11545,3
1998,2011,가산동,"16,000",두산,2,0,2,59.84,769,11545,8
1998,2011,가산동,"19,000",두산,2,0,9,84.9,769,11545,22
1998,2011,가산동,"16,000",두산,2,0,11,59.84,769,11545,4
1998,2011,가산동,"16,000",두산,2,0,12,59.84,769,11545,12
1998,2011,가산동,"21,000",두산,2,0,13,101.67,769,11545,19
2008,2011,가산동,"20,000",해찬행복드림,2,0,17,84.76,153-9,11545,6
1998,2011,가산동,"20,000",두산,2,0,19,84.9,769,11545,20
1998,2011,가산동,"3,000",삼익,2,80,19,84.69,234-46,11545,6
1998,2011,가산동,"2,500",삼익,2,65,22,59.94,234-46,11545,2
1998,2011,가산동,"18,000",두산,2,0,24,84.9,769,11545,7
2002,2011,독산동,"14,500",금천현대,2,0,1,59.82,711-2,11545,14
2004,2011,독산동,"17,000",독산동중앙하이츠빌,2,0,7,84.8768,1140,11545,13
2004,2011,독산동,"15,500",상진지오벨리B,2,0,7,66.5,1017-24,11545,6
2002,2011,독산동,"2,000",신도브래뉴,2,65,9,55.55,955,11545,7
1997,2011,독산동,"3,000",진도2차,2,80,9,84.58,1133,11545,18
2008,2011,독산동,"10,000",이랜드해가든,2,50,10,84.935,1143,11545,5
1990,2011,독산동,"13,000",독산주공14단지,2,0,10,59.22,1088,11545,6
2004,2011,독산동,"19,500",독산동중앙하이츠빌,2,0,10,84.8768,1140,11545,18
2002,2011,독산동,"14,000",금천현대,2,0,11,59.82,711-2,11545,11
1999,2011,독산동,"15,000",진도3차아파트,2,0,11,59.34,1136,11545,19
1997,2011,독산동,"13,000",독산동아아파트,2,0,12,59.96,183-1,11545,1
2004,2011,독산동,"16,500",독산동중앙하이츠빌,2,0,12,84.8768,1140,11545,13
2008,2011,독산동,"17,000",이랜드해가든,2,0,12,84.935,1143,11545,8
2002,2011,독산동,"16,000",신도브래뉴,2,0,12,73.2,955,11545,16
1990,2011,독산동,"10,000",독산주공14단지,2,0,12,44.89,1088,11545,2
2004,2011,독산동,"18,500",독산동중앙하이츠빌,2,0,12,84.8768,1140,11545,4
2002,2011,독산동,"18,000",대덕트윈빌,2,0,14,82.8,1028,11545,7
1990,2011,독산동,"8,000",독산주공14단지,2,0,15,38.64,1088,11545,5
1990,2011,독산동,"9,000",독산주공14단지,2,0,15,44.94,1088,11545,10
1999,2011,독산동,"14,000",독산현대,2,0,15,58.72,293-10,11545,5
2002,2011,독산동,"15,000",금천현대,2,0,15,59.82,711-2,11545,16
1993,2011,독산동,"11,000",호정타워,2,0,16,59.44,1069,11545,6
2004,2011,독산동,"17,500",리치힐103동(992-0),2,0,17,94.88,992,11545,2
2001,2011,독산동,"14,000",태영아파트,2,0,17,84.55,1003-21,11545,6
2002,2011,독산동,"13,000",금천현대,2,0,17,59.82,711-2,11545,22
1998,2011,독산동,"14,000",계룡아파트,2,0,17,59.34,332-14,11545,18
1990,2011,독산동,"9,000",독산주공14단지,2,0,18,38.64,1088,11545,13
1991,2011,독산동,"19,500",한신아파트,2,0,18,129.66,1093-4,11545,10
2006,2011,독산동,"5,000",푸른터,2,0,18,81.56,957,11545,7
2002,2011,독산동,"24,000",신도브래뉴,2,0,18,116.29,955,11545,19
2002,2011,독산동,"13,000",금천현대,2,0,20,59.82,711-2,11545,9
2005,2011,독산동,"20,000",서초파레스,2,0,20,79.7,1141,11545,1
1990,2011,독산동,"9,000",독산주공14단지,2,0,21,44.94,1088,11545,14
2010,2011,독산동,"18,000",독산동한양수자인,2,0,21,68.161,1144,11545,2
2008,2011,독산동,"20,000",이랜드해가든,2,0,21,84.925,1143,11545,6
2004,2011,독산동,"16,000",상진지오벨리B,2,0,21,66.5,1017-24,11545,3
2002,2011,독산동,"14,000",금천현대,2,0,21,59.82,711-2,11545,21
2002,2011,독산동,"6,000",금천현대,2,65,22,59.82,711-2,11545,18
1991,2011,독산동,"17,000",한신아파트,2,0,23,89.46,1093-4,11545,6
2004,2011,독산동,"21,000",독산동중앙하이츠빌,2,0,23,84.8768,1140,11545,10
1999,2011,독산동,"18,000",진도3차아파트,2,0,24,79.71,1136,11545,11
1997,2011,독산동,"12,000",진도2차,2,0,25,59.95,1133,11545,3
1991,2011,독산동,"17,000",한신아파트,2,0,26,89.46,1093-4,11545,8
1991,2011,독산동,"15,500",한신아파트,2,0,27,89.46,1093-4,11545,15
1999,2011,독산동,"18,000",독산현대,2,0,27,83.73,293-10,11545,7
1990,2011,독산동,"8,300",독산주공14단지,2,0,28,44.94,1088,11545,9
2002,2011,독산동,"5,000",금천현대,2,45,28,59.82,711-2,11545,14
1990,2011,독산동,"8,000",독산주공14단지,2,0,28,38.64,1088,11545,8
1980,2011,시흥동,"8,000",무지개,2,0,1,53.75,109-1,11545,2
1982,2011,시흥동,"3,000",럭키남서울아파트,2,15,1,49.75,1002-1,11545,9
2004,2011,시흥동,"20,000",관악산벽산타운5,2,0,2,114.84,1013,11545,8
2000,2011,시흥동,"16,000",벽산,2,0,5,84.99,1010,11545,7
2004,2011,시흥동,"5,000",관악산벽산타운5,2,50,5,59.34,1013,11545,16
2006,2011,시흥동,"19,000",관악산신도브래뉴,2,0,6,94.6,1017,11545,5
2004,2011,시흥동,"18,000",관악산벽산타운5,2,0,7,84.97,1013,11545,4
2000,2011,시흥동,"13,000",벽산,2,0,7,59.94,1010,11545,12
2000,2011,시흥동,"13,000",벽산,2,0,7,59.94,1010,11545,7
1982,2011,시흥동,"8,000",남서울건영아파트,2,0,7,53.39,992-2,11545,2
2000,2011,시흥동,941,벽산,2,13,8,32.7,1010,11545,4
1975,2011,시흥동,"4,000",시흥(817-29),2,0,8,39.83,817-29,11545,3
1999,2011,시흥동,"16,000",삼익,2,0,8,84.96,5-13,11545,4
1984,2011,시흥동,"1,000",현대(220-2),2,60,9,49.14,220-2,11545,5
2000,2011,시흥동,"17,000",벽산,2,0,9,84.99,1010,11545,10
2002,2011,시흥동,"20,000",우방,2,0,9,114.89,1011,11545,5
2002,2011,시흥동,"14,000",우방,2,0,9,59.91,1011,11545,19
1981,2011,시흥동,"8,000",럭키남서울아파트,2,0,9,41.22,1002-1,11545,6
2004,2011,시흥동,"18,500",관악산벽산타운5,2,0,9,84.97,1013,11545,8
1980,2011,시흥동,"8,000",무지개,2,0,9,53.79,109-1,11545,9
1989,2011,시흥동,"10,000",남서울건영2,2,40,9,84.82,384-12,11545,6
2004,2011,시흥동,"20,000",관악산벽산타운5,2,0,9,114.84,1013,11545,18
2004,2011,시흥동,"13,500",관악산벽산타운5,2,0,10,59.34,1013,11545,20
1996,2011,시흥동,"2,682",시흥목련,2,0,10,28.95,1009,11545,8
2000,2011,시흥동,"13,000",금강,2,0,10,59.95,1008,11545,2
2000,2011,시흥동,"18,000",금강,2,0,10,84.65,1008,11545,7
1989,2011,시흥동,"9,000",남서울건영2,2,0,10,41.34,384-12,11545,5
1980,2011,시흥동,"9,500",무지개,2,0,10,67.93,109-1,11545,3
1980,2011,시흥동,500,무지개,2,50,10,53.79,109-1,11545,10
2004,2011,시흥동,"10,000",관악산벽산타운5,2,50,11,114.84,1013,11545,19
2004,2011,시흥동,"16,500",관악산벽산타운5,2,0,11,84.97,1013,11545,10
2000,2011,시흥동,"16,000",벽산,2,0,11,84.99,1010,11545,4
2004,2011,시흥동,"18,000",시흥베르빌,2,0,11,81.16,1015,11545,5
1981,2011,시흥동,"10,000",럭키남서울아파트,2,0,11,49.75,1002-1,11545,5
2002,2011,시흥동,"15,000",탑스빌,2,0,11,79.84,268-46,11545,5
1981,2011,시흥동,"10,500",럭키남서울아파트,2,0,12,49.75,1002-1,11545,1
1980,2011,시흥동,"8,000",무지개,2,0,12,53.75,109-1,11545,7
2006,2011,시흥동,"8,000",관악산신도브래뉴,2,60,12,84.8,1017,11545,3
2004,2011,시흥동,"16,000",관악산벽산타운5,2,0,12,84.97,1013,11545,1
2004,2011,시흥동,"13,000",관악산벽산타운5,2,0,12,59.34,1013,11545,3
2003,2011,시흥동,"2,000",산호시티빌,2,60,12,41.58,999-1,11545,12
2008,2011,시흥동,"14,000",백운한비치Ⅱ,2,0,12,59.213,1018,11545,11
2004,2011,시흥동,"13,300",관악산벽산타운5,2,0,12,59.34,1013,11545,5
2004,2011,시흥동,"5,000",관악산벽산타운5,2,80,12,84.97,1013,11545,17
1999,2011,시흥동,"22,000",삼익,2,0,14,114.48,5-13,11545,20
2004,2011,시흥동,"16,000",관악산벽산타운5,2,0,14,59.34,1013,11545,11
2004,2011,시흥동,"17,000",관악산벽산타운5,2,0,14,84.97,1013,11545,20
2004,2011,시흥동,"10,000",금광,2,30,14,80.2201,1014,11545,11
2000,2011,시흥동,"15,000",벽산,2,0,14,84.99,1010,11545,4
2000,2011,시흥동,"15,000",벽산,2,0,14,84.99,1010,11545,1
2004,2011,시흥동,"20,000",관악산벽산타운5,2,0,15,114.84,1013,11545,16
1989,2011,시흥동,"11,500",남서울건영2,2,0,15,61.14,384-12,11545,12
1980,2011,시흥동,"1,000",무지개,2,50,16,53.79,109-1,11545,9
1989,2011,시흥동,"7,500",남서울건영2,2,0,16,41.34,384-12,11545,15
2000,2011,시흥동,"16,000",벽산,2,0,17,84.99,1010,11545,18
1981,2011,시흥동,"10,000",럭키남서울아파트,2,0,17,49.75,1002-1,11545,8
2004,2011,시흥동,"20,000",관악산벽산타운5,2,0,17,114.84,1013,11545,17
1989,2011,시흥동,"16,000",남서울건영2,2,15,17,84.82,384-12,11545,13
1982,2011,시흥동,"3,000",럭키남서울아파트,2,50,17,49.75,1002-1,11545,3
1984,2011,시흥동,"8,000",현대(220-2),2,0,18,49.14,220-2,11545,1
2002,2011,시흥동,"14,000",우방,2,0,19,59.91,1011,11545,13
1981,2011,시흥동,"2,000",럭키남서울아파트,2,40,19,41.22,1002-1,11545,3
1998,2011,시흥동,"13,000",벽산3,2,0,20,59.94,1006,11545,6
2004,2011,시흥동,"17,000",관악산벽산타운5,2,0,20,84.97,1013,11545,3
1996,2011,시흥동,"12,000",현대(209),2,0,20,82.53,209,11545,6
2000,2011,시흥동,"2,578",벽산,2,0,21,32.7,1010,11545,7
2000,2011,시흥동,941,벽산,2,13,21,32.7,1010,11545,1
2000,2011,시흥동,"15,000",벽산,2,0,21,114.84,1010,11545,1
2004,2011,시흥동,"18,000",관악산벽산타운5,2,0,21,84.97,1013,11545,19
1980,2011,시흥동,"5,000",무지개,2,20,21,53.75,109-1,11545,2
2000,2011,시흥동,"13,500",벽산,2,0,21,59.94,1010,11545,12
1996,2011,시흥동,"5,000",낙원,2,30,22,59.68,952,11545,1
1981,2011,시흥동,"7,500",럭키남서울아파트,2,0,22,41.22,1002-1,11545,2
2004,2011,시흥동,"10,000",관악산벽산타운5,2,70,22,114.84,1013,11545,17
2005,2011,시흥동,"16,500",건우한마음,2,0,22,81.813,929-33,11545,1
2004,2011,시흥동,"5,000",시흥베르빌,2,90,22,81.16,1015,11545,13
2000,2011,시흥동,"2,578",벽산,2,13,23,32.7,1010,11545,16
2000,2011,시흥동,"13,500",벽산,2,0,23,59.94,1010,11545,6
1997,2011,시흥동,"7,800",에벤에셀프라자,2,0,23,44.7,912-20,11545,10
2000,2011,시흥동,"2,578",벽산,2,0,23,32.7,1010,11545,16
2000,2011,시흥동,941,벽산,2,13,23,32.7,1010,11545,7
2004,2011,시흥동,"15,500",관악산벽산타운5,2,0,23,59.34,1013,11545,9
2004,2011,시흥동,"6,000",관악산벽산타운5,2,90,23,114.84,1013,11545,6
2000,2011,시흥동,"2,578",벽산,2,13,24,32.7,1010,11545,1
1989,2011,시흥동,"13,000",남서울건영2,2,0,25,61.14,384-12,11545,15
2004,2011,시흥동,"17,500",관악산벽산타운5,2,0,25,84.97,1013,11545,17
1982,2011,시흥동,"13,000",남서울건영아파트,2,0,25,88.83,992-2,11545,3
2004,2011,시흥동,"14,000",관악산벽산타운5,2,0,25,59.34,1013,11545,16
1981,2011,시흥동,"11,000",럭키남서울아파트,2,0,25,49.75,1002-1,11545,7
2004,2011,시흥동,"5,000",한빛무궁화101동,2,0,25,68.309,1016,11545,1
2000,2011,시흥동,"16,000",벽산,2,0,26,84.99,1010,11545,18
1975,2011,시흥동,"5,000",시흥(817-29),2,0,26,39.83,817-29,11545,2
2000,2011,시흥동,"14,000",벽산,2,0,26,84.99,1010,11545,15
2000,2011,시흥동,"16,000",벽산,2,0,26,84.99,1010,11545,8
2004,2011,시흥동,"1,700",관악산벽산타운5,2,0,26,84.97,1013,11545,15
1989,2011,시흥동,"2,000",남서울건영2,2,50,26,41.34,384-12,11545,14
2002,2011,시흥동,"17,000",우방,2,0,26,84.84,1011,11545,3
2003,2011,시흥동,"17,000",백운한비치,2,0,26,73.9154,1012,11545,6
2002,2011,시흥동,"15,500",탑스빌,2,0,26,79.32,268-46,11545,15
1980,2011,시흥동,"3,000",무지개,2,32,26,53.79,109-1,11545,3
2004,2011,시흥동,"18,000",관악산벽산타운5,2,0,27,84.97,1013,11545,15
2000,2011,시흥동,"1,314",벽산,2,10,28,32.7,1010,11545,11
2004,2011,시흥동,"6,000",관악산벽산타운5,2,50,28,59.34,1013,11545,10
2004,2011,시흥동,"13,000",관악산벽산타운5,2,0,28,59.34,1013,11545,13
2000,2011,시흥동,"17,000",벽산,2,0,28,114.84,1010,11545,3
2004,2011,시흥동,"4,500",관악산벽산타운5,2,100,28,114.84,1013,11545,18
2004,2011,시흥동,"19,000",관악산벽산타운5,2,0,28,84.97,1013,11545,13
1998,2011,시흥동,"13,000",벽산3,2,0,28,59.94,1006,11545,2
1998,2011,가산동,"17,000",삼익,3,0,2,84.69,234-46,11545,1
1998,2011,가산동,"15,000",두산,3,0,2,59.84,769,11545,12
1998,2011,가산동,"7,000",두산,3,0,4,59.84,769,11545,4
1998,2011,가산동,"8,000",두산,3,50,4,59.84,769,11545,6
1998,2011,가산동,"20,000",두산,3,0,4,84.9,769,11545,10
1998,2011,가산동,"16,000",두산,3,0,10,59.84,769,11545,10
1998,2011,가산동,"16,000",두산,3,0,12,59.84,769,11545,14
1998,2011,가산동,"2,000",삼익,3,40,14,59.94,234-46,11545,4
1998,2011,가산동,"3,000",삼익,3,85,15,84.69,234-46,11545,18
1998,2011,가산동,"20,000",두산,3,0,17,84.9,769,11545,8
2004,2011,가산동,"13,500",드림캐슬,3,0,19,79.17,235-57,11545,4
2005,2011,가산동,"16,000",드림케슬3차,3,0,21,84.8,237-81,11545,2
1998,2011,가산동,"5,000",두산,3,80,22,84.9,769,11545,14
1998,2011,가산동,"12,000",두산,3,40,25,84.9,769,11545,7
1998,2011,가산동,"18,000",두산,3,0,26,59.84,769,11545,13
1998,2011,가산동,"16,000",두산,3,0,29,59.84,769,11545,21
1998,2011,가산동,"19,000",두산,3,0,30,84.9,769,11545,4
1998,2011,가산동,"16,000",두산,3,0,31,84.9,769,11545,19
1998,2011,가산동,"20,500",두산,3,0,31,101.67,769,11545,4
2002,2011,독산동,"16,500",금천현대,3,0,1,84.83,711-2,11545,6
1991,2011,독산동,"16,000",한신아파트,3,0,2,89.46,1093-4,11545,11
1990,2011,독산동,"10,000",독산주공14단지,3,0,2,44.89,1088,11545,15
2010,2011,독산동,"21,000",독산동한양수자인,3,0,2,68.307,1144,11545,6
1999,2011,독산동,"9,000",독산현대,3,0,2,58.72,293-10,11545,8
2002,2011,독산동,"16,000",각산,3,0,2,84.78,1093-5,11545,11
2002,2011,독산동,"17,000",금천현대,3,0,3,84.83,711-2,11545,4
1991,2011,독산동,"15,000",한신아파트,3,0,4,89.46,1093-4,11545,13
1999,2011,독산동,"8,000",진도3차아파트,3,50,4,79.71,1136,11545,11
2008,2011,독산동,"19,000",이랜드해가든,3,0,5,84.935,1143,11545,11
1990,2011,독산동,"6,000",독산주공14단지,3,0,5,38.64,1088,11545,3
1989,2011,독산동,"8,000",중앙아파트,3,0,7,35.61,333-24,11545,6
1999,2011,독산동,"16,000",독산현대,3,0,7,83.73,293-10,11545,8
2003,2011,독산동,"16,000",한아(987-11),3,0,8,84.6,987-11,11545,4
1990,2011,독산동,"7,000",독산주공14단지,3,0,9,38.64,1088,11545,9
2002,2011,독산동,"14,500",금천현대,3,0,9,84.83,711-2,11545,19
2004,2011,독산동,"21,000",독산동중앙하이츠빌,3,0,9,84.8768,1140,11545,19
1990,2011,독산동,"15,500",독산주공14단지,3,0,10,76.51,1088,11545,15
2004,2011,독산동,"20,000",한아프라임102동,3,0,12,84.95,147-1,11545,4
1991,2011,독산동,"16,000",한신아파트,3,0,12,89.46,1093-4,11545,6
2002,2011,독산동,"14,000",금천현대,3,0,14,59.82,711-2,11545,22
1991,2011,독산동,"12,000",한신아파트,3,0,14,89.46,1093-4,11545,15
2002,2011,독산동,"16,500",금천현대,3,0,14,84.83,711-2,11545,19
1991,2011,독산동,"22,500",한신아파트,3,0,14,129.66,1093-4,11545,3
2002,2011,독산동,"13,000",금천현대,3,0,15,59.82,711-2,11545,15
2008,2011,독산동,"5,000",이랜드해가든,3,80,17,84.935,1143,11545,13
2004,2011,독산동,"19,000",독산동중앙하이츠빌,3,0,17,84.8768,1140,11545,2
1998,2011,독산동,"18,000",계룡아파트,3,0,17,84.96,332-14,11545,9
2004,2011,독산동,"19,000",독산동중앙하이츠빌,3,0,17,84.8768,1140,11545,14
