건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2011,2011,신계동,"35,000",용산e편한세상,1,0,7,84.21,48,11170,11
2011,2011,신계동,"35,000",용산e편한세상,1,0,8,84.89,48,11170,21
2011,2011,신계동,"29,500",용산e편한세상,1,0,9,59.66,48,11170,5
2011,2011,신계동,"35,000",용산e편한세상,1,0,9,84.21,48,11170,15
2011,2011,신계동,"28,000",용산e편한세상,1,0,12,59.64,48,11170,3
2011,2011,신계동,"43,000",용산e편한세상,1,0,12,124.96,48,11170,14
2011,2011,신계동,"32,000",용산e편한세상,1,0,12,84.89,48,11170,24
2011,2011,신계동,"50,000",용산e편한세상,1,0,12,124.96,48,11170,16
2011,2011,신계동,"36,000",용산e편한세상,1,0,13,84.21,48,11170,19
2011,2011,신계동,"35,000",용산e편한세상,1,0,13,84.89,48,11170,19
2011,2011,신계동,"34,000",용산e편한세상,1,0,15,84.89,48,11170,24
2011,2011,신계동,"35,000",용산e편한세상,1,0,16,84.21,48,11170,10
2011,2011,신계동,"30,000",용산e편한세상,1,0,17,59.66,48,11170,13
2011,2011,신계동,"35,000",용산e편한세상,1,0,18,84.89,48,11170,14
2011,2011,신계동,"60,000",용산e편한세상,1,0,18,84.89,48,11170,12
2011,2011,신계동,"31,000",용산e편한세상,1,0,19,84.89,48,11170,1
2011,2011,신계동,"36,000",용산e편한세상,1,0,21,84.21,48,11170,14
2011,2011,신계동,"30,000",용산e편한세상,1,0,22,84.89,48,11170,1
2011,2011,신계동,"37,000",용산e편한세상,1,0,22,84.21,48,11170,17
2011,2011,신계동,"37,000",용산e편한세상,1,0,22,84.21,48,11170,12
2011,2011,신계동,"35,000",용산e편한세상,1,0,22,84.89,48,11170,7
2011,2011,신계동,"5,000",용산e편한세상,1,200,22,84.89,48,11170,15
2011,2011,신계동,"33,000",용산e편한세상,1,0,23,84.21,48,11170,6
2011,2011,신계동,"37,000",용산e편한세상,1,0,23,84.89,48,11170,25
2011,2011,신계동,"31,000",용산e편한세상,1,0,23,59.66,48,11170,14
2011,2011,신계동,"35,000",용산e편한세상,1,0,23,84.89,48,11170,9
2011,2011,신계동,"35,000",용산e편한세상,1,0,25,84.89,48,11170,12
2011,2011,신계동,"36,000",용산e편한세상,1,0,26,84.21,48,11170,13
2011,2011,신계동,"30,000",용산e편한세상,1,0,27,59.66,48,11170,6
2011,2011,신계동,"35,000",용산e편한세상,1,0,27,84.21,48,11170,17
2011,2011,신계동,"35,000",용산e편한세상,1,0,27,84.89,48,11170,9
2011,2011,신계동,"50,000",용산e편한세상,1,0,28,124.08,48,11170,20
2011,2011,신계동,"35,000",용산e편한세상,1,0,28,84.21,48,11170,6
2011,2011,신계동,"34,000",용산e편한세상,1,0,29,84.89,48,11170,16
2011,2011,신계동,"45,000",용산e편한세상,1,0,29,124.08,48,11170,21
2011,2011,신계동,"45,000",용산e편한세상,1,0,29,124.08,48,11170,22
2011,2011,신계동,"35,000",용산e편한세상,1,0,30,84.89,48,11170,25
2011,2011,신계동,"40,000",용산e편한세상,1,100,30,158.26,48,11170,21
1970,2011,한강로1가,"8,000",삼각아파트,1,0,4,70.74,231-24,11170,1
2005,2011,한강로1가,"50,000",용산파크자이,1,0,8,133.09,50-1,11170,7
2005,2011,한강로1가,"52,000",용산파크자이,1,0,10,134.42,50-1,11170,19
1970,2011,한강로1가,"6,500",삼각아파트,1,0,18,56.1,231-24,11170,4
