건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1999,2011,전농동,"17,000",씨티빌라트,1,0,15,77.71,103-340,11230,7
2000,2011,전농동,"17,000",전농동삼성래미안,1,0,15,59.93,155,11230,9
2000,2011,전농동,"16,500",전농SK,1,0,15,59.34,10,11230,4
1992,2011,전농동,"15,000",전농우성,1,0,16,59.78,6,11230,8
1992,2011,전농동,"16,000",전농우성,1,0,16,84.84,6,11230,7
1992,2011,전농동,"17,500",전농우성,1,0,16,126.63,6,11230,8
2000,2011,전농동,"23,000",전농SK,1,0,17,114.3,10,11230,4
2000,2011,전농동,"16,000",전농SK,1,0,17,59.34,10,11230,4
1992,2011,전농동,"19,500",전농우성,1,0,19,126.63,6,11230,8
2010,2011,전농동,"15,000",래미안아름숲,1,50,19,84.92,688,11230,1
2000,2011,전농동,"15,000",전농SK,1,15,19,59.96,10,11230,17
2005,2011,전농동,"17,000",전농동신성미소지움,1,0,20,55.371,687,11230,5
1992,2011,전농동,"18,000",전농우성,1,0,20,126.63,6,11230,7
2010,2011,전농동,"25,000",래미안아름숲,1,0,21,84.91,688,11230,8
2000,2011,전농동,"3,553",전농동삼성래미안(임대),1,18,21,32.99,155-1,11230,3
2000,2011,전농동,"3,553",전농동삼성래미안(임대),1,0,21,32.99,155-1,11230,7
1992,2011,전농동,"19,000",전농우성,1,0,21,126.63,6,11230,7
2010,2011,전농동,"32,000",래미안아름숲,1,0,21,114.92,688,11230,4
2005,2011,전농동,"25,000",전농동신성미소지움,1,0,21,112.874,687,11230,8
2000,2011,전농동,"16,500",전농SK,1,0,21,59.96,10,11230,9
1997,2011,전농동,"18,000",동아,1,0,22,70.03,645-2,11230,17
1999,2011,전농동,"17,000",씨티빌라트,1,0,22,77.71,103-340,11230,4
2010,2011,전농동,"26,000",래미안아름숲,1,0,23,84.92,688,11230,1
1992,2011,전농동,"11,000",전농우성,1,0,24,44.24,6,11230,9
1997,2011,전농동,"21,000",동아,1,0,24,83.01,645-2,11230,15
2000,2011,전농동,"23,000",전농SK,1,0,24,114.3,10,11230,7
2000,2011,전농동,"5,000",전농SK,1,100,24,84.95,10,11230,9
2010,2011,전농동,"20,000",래미안아름숲,1,60,25,114.92,688,11230,2
2005,2011,전농동,"17,000",전농동신성미소지움,1,0,25,55.371,687,11230,15
1992,2011,전농동,"14,000",전농우성,1,0,25,59.78,6,11230,13
2002,2011,전농동,"16,000",세화,1,0,25,72.04,103-22,11230,3
2000,2011,전농동,"5,000",전농SK,1,85,25,84.95,10,11230,17
2000,2011,전농동,"21,000",전농SK,1,0,26,84.95,10,11230,13
2000,2011,전농동,"23,000",전농동삼성래미안,1,0,26,114.89,155,11230,1
1992,2011,전농동,"12,000",전농우성,1,0,26,84.84,6,11230,4
1992,2011,전농동,"14,000",전농우성,1,0,26,59.78,6,11230,9
2000,2011,전농동,"16,500",전농SK,1,0,26,59.34,10,11230,3
2000,2011,전농동,"13,000",전농동삼성래미안,1,20,28,59.93,155,11230,6
1992,2011,전농동,"3,000",전농우성,1,55,29,44.24,6,11230,10
2000,2011,전농동,"24,000",전농동삼성래미안,1,0,29,114.89,155,11230,9
2010,2011,전농동,"10,000",래미안아름숲,1,100,29,84.91,688,11230,13
2010,2011,전농동,"10,000",래미안아름숲,1,100,29,84.91,688,11230,10
2010,2011,전농동,"23,000",래미안아름숲,1,0,29,59.91,688,11230,6
2010,2011,전농동,"4,000",래미안아름숲,1,100,30,59.91,688,11230,5
2007,2011,전농동,"24,000",전농동하우스토리,1,0,30,115.146,32-4,11230,10
2010,2011,전농동,"4,000",래미안아름숲,1,150,31,84.91,688,11230,3
2011,2011,답십리동,"10,000",래미안엘파인아파트,1,45,2,59.95,1000,11230,17
2001,2011,답십리동,"16,000",동아,1,0,4,59.88,10,11230,1
2000,2011,답십리동,"10,000",답십리청솔우성,1,30,4,84.94,80,11230,1
2001,2011,답십리동,"18,000",동아,1,0,4,59.88,10,11230,1
2007,2011,답십리동,"23,500",두산위브,1,0,4,84.91,998,11230,4
2011,2011,답십리동,"17,000",래미안엘파인아파트,1,0,4,59.95,1000,11230,4
2001,2011,답십리동,"2,648",답십리동아(임대),1,13,4,31.77,10-1,11230,8
2011,2011,답십리동,"20,000",래미안엘파인아파트,1,0,5,84.9,1000,11230,4
2011,2011,답십리동,"17,500",래미안엘파인아파트,1,0,5,59.95,1000,11230,10
2001,2011,답십리동,"21,000",동아,1,0,5,114.84,10,11230,3
2000,2011,답십리동,"16,000",답십리청솔우성,1,0,6,59.74,80,11230,21
2011,2011,답십리동,"21,000",래미안엘파인아파트,1,0,6,84.9,1000,11230,10
2011,2011,답십리동,"17,500",래미안엘파인아파트,1,0,7,59.95,1000,11230,12
1992,2011,답십리동,"7,000",동답한신,1,40,7,44.35,42,11230,12
2011,2011,답십리동,"18,500",래미안엘파인아파트,1,0,7,59.95,1000,11230,9
2011,2011,답십리동,"20,000",래미안엘파인아파트,1,0,7,84.83,1000,11230,2
2002,2011,답십리동,"16,000",답십리대우,1,0,7,59.76,111,11230,12
2000,2011,답십리동,"19,000",청솔2차우성,1,0,8,82.49,80-2,11230,12
2010,2011,답십리동,"24,000",청계한신휴플러스,1,0,8,59.74,1002,11230,15
2010,2011,답십리동,"28,000",청계한신휴플러스,1,0,9,84.73,1002,11230,14
1989,2011,답십리동,"1,500",동서울한양,1,0,9,76.41,41,11230,8
2000,2011,답십리동,"18,500",답십리청솔우성,1,0,10,84.94,80,11230,2
1992,2011,답십리동,"11,000",동답한신,1,0,10,35.45,42,11230,14
2000,2011,답십리동,"16,000",답십리청솔우성,1,0,10,59.74,80,11230,21
2000,2011,답십리동,"18,000",답십리청솔우성,1,0,10,84.94,80,11230,1
2000,2011,답십리동,"21,000",두산,1,0,10,114.97,990,11230,3
2005,2011,답십리동,"19,000",세양청마루,1,0,12,84.98,997,11230,12
2001,2011,답십리동,"10,000",답십리한화,1,0,12,84.86,994,11230,8
2000,2011,답십리동,"20,000",답십리청솔우성,1,0,12,114.76,80,11230,1
1997,2011,답십리동,"15,000",우성그린,1,0,12,84.98,989-1,11230,13
2011,2011,답십리동,"17,500",래미안엘파인아파트,1,0,13,59.95,1000,11230,8
2001,2011,답십리동,"16,000",동아,1,0,13,59.88,10,11230,3
2001,2011,답십리동,"3,750",답십리한화,1,0,13,84.86,994,11230,9
2003,2011,답십리동,"18,000",대림,1,0,14,84.66,808,11230,4
2007,2011,답십리동,"20,000",두산위브,1,0,15,59.91,998,11230,6
2011,2011,답십리동,"17,000",래미안엘파인아파트,1,0,15,59.95,1000,11230,9
2011,2011,답십리동,"15,000",래미안엘파인아파트,1,0,15,59.95,1000,11230,7
2011,2011,답십리동,"27,000",래미안엘파인아파트,1,0,16,114.82,1000,11230,16
2000,2011,답십리동,"1,381",답십리두산(임대),1,14,17,32.93,990-1,11230,8
2011,2011,답십리동,"19,500",래미안엘파인아파트,1,0,17,59.95,1000,11230,7
2011,2011,답십리동,"19,500",래미안엘파인아파트,1,0,18,59.95,1000,11230,8
2000,2011,답십리동,"14,000",답십리청솔우성,1,0,18,59.89,80,11230,17
2010,2011,답십리동,"24,000",청계한신휴플러스,1,0,19,59.74,1002,11230,10
2011,2011,답십리동,"19,000",래미안엘파인아파트,1,0,20,59.95,1000,11230,10
2007,2011,답십리동,"20,000",두산위브,1,0,20,59.91,998,11230,7
2011,2011,답십리동,"18,000",래미안엘파인아파트,1,0,21,59.95,1000,11230,13
2011,2011,답십리동,"21,000",래미안엘파인아파트,1,0,22,84.83,1000,11230,10
2001,2011,답십리동,"21,000",동아,1,0,22,114.84,10,11230,3
2001,2011,답십리동,"23,000",답십리한화,1,0,22,84.86,994,11230,5
2005,2011,답십리동,"21,000",세양청마루,1,0,23,84.98,997,11230,3
2011,2011,답십리동,"20,000",래미안엘파인아파트,1,0,24,84.9,1000,11230,4
2010,2011,답십리동,"20,000",한신휴플러스그린파크,1,0,24,59.92,1001,11230,10
2007,2011,답십리동,"23,000",두산위브,1,0,26,84.91,998,11230,16
2000,2011,답십리동,"20,000",두산,1,0,26,84.83,990,11230,17
1992,2011,답십리동,"2,000",동답한신,1,55,26,44.35,42,11230,1
2007,2011,답십리동,"26,000",두산위브,1,0,26,84.91,998,11230,14
2003,2011,답십리동,"18,500",대림,1,0,28,84.66,808,11230,14
2011,2011,답십리동,"19,000",래미안엘파인아파트,1,0,28,84.94,1000,11230,9
1989,2011,답십리동,"15,500",동서울한양,1,0,29,76.41,41,11230,5
2011,2011,답십리동,"17,000",래미안엘파인아파트,1,0,29,59.95,1000,11230,16
2000,2011,답십리동,"7,000",답십리청솔우성,1,80,30,84.94,80,11230,5
1997,2011,답십리동,"17,000",우성그린,1,0,30,84.98,989-1,11230,8
2011,2011,답십리동,"18,000",래미안엘파인아파트,1,0,31,84.94,1000,11230,6
2000,2011,답십리동,"4,000",답십리청솔우성,1,80,31,59.89,80,11230,11
2007,2011,장안동,"11,000",장안힐스테이트,1,70,3,84.897,329-2,11230,20
2005,2011,장안동,"21,000",현대홈타운2차,1,0,3,96.22,569,11230,2
2003,2011,장안동,"24,000",장안현대홈타운(336),1,0,4,84.87,336,11230,16
2003,2011,장안동,"20,000",장안현대홈타운(336),1,0,4,58.42,336,11230,2
2007,2011,장안동,"23,000",래미안장안2차,1,0,4,81.05,329-3,11230,2
2007,2011,장안동,"27,000",래미안장안2차,1,0,4,112.92,329-3,11230,22
2005,2011,장안동,"6,000",현대홈타운2차,1,90,5,84.97,569,11230,11
2007,2011,장안동,"20,000",장안힐스테이트,1,0,5,59.885,329-2,11230,7
2002,2011,장안동,"19,000",장안삼성쉐르빌,1,0,5,98.5,371-1,11230,9
2006,2011,장안동,"19,000",SM해그린,1,0,6,84.87,309-6,11230,8
2003,2011,장안동,"26,000",장안현대홈타운(336),1,0,6,112.78,336,11230,10
2007,2011,장안동,"23,000",래미안장안2차,1,0,7,81.05,329-3,11230,7
2003,2011,장안동,"20,000",장안현대홈타운(336),1,0,7,112.78,336,11230,19
2007,2011,장안동,"22,000",래미안장안2차,1,0,7,81.05,329-3,11230,23
2007,2011,장안동,"21,000",래미안장안2차,1,0,7,81.05,329-3,11230,5
2003,2011,장안동,"15,000",장안현대홈타운(336),1,80,7,112.78,336,11230,21
2007,2011,장안동,"6,000",장안힐스테이트,1,120,7,84.789,329-2,11230,6
2005,2011,장안동,"20,000",우성3차(562),1,0,8,84.26,562,11230,10
2004,2011,장안동,"18,000",SM해그린(362-7),1,0,8,84.87,362-7,11230,2
2003,2011,장안동,"19,000",장안현대홈타운(336),1,0,8,59.54,336,11230,14
2007,2011,장안동,"23,000",래미안장안2차,1,0,8,81.05,329-3,11230,5
2007,2011,장안동,"26,000",래미안장안2차,1,0,8,112.92,329-3,11230,14
2004,2011,장안동,"18,000",SM이로빌3차(358-18),1,0,8,80.99,358-18,11230,7
2005,2011,장안동,"17,000",르메이에르7차(313-8),1,0,8,84.99,313-8,11230,7
2005,2011,장안동,"16,000",비젼(437-2),1,0,10,81.62,437-2,11230,7
2007,2011,장안동,"3,000",장안힐스테이트,1,100,10,59.885,329-2,11230,1
2003,2011,장안동,"25,000",장안현대홈타운(336),1,0,10,84.87,336,11230,8
2007,2011,장안동,"19,000",래미안장안2차,1,0,10,54.43,329-3,11230,15
2007,2011,장안동,"1,000",장안힐스테이트,1,30,10,84.568,329-2,11230,2
2007,2011,장안동,"25,000",장안힐스테이트,1,0,11,84.854,329-2,11230,11
2007,2011,장안동,"23,000",래미안장안2차,1,0,11,81.05,329-3,11230,11
2007,2011,장안동,"21,000",래미안장안2차,1,0,11,81.05,329-3,11230,7
2007,2011,장안동,"23,000",래미안장안2차,1,0,12,81.05,329-3,11230,7
2003,2011,장안동,"23,500",래미안장안,1,0,12,84.774,354-2,11230,3
2005,2011,장안동,"15,000",비젼102동(454-2),1,0,12,84.4,454-2,11230,4
2007,2011,장안동,"25,000",래미안장안2차,1,0,12,112.92,329-3,11230,1
2003,2011,장안동,"5,000",래미안장안,1,83,12,59.86,354-2,11230,10
2003,2011,장안동,"29,000",장안현대홈타운(336),1,0,13,112.78,336,11230,12
2007,2011,장안동,"23,000",래미안장안2차,1,0,13,81.05,329-3,11230,5
2003,2011,장안동,"19,000",장안현대홈타운(336),1,0,13,59.54,336,11230,21
2003,2011,장안동,"26,000",장안현대홈타운(336),1,0,13,112.78,336,11230,2
2003,2011,장안동,"28,000",장안현대홈타운(336),1,0,13,112.78,336,11230,11
2007,2011,장안동,"28,000",장안힐스테이트,1,0,13,84.789,329-2,11230,23
2010,2011,장안동,"15,000",대성장안애캐슬,1,0,14,52.04,346-9,11230,6
2007,2011,장안동,"24,000",래미안장안2차,1,0,14,81.05,329-3,11230,14
2007,2011,장안동,"21,000",장안힐스테이트,1,0,14,59.885,329-2,11230,15
2003,2011,장안동,"10,000",래미안장안,1,80,15,84.774,354-2,11230,6
2007,2011,장안동,"5,000",래미안장안2차,1,120,15,81.05,329-3,11230,8
2007,2011,장안동,"24,000",래미안장안2차,1,0,15,81.05,329-3,11230,12
2003,2011,장안동,"24,000",장안현대홈타운(336),1,0,15,84.87,336,11230,4
2007,2011,장안동,500,래미안장안2차,1,20,15,112.92,329-3,11230,1
2002,2011,장안동,"21,000",장안삼성쉐르빌,1,0,15,119.78,371-1,11230,8
2005,2011,장안동,"19,000",장안동신일해피트리,1,0,17,63.7,568,11230,11
2005,2011,장안동,"17,000",르메이에르7차(313-8),1,0,17,84.99,313-8,11230,3
2007,2011,장안동,"3,000",래미안장안2차,1,130,17,81.05,329-3,11230,6
2007,2011,장안동,"25,000",장안힐스테이트,1,0,17,84.897,329-2,11230,16
2004,2011,장안동,"16,000",금호(444-9),1,0,17,83.52,444-9,11230,7
2007,2011,장안동,"21,500",래미안장안2차,1,0,18,81.05,329-3,11230,8
2007,2011,장안동,"25,000",래미안장안2차,1,0,18,81.05,329-3,11230,8
1984,2011,장안동,"3,000",장안현대,1,80,18,95.44,95-1,11230,7
2003,2011,장안동,"23,500",장안현대홈타운(336),1,0,19,84.87,336,11230,11
2007,2011,장안동,"20,000",장안힐스테이트,1,0,19,59.928,329-2,11230,8
2007,2011,장안동,"6,000",장안힐스테이트,1,80,19,59.928,329-2,11230,22
2005,2011,장안동,"21,000",현대홈타운2차,1,0,19,84.97,569,11230,11
2007,2011,장안동,"21,000",래미안장안2차,1,0,19,64.85,329-3,11230,7
2007,2011,장안동,"24,000",래미안장안2차,1,0,20,81.05,329-3,11230,20
2007,2011,장안동,"20,000",장안힐스테이트,1,0,20,59.928,329-2,11230,13
2009,2011,장안동,"12,000",선경이노블,1,0,20,83.18,346-11,11230,7
2002,2011,장안동,"21,000",장안삼성쉐르빌,1,0,20,97.5,371-1,11230,25
2007,2011,장안동,"25,000",래미안장안2차,1,0,21,81.05,329-3,11230,18
2003,2011,장안동,"7,000",장안현대홈타운(336),1,70,21,59.54,336,11230,16
2005,2011,장안동,"17,500",르메이에르장안타운3차,1,0,22,84.92,337-3,11230,4
2007,2011,장안동,"5,000",장안힐스테이트,1,90,22,59.928,329-2,11230,14
2007,2011,장안동,"19,000",래미안장안2차,1,0,22,54.43,329-3,11230,16
2005,2011,장안동,"17,000",르미에르장안타운5차,1,0,22,65.28,335-8,11230,12
2007,2011,장안동,"24,000",래미안장안2차,1,0,22,81.05,329-3,11230,10
2007,2011,장안동,"22,000",래미안장안2차,1,0,22,81.05,329-3,11230,6
2007,2011,장안동,"24,000",래미안장안2차,1,0,22,81.05,329-3,11230,9
2003,2011,장안동,"5,000",래미안장안,1,110,22,84.774,354-2,11230,14
2007,2011,장안동,"22,000",래미안장안2차,1,0,24,64.85,329-3,11230,13
2003,2011,장안동,"17,000",화성(311-6),1,0,24,87.99,311-6,11230,4
2009,2011,장안동,"18,000",흥해오크팰리스(440-5),1,0,25,76.68,440-5,11230,4
2006,2011,장안동,"21,000",장한평월드메르디앙,1,0,25,84.55,573,11230,9
2005,2011,장안동,"18,000",르메이에르7차(313-8),1,0,26,84.99,313-8,11230,3
2008,2011,장안동,"5,000",경남하이빌,1,0,26,84.56,578,11230,8
2007,2011,장안동,"24,000",래미안장안2차,1,0,26,81.05,329-3,11230,19
2003,2011,장안동,"24,000",장안현대홈타운(336),1,0,28,84.87,336,11230,6
2003,2011,장안동,"16,000",장안현대홈타운(336),1,10,28,58.42,336,11230,15
2006,2011,장안동,"20,000",정은스카이빌201동,1,0,28,84.54,347-8,11230,1
2005,2011,장안동,"17,000",르메이에르장안타운3차,1,0,28,73.93,337-3,11230,10
2009,2011,장안동,"18,000",장안트윈A(306-8),1,0,28,84.34,306-8,11230,4
2007,2011,장안동,"23,500",래미안장안2차,1,0,29,81.05,329-3,11230,23
2003,2011,장안동,"24,000",장안현대홈타운(336),1,0,29,84.87,336,11230,4
2003,2011,장안동,"24,000",장안현대홈타운(336),1,0,29,84.87,336,11230,10
2007,2011,장안동,"20,500",래미안장안2차,1,0,30,64.85,329-3,11230,20
2003,2011,장안동,"21,000",장안현대홈타운(336),1,0,31,59.54,336,11230,6
2008,2011,장안동,"11,000",경남하이빌,1,0,31,73.78,578,11230,2
2007,2011,장안동,"24,000",래미안장안2차,1,0,31,81.05,329-3,11230,5
2003,2011,장안동,"18,000",장안현대홈타운(336),1,0,31,59.54,336,11230,3
1978,2011,청량리동,"15,000",미주,1,0,5,86.74,235-1,11230,5
1978,2011,청량리동,"16,000",미주,1,0,11,101.62,235-1,11230,11
1978,2011,청량리동,"14,000",미주,1,0,11,102.15,235-1,11230,15
1997,2011,청량리동,"20,000",한신,1,0,12,84.92,60,11230,10
1997,2011,청량리동,"21,000",한신,1,0,13,84.92,60,11230,8
2001,2011,청량리동,"23,000",홍릉동부,1,0,13,114.91,212,11230,10
1978,2011,청량리동,"15,000",미주,1,0,13,101.65,235-1,11230,15
1978,2011,청량리동,"18,000",미주,1,0,14,102.15,235-1,11230,2
1978,2011,청량리동,"17,000",미주,1,0,15,102.15,235-1,11230,15
2001,2011,청량리동,"21,000",홍릉동부,1,0,18,114.91,212,11230,6
1997,2011,청량리동,"23,000",한신,1,0,18,114.95,60,11230,20
1997,2011,청량리동,"16,500",한신,1,0,25,59.97,60,11230,1
2001,2011,청량리동,"17,000",홍릉동부,1,0,29,59.7,212,11230,18
1978,2011,청량리동,"14,000",미주,1,0,31,88.17,235-1,11230,1
1989,2011,회기동,"19,000",신현대,1,0,5,84.96,65,11230,12
2003,2011,회기동,"18,000",동일스카이씨티,1,0,5,83.84,65-81,11230,5
1989,2011,회기동,"18,000",신현대,1,0,6,84.96,65,11230,11
1989,2011,회기동,"15,000",신현대,1,0,10,60.48,65,11230,5
1989,2011,회기동,"14,000",신현대,1,0,14,55.89,65,11230,13
1989,2011,회기동,"18,000",신현대,1,0,18,84.96,65,11230,4
1989,2011,회기동,"15,000",신현대,1,0,18,60.48,65,11230,12
1989,2011,회기동,"15,000",신현대,1,0,22,60.48,65,11230,11
1989,2011,회기동,"8,000",신현대,1,0,27,84.96,65,11230,12
1989,2011,회기동,"16,000",신현대,1,0,29,84.96,65,11230,2
1999,2011,휘경동,"20,000",휘경미소지움,1,0,3,114.03,106,11230,11
2007,2011,휘경동,"18,000",동일스위트리버,1,0,4,59.732,366,11230,12
2001,2011,휘경동,"16,000",주공2,1,0,4,59.13,57,11230,25
2001,2011,휘경동,"2,000",주공1,1,30,5,114.73,57,11230,5
2001,2011,휘경동,"17,000",주공1,1,0,5,84.8,57,11230,7
2001,2011,휘경동,"15,500",주공2,1,0,6,59.79,57,11230,23
2003,2011,휘경동,"20,000",롯데낙천대,1,0,7,82.82,109,11230,5
2002,2011,휘경동,"20,000",동양2차,1,0,7,84.614,117,11230,12
2011,2011,휘경동,"25,000",휘경센트레빌,1,0,7,84.79,367,11230,4
1999,2011,휘경동,"16,500",휘경미소지움,1,0,8,59.84,106,11230,21
2011,2011,휘경동,"25,000",휘경센트레빌,1,0,9,84.64,367,11230,23
2011,2011,휘경동,"30,000",휘경센트레빌,1,0,9,114.99,367,11230,15
2001,2011,휘경동,"16,000",주공2,1,0,10,59.79,57,11230,14
2007,2011,휘경동,"21,000",동일스위트리버,1,0,12,84.973,366,11230,19
2011,2011,휘경동,"22,000",휘경센트레빌,1,0,12,84.89,367,11230,4
2001,2011,휘경동,"16,000",주공2,1,0,13,59.79,57,11230,6
2007,2011,휘경동,"21,000",동일스위트리버,1,0,13,84.973,366,11230,16
2011,2011,휘경동,"23,000",휘경센트레빌,1,0,14,84.89,367,11230,3
2003,2011,휘경동,"25,000",롯데낙천대,1,0,15,112.03,109,11230,4
2001,2011,휘경동,"20,000",주공1,1,0,15,84.86,57,11230,19
2001,2011,휘경동,"5,500",주공1,1,0,15,114.73,57,11230,9
2001,2011,휘경동,"12,500",주공2,1,0,17,39.98,57,11230,4
2011,2011,휘경동,"25,000",휘경센트레빌,1,0,18,84.89,367,11230,5
2000,2011,휘경동,"14,000",휘경베스트빌현대,1,0,18,59.92,52,11230,12
2000,2011,휘경동,"17,000",휘경베스트빌현대,1,0,18,59.92,52,11230,14
2011,2011,휘경동,"24,000",휘경센트레빌,1,0,18,84.89,367,11230,6
2001,2011,휘경동,"12,000",주공2,1,0,19,39.98,57,11230,11
2000,2011,휘경동,"20,000",동양1차,1,0,19,84.94,115,11230,3
