건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1987,2011,광장동,"24,000",삼성광장1,1,0,8,66.03,561,11215,14
1989,2011,광장동,"25,000",극동2,1,0,8,75.55,218-1,11215,7
2003,2011,광장동,"42,000",광장11현대홈타운,1,0,8,84.94,579,11215,2
1990,2011,광장동,"22,000",현대3,1,0,8,59.67,484,11215,1
1996,2011,광장동,"22,000",청구,1,0,8,59.95,566,11215,12
1989,2011,광장동,"27,000",극동2,1,0,8,84.55,218-1,11215,7
1985,2011,광장동,"28,000",극동1,1,0,8,84.55,218-1,11215,8
1990,2011,광장동,"33,000",현대3,1,0,8,84.97,484,11215,6
1989,2011,광장동,"27,000",극동2,1,0,10,84.55,218-1,11215,4
1996,2011,광장동,"5,000",현대8(803동),1,90,10,59.94,569,11215,17
2000,2011,광장동,"29,000",현대파크빌,1,0,10,84.81,577,11215,25
2003,2011,광장동,"10,000",광장11현대홈타운,1,220,10,84.94,579,11215,2
1996,2011,광장동,"23,000",청구,1,0,10,59.95,566,11215,17
1990,2011,광장동,"35,000",현대3,1,0,10,84.97,484,11215,11
1978,2011,광장동,"48,000",워커힐,1,0,11,162.41,145-8,11215,7
2000,2011,광장동,"35,000",현대파크빌,1,0,11,84.81,577,11215,11
2001,2011,광장동,"27,000",금호베스트빌,1,0,11,84.91,578,11215,7
1978,2011,광장동,"45,000",워커힐,1,0,11,226.45,145-8,11215,3
1989,2011,광장동,"14,000",현대5,1,40,11,59.67,554-7,11215,8
1989,2011,광장동,"20,000",극동2,1,40,11,84.55,218-1,11215,11
1996,2011,광장동,"31,000",청구,1,0,12,84.86,566,11215,8
1996,2011,광장동,"22,000",청구,1,0,12,59.95,566,11215,3
1990,2011,광장동,"32,000",현대3,1,0,12,84.97,484,11215,17
1989,2011,광장동,"25,000",극동2,1,0,12,75.55,218-1,11215,5
1985,2011,광장동,"23,000",극동1,1,0,12,84.55,218-1,11215,5
1985,2011,광장동,"44,000",극동1,1,0,12,126.94,218-1,11215,7
2001,2011,광장동,"30,000",금호베스트빌,1,0,12,84.91,578,11215,12
2000,2011,광장동,"22,000",현대파크빌,1,0,13,84.81,577,11215,22
2000,2011,광장동,"21,000",현대파크빌,1,50,13,84.81,577,11215,7
1996,2011,광장동,"24,000",청구,1,0,13,59.95,566,11215,9
1990,2011,광장동,"5,000",현대3,1,85,14,59.67,484,11215,16
1989,2011,광장동,"23,000",현대5,1,0,14,59.67,554-7,11215,15
1999,2011,광장동,"32,000",광장현대9단지,1,0,14,84.96,576,11215,19
1999,2011,광장동,"31,000",광장현대9단지,1,0,14,84.96,576,11215,19
1989,2011,광장동,"35,000",현대5,1,0,15,84.56,554-7,11215,9
2003,2011,광장동,"42,000",광장11현대홈타운,1,0,15,84.94,579,11215,2
2000,2011,광장동,"25,000",현대파크빌,1,0,15,59.76,577,11215,7
1989,2011,광장동,"29,000",극동2,1,0,15,84.55,218-1,11215,14
1997,2011,광장동,"8,000",연세리버빌6차,1,0,15,207.2,184-1,11215,10
2004,2011,광장동,"60,000",현대홈타운12차,1,0,15,147.23,580,11215,15
1990,2011,광장동,"31,000",현대3,1,0,15,84.97,484,11215,2
1999,2011,광장동,"30,000",광장현대9단지,1,0,15,84.96,576,11215,1
1989,2011,광장동,"5,000",현대5,1,100,16,59.67,554-7,11215,15
1995,2011,광장동,"21,000","현대8(801동,802동)",1,70,16,84.92,565,11215,21
1996,2011,광장동,"31,500",청구,1,0,17,84.86,566,11215,15
2000,2011,광장동,"27,000",현대파크빌,1,0,17,84.81,577,11215,16
1990,2011,광장동,"27,000",현대3,1,0,17,84.97,484,11215,13
2006,2011,광장동,"20,000",동북아스위트힐(107),1,0,17,84.64,107,11215,4
2004,2011,광장동,"57,000",현대홈타운12차,1,0,17,143.86,580,11215,9
1996,2011,광장동,"22,000",청구,1,0,17,59.95,566,11215,9
2000,2011,광장동,"32,000",현대파크빌,1,0,18,84.51,577,11215,15
1999,2011,광장동,"20,000",광장현대9단지,1,55,18,84.96,576,11215,14
1987,2011,광장동,"4,200",삼성광장1,1,113,18,66.03,561,11215,6
1989,2011,광장동,"10,000",극동2,1,100,18,84.55,218-1,11215,10
2007,2011,광장동,"35,000",신동아파밀리에,1,0,19,84.55,250,11215,7
2000,2011,광장동,"24,000",현대파크빌,1,0,19,59.55,577,11215,2
1990,2011,광장동,"31,500",현대3,1,0,19,84.97,484,11215,10
1989,2011,광장동,"5,000",현대5,1,147,19,74.88,554-7,11215,8
1999,2011,광장동,"26,000",광장현대9단지,1,0,19,59.97,576,11215,4
1989,2011,광장동,"17,000",극동2,1,50,19,84.55,218-1,11215,11
1989,2011,광장동,"23,000",현대5,1,0,21,59.67,554-7,11215,11
2006,2011,광장동,"20,000",동북아스위트힐(107),1,0,21,84.63,107,11215,2
2005,2011,광장동,"31,000",워크힐팰리스,1,0,21,104.42,125,11215,3
2007,2011,광장동,"30,000",신동아파밀리에,1,0,21,84.69,250,11215,4
1996,2011,광장동,"20,500",청구,1,0,22,59.95,566,11215,3
1999,2011,광장동,"25,000",광장현대9단지,1,0,22,59.97,576,11215,13
1996,2011,광장동,"22,000",청구,1,0,22,59.95,566,11215,17
1990,2011,광장동,"32,000",현대3,1,0,22,84.97,484,11215,4
1989,2011,광장동,"32,000",현대5,1,0,22,84.53,554-7,11215,13
1996,2011,광장동,"30,000",청구,1,0,24,84.86,566,11215,22
1996,2011,광장동,"23,000",현대8(803동),1,0,24,59.94,569,11215,4
1990,2011,광장동,"14,000",현대3,1,0,24,59.67,484,11215,13
1996,2011,광장동,"27,000",청구,1,0,24,84.86,566,11215,18
1989,2011,광장동,"6,000",현대5,1,80,24,59.67,554-7,11215,15
1990,2011,광장동,"33,000",현대3,1,0,24,84.97,484,11215,9
1989,2011,광장동,"30,000",현대5,1,0,25,84.53,554-7,11215,7
2001,2011,광장동,"30,000",금호베스트빌,1,0,25,84.91,578,11215,8
1989,2011,광장동,"28,000",극동2,1,0,25,84.55,218-1,11215,9
2008,2011,광장동,"52,000",광장자이,1,0,25,125.89,581,11215,8
2007,2011,광장동,"33,000",신동아파밀리에,1,0,25,84.69,250,11215,5
1989,2011,광장동,"28,000",극동2,1,0,25,84.55,218-1,11215,11
1996,2011,광장동,"23,000",광나루현대,1,0,26,84.92,567,11215,14
2007,2011,광장동,"36,000",신동아파밀리에,1,0,26,84.69,250,11215,6
1990,2011,광장동,"35,000",현대3,1,0,27,84.97,484,11215,18
1990,2011,광장동,"20,000",현대3,1,50,27,84.97,484,11215,9
1989,2011,광장동,"20,000",현대5,1,0,28,59.67,554-7,11215,3
1990,2011,광장동,"30,000",현대3,1,0,28,84.97,484,11215,8
1990,2011,광장동,"20,000",현대3,1,0,28,59.67,484,11215,3
2011,2011,광장동,"50,000",유진스웰,1,0,28,165.327,121,11215,6
1989,2011,광장동,"25,000",극동2,1,0,28,75.55,218-1,11215,6
1996,2011,광장동,"22,000",청구,1,0,28,59.95,566,11215,1
1995,2011,광장동,"30,000","현대8(801동,802동)",1,0,28,84.92,565,11215,16
1995,2011,광장동,"31,000","현대8(801동,802동)",1,0,28,84.92,565,11215,13
1987,2011,광장동,"5,000",삼성광장1,1,105,28,66.03,561,11215,6
2000,2011,광장동,"35,000",현대파크빌,1,0,29,84.81,577,11215,6
1989,2011,광장동,"28,000",삼성광장2,1,0,29,84.93,453-1,11215,3
1989,2011,광장동,"33,000",현대5,1,0,29,84.56,554-7,11215,16
2000,2011,광장동,"33,000",현대파크빌,1,0,29,84.81,577,11215,4
1990,2011,광장동,"22,500",현대3,1,0,29,59.67,484,11215,18
1990,2011,광장동,"27,000",현대3,1,0,29,84.97,484,11215,4
1999,2011,광장동,"15,000",광장현대9단지,1,50,29,59.97,576,11215,13
1989,2011,광장동,"33,000",현대5,1,0,29,84.53,554-7,11215,10
1990,2011,광장동,"30,000",현대3,1,0,29,84.97,484,11215,7
1996,2011,광장동,"31,000",청구,1,0,29,84.86,566,11215,12
1985,2011,광장동,"35,000",극동1,1,0,31,126.94,218-1,11215,6
2000,2011,광장동,"32,000",현대파크빌,1,0,31,84.81,577,11215,23
1989,2011,광장동,"5,000",현대5,1,90,31,59.67,554-7,11215,10
2002,2011,자양동,"32,000",자양10차현대홈타운,1,0,2,84.46,792,11215,3
1998,2011,자양동,"20,000",자양현대5,1,0,3,59.72,642,11215,9
1995,2011,자양동,"27,500",자양2현대,1,0,3,84.88,761,11215,11
1996,2011,자양동,"23,500",한라,1,0,3,59.96,762,11215,10
2002,2011,자양동,"31,000",자양9차현대홈타운,1,0,3,83.58,790,11215,8
2003,2011,자양동,"21,000",대보,1,0,3,81.46,798-4,11215,1
1989,2011,자양동,"24,000",우성4,1,0,3,72.34,578,11215,9
2007,2011,자양동,"43,000",더샵스타시티,1,0,3,96.98,227-7,11215,27
1999,2011,자양동,"22,000",자양삼성,1,0,3,59.76,787,11215,12
1999,2011,자양동,"15,000",자양삼성,1,40,4,59.76,787,11215,16
2007,2011,자양동,"36,000",이튼타워리버3차,1,0,4,84.96,855,11215,23
1990,2011,자양동,"27,000",우성5,1,0,4,84.72,553-41,11215,8
1999,2011,자양동,"27,000",자양현대6,1,0,4,84.97,786,11215,5
2002,2011,자양동,"30,000",자양8차현대홈타운,1,0,4,108.43,789,11215,7
1995,2011,자양동,"25,000",자양2현대,1,0,5,84.66,761,11215,6
1991,2011,자양동,"5,500",현대강변,1,100,5,81.94,673,11215,6
1988,2011,자양동,"22,000",우성1,1,0,5,79.75,579,11215,14
1999,2011,자양동,"20,000",자양삼성,1,0,5,59.76,787,11215,4
1983,2011,자양동,"25,500",한양,1,0,6,107.31,695,11215,5
2003,2011,자양동,"25,000",우방리버파크,1,0,6,84.99,793,11215,4
2007,2011,자양동,"60,000",더샵스타시티,1,0,6,163.53,227-7,11215,21
1999,2011,자양동,"19,000",경남,1,0,6,84.95,641,11215,7
1993,2011,자양동,"25,000",한강우성,1,0,7,84.72,87-1,11215,18
2007,2011,자양동,"70,000",더샵스타시티,1,0,7,177.97,227-7,11215,29
2002,2011,자양동,"33,000",자양8차현대홈타운,1,0,7,80.47,789,11215,16
1991,2011,자양동,"21,000",현대강변,1,0,7,81.94,673,11215,5
1989,2011,자양동,"25,050",우성2,1,0,7,80.1,520-2,11215,7
1989,2011,자양동,"28,000",우성3,1,0,7,84.91,516,11215,6
2006,2011,자양동,"37,500",자양강변I-Park,1,0,7,84.95,809,11215,6
1992,2011,자양동,"28,000",우성6,1,0,8,84.72,515-1,11215,10
2007,2011,자양동,"45,000",더샵스타시티,1,0,8,100.32,227-7,11215,23
2006,2011,자양동,"39,500",자양강변I-Park,1,0,8,84.95,809,11215,14
1999,2011,자양동,"23,000",자양현대6,1,0,8,59.98,786,11215,6
2001,2011,자양동,"2,500",대원리버빌,1,0,8,78.8,587-6,11215,7
2002,2011,자양동,"35,000",자양9차현대홈타운,1,0,8,98.78,790,11215,7
2007,2011,자양동,"43,000",이튼타워리버3차,1,0,8,122.69,855,11215,16
2002,2011,자양동,"34,000",자양9차현대홈타운,1,0,8,94.76,790,11215,11
1989,2011,자양동,"25,000",우성3,1,0,8,72.34,516,11215,2
2009,2011,자양동,"10,000",이튼타워리버5차,1,250,10,159.97,856,11215,2
1989,2011,자양동,"22,000",우성2,1,0,10,64.79,520-2,11215,14
1988,2011,자양동,"22,000",우성1,1,0,10,59.91,579,11215,11
1995,2011,자양동,"26,500",자양2현대,1,0,10,84.88,761,11215,7
1989,2011,자양동,"29,500",우성3,1,0,10,84.91,516,11215,7
1991,2011,자양동,"22,000",현대강변,1,0,10,81.94,673,11215,9
2001,2011,자양동,"9,000",자양7차현대홈타운,1,120,10,84.7,788,11215,13
2002,2011,자양동,"28,000",자양8차현대홈타운,1,0,10,80.47,789,11215,9
1993,2011,자양동,"27,000",한강현대,1,0,10,83.45,829,11215,21
2002,2011,자양동,"11,000",한솔리베르,1,50,11,61.26,672,11215,3
1999,2011,자양동,"10,000",자양삼성,1,0,11,84.96,787,11215,16
1993,2011,자양동,"25,000",자양동현대,1,0,11,83.11,645-5,11215,8
1996,2011,자양동,"22,000",현대3,1,0,11,84.9,670,11215,3
2007,2011,자양동,"65,000",더샵스타시티,1,0,11,163.53,227-7,11215,25
2006,2011,자양동,"32,000",한화꿈에그린,1,0,12,84.57,853,11215,6
1999,2011,자양동,"18,000",경남,1,0,12,59.96,641,11215,3
1989,2011,자양동,"25,500",우성3,1,0,12,72.34,516,11215,7
1993,2011,자양동,"23,000",자양동현대,1,0,12,83.11,645-5,11215,4
2002,2011,자양동,"34,000",자양8차현대홈타운,1,0,12,108.43,789,11215,17
1998,2011,자양동,"23,500",자양현대5,1,0,13,84.96,642,11215,22
2006,2011,자양동,"45,000",한화꿈에그린,1,0,13,138.68,853,11215,5
2002,2011,자양동,"29,000",자양9차현대홈타운,1,0,13,82.56,790,11215,1
2007,2011,자양동,"65,000",더샵스타시티,1,0,13,163.53,227-7,11215,15
1998,2011,자양동,"5,000",자양우성7,1,120,14,59.94,783-1,11215,10
2007,2011,자양동,"55,000",더샵스타시티,1,0,14,139.54,227-7,11215,50
1993,2011,자양동,"15,000",한강우성,1,55,14,84.72,87-1,11215,11
1999,2011,자양동,"23,000",자양삼성,1,0,14,59.76,787,11215,10
1999,2011,자양동,"19,000",로얄동아,1,0,14,59.91,644,11215,19
1993,2011,자양동,"28,000",한강우성,1,0,14,84.72,87-1,11215,16
1989,2011,자양동,"23,000",우성2,1,0,15,64.79,520-2,11215,6
1989,2011,자양동,"28,000",우성3,1,0,15,84.91,516,11215,10
1999,2011,자양동,"20,000",자양현대6,1,0,15,59.98,786,11215,4
2001,2011,자양동,"26,000",대원리버빌,1,0,15,78.8,587-6,11215,4
1988,2011,자양동,"17,000",우성1,1,0,15,51.57,579,11215,1
1989,2011,자양동,"15,000",우성3,1,30,15,51.39,516,11215,14
2002,2011,자양동,"35,000",자양8차현대홈타운,1,0,15,80.47,789,11215,16
1989,2011,자양동,"2,000",우성2,1,100,15,51.57,520-2,11215,6
2005,2011,자양동,"16,000",구의역현대하이엘,1,30,17,59.92,779-11,11215,7
2006,2011,자양동,"28,000",(779-8),1,0,17,84.92,779-8,11215,16
1991,2011,자양동,"20,000",한강극동,1,0,17,84.45,57-103,11215,3
2006,2011,자양동,"43,000",한화꿈에그린,1,0,17,138.85,853,11215,3
1996,2011,자양동,"10,000",한라,1,50,17,59.96,762,11215,9
2006,2011,자양동,"27,000",(779-8),1,0,17,84.92,779-8,11215,16
2001,2011,자양동,"30,000",자양7차현대홈타운,1,0,17,84.7,788,11215,8
1993,2011,자양동,"26,000",한강현대,1,0,17,83.45,829,11215,15
1989,2011,자양동,"26,500",우성2,1,0,18,80.1,520-2,11215,13
1988,2011,자양동,"17,000",우성1,1,0,18,51.57,579,11215,4
1983,2011,자양동,"22,500",한양,1,0,18,107.31,695,11215,9
1998,2011,자양동,"22,000",자양우성7,1,0,18,59.94,783-1,11215,8
2005,2011,자양동,"25,000",광진하나플러스,1,0,18,84.64,811,11215,1
1996,2011,자양동,"28,000",한라,1,0,18,84.6,762,11215,4
2002,2011,자양동,"33,000",자양10차현대홈타운,1,0,19,84.46,792,11215,3
2007,2011,자양동,"48,000",더샵스타시티,1,0,20,119.41,227-7,11215,26
1988,2011,자양동,"17,000",우성1,1,0,20,59.91,579,11215,1
2006,2011,자양동,"55,000",광진트라팰리스,1,0,20,169.53,854,11215,8
1989,2011,자양동,"27,000",우성3,1,0,20,84.91,516,11215,10
2007,2011,자양동,"48,000",이튼타워리버3차,1,0,20,137.71,855,11215,13
1988,2011,자양동,"20,000",우성1,1,0,20,51.57,579,11215,10
1999,2011,자양동,"26,500",자양삼성,1,0,21,84.96,787,11215,21
1989,2011,자양동,"20,000",우성3,1,0,21,51.39,516,11215,5
1989,2011,자양동,"27,000",우성3,1,0,21,84.91,516,11215,2
1989,2011,자양동,"27,000",우성2,1,0,21,80.1,520-2,11215,3
1995,2011,자양동,"28,000",자양2현대,1,0,22,84.88,761,11215,18
2007,2011,자양동,"44,500",더샵스타시티,1,0,22,100.32,227-7,11215,12
1999,2011,자양동,"23,000",자양삼성,1,0,22,59.76,787,11215,3
2002,2011,자양동,"25,000",한솔리베르,1,0,22,83.38,672,11215,16
2002,2011,자양동,"35,000",금강KCC,1,0,22,84.89,791,11215,6
1996,2011,자양동,"22,500",현대3,1,0,22,84.9,670,11215,11
1998,2011,자양동,"20,000",자양현대5,1,0,22,59.72,642,11215,5
1999,2011,자양동,"19,000",경남,1,0,22,59.96,641,11215,9
1990,2011,자양동,"29,500",우성5,1,0,24,84.72,553-41,11215,4
1988,2011,자양동,"19,000",우성1,1,0,24,51.57,579,11215,3
2003,2011,자양동,"28,000",우방리버파크,1,0,24,84.96,793,11215,2
1999,2011,자양동,"25,000",로얄동아,1,0,24,84.83,644,11215,9
1983,2011,자양동,"23,000",한양,1,0,24,108.35,695,11215,2
1993,2011,자양동,"28,000",한강현대,1,0,24,83.45,829,11215,19
2002,2011,자양동,"24,000",한솔리베르,1,0,24,83.29,672,11215,19
1996,2011,자양동,"24,000",현대3,1,0,24,84.9,670,11215,19
1989,2011,자양동,"19,000",우성2,1,0,25,51.57,520-2,11215,5
2007,2011,자양동,"58,000",더샵스타시티,1,0,25,139.6,227-7,11215,31
1998,2011,자양동,"22,000",자양우성7,1,0,25,59.94,783-1,11215,13
1983,2011,자양동,"35,000",한양,1,0,25,157.87,695,11215,6
1998,2011,자양동,"28,000",자양현대5,1,0,25,109.47,642,11215,2
2006,2011,자양동,"10,000",(779-8),1,100,26,84.92,779-8,11215,4
1997,2011,자양동,"23,500",한강성원,1,0,26,84.12,831-1,11215,5
1999,2011,자양동,"7,000",대동,1,80,26,59.54,784-1,11215,4
2002,2011,자양동,"35,000",자양8차현대홈타운,1,0,26,80.47,789,11215,6
2002,2011,자양동,"38,000",자양10차현대홈타운,1,0,26,98.33,792,11215,11
2002,2011,자양동,"30,000",자양8차현대홈타운,1,0,26,80.47,789,11215,14
1989,2011,자양동,"10,000",우성3,1,0,26,84.91,516,11215,5
2006,2011,자양동,"28,000",(779-8),1,0,26,84.92,779-8,11215,5
2007,2011,자양동,"45,500",더샵스타시티,1,0,27,100.32,227-7,11215,21
1995,2011,자양동,"28,000",자양2현대,1,0,27,84.81,761,11215,2
1981,2011,자양동,"10,000",자양,1,0,27,50.25,658-14,11215,2
1989,2011,자양동,"18,000",우성2,1,0,28,64.79,520-2,11215,11
2007,2011,자양동,"48,000",더샵스타시티,1,0,28,119.41,227-7,11215,17
1993,2011,자양동,"27,000",한강현대,1,0,28,83.45,829,11215,16
1998,2011,자양동,"32,500",자양우성7,1,0,29,84.93,783-1,11215,9
1996,2011,자양동,"23,000",한라,1,0,29,59.96,762,11215,18
1989,2011,자양동,"28,000",우성3,1,0,29,84.91,516,11215,9
1989,2011,자양동,"19,000",우성3,1,0,29,51.39,516,11215,1
