거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"7,800",2002,2010,탑스위트,길동,강동구,2,19,25.99,413-1,11740,7
"6,400",1993,2010,일성하이츠오피스텔,길동,강동구,2,19,22.77,454-1,11740,10
"8,000",2002,2010,솔목오피스텔,길동,강동구,2,21,30.57,416-4,11740,2
"6,400",1993,2010,일성하이츠오피스텔,길동,강동구,2,23,22.77,454-1,11740,14
"8,000",2002,2010,솔목오피스텔,길동,강동구,2,23,31.44,416-4,11740,2
"6,000",1993,2010,일성하이츠오피스텔,길동,강동구,2,23,22.77,454-1,11740,9
"10,450",1980,2010,강동리시온,암사동,강동구,2,5,35.12,501-19,11740,4
"12,700",2004,2010,대동피렌체리버,천호동,강동구,2,1,31.08,442-34,11740,12
"11,000",2004,2010,청광노블하임,천호동,강동구,2,2,27.96,447-3,11740,13
"11,700",1997,2010,신구오피스텔,천호동,강동구,2,4,43.29,151-2,11740,5
"14,000",2004,2010,두산위브센티움,천호동,강동구,2,4,31.37,414,11740,22
"13,500",2004,2010,두산위브센티움,천호동,강동구,2,5,33.4,414,11740,14
"13,800",2004,2010,두산위브센티움,천호동,강동구,2,6,31.37,414,11740,18
"10,300",1994,2010,힐탑프라자,천호동,강동구,2,10,30.56,449-49,11740,13
"9,300",1997,2010,신구오피스텔,천호동,강동구,2,12,31.59,151-2,11740,13
"13,000",2004,2010,쌍용플래티넘리버,천호동,강동구,2,20,34.2,432-10,11740,7
"13,800",2004,2010,두산위브센티움,천호동,강동구,2,22,31.37,414,11740,17
"10,800",1997,2010,신구오피스텔,천호동,강동구,2,24,36.48,151-2,11740,8
"13,000",2004,2010,강동역두산위브센티움,천호동,강동구,2,27,31.43,155-5,11740,6
"12,350",1997,2010,세종프라자,명일동,강동구,3,26,46.8,47-1,11740,6
"21,500",2006,2010,강동역에스케이허브,길동,강동구,3,2,50.96,445-1,11740,4
"8,300",2002,2010,탑스위트,길동,강동구,3,2,25.99,413-1,11740,8
"22,100",2006,2010,강동역에스케이허브,길동,강동구,3,5,50.96,445-1,11740,3
